0000020010120170721PRAUD2*Q17 19274420170801000000000000000006000000000000012856740000000411336700001565000000050000008600000+0000000000000+00000000+02485800+02485800+02494000+0249161600015+0249220017250020170721+02493800+00000000+0000024891580S+0000024970830 00000000475500000000000000000000000000000000000000000003400000003-00079250-0000000000000000000000000000000000000000000000070001100007    0000000000000000000000000000000000001                    AUDQ17              EMERC2017073120170801+0000002347300+0000002646900
0000040010120170721PRAUD2*U17 19274420170901000000000000000006000000000000001643442000000052580000000210000000020000001100000+0000000000000+00000000+02490000+02490000+02490100+0249006400007+0249010010550020170721+02573300+00000000+0000025039500S+0000025117360 00000000467160000000000000000000000000000000000000000003400000003-00077860-0000000000000000000000000000000000000000000000300004200030    0000000000000000000000000000000000002                    AUDU17              EMERC2017083120170901+0000002361100+0000002662400
0000060010120170721PRAUD2*V17 19274420171002000000000000000006000000000000001649712000000052780700000000000000020000001100000+0000000000000+00000000+02499500+02499500+02499600+0249956400007+0249960010580020170721+00000000+00000000+0000025146160S+0000025225040 00000000473280000000000000000000000000000000000000000003400000003-00078880-0000000000000000000000000000000000000000000000500007300050    0000000000000000000000000000000000003                    AUDV17              EMERC2017092920171002+0000002371200+0000002673800
0000080010120170721PRBGI2*F18 19274420180131000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170323+00013950+00000000+0000000013049 +0000000013011 00000000000000000000000000000000000000000000000000000002200000003+00000038+0000000000000000000000000000000000000000000001320019400129    0000000000000000000000000000000000000                    BGIF18              EMERC2018013120180201+0000000012556+0000000013466
0000100010120170721PRBGI2*K18 19274420180530000000000000000033000000000000000000000000000000000000000095000000000000000000000+0001320000000+00013380+00000000+00000000+00000000+0000000000000+0000000000000020170720+00013210+00000000+0000000013288S+0000000013250 00000000125400000000000000000000000000000000000000000002200000003+00000038+0000000000000000000000000000000000000000000002130031300210    0000000000000000000000000020180530007                    BGIK18              EMERC2018053020180601+0000000012787+0000000013713
0000120010120170721PRBGI2*N17 19274420170731000000000000000033000000000000013170372000000419786200001733000000320000032000000+0001245300000+00012479+00012460+00012453+00012500+0001247200001+0001245316290020170721+00012470+00000000+0000000012471S+0000000012496 00000000082500000000000000000000000000000000000000000002200000002-00000025-0000000000000000000000000000000000000000000000060001000006    0000000000000000000000000020170731001                    BGIN17              EMERC2017073120170801+0000000012059+0000000012933
0000140010120170721PRBGI2*Q17 19274420170831000000000000000033000000000000000886792000000028265200000653000000050000002100000+0001276000000+00012819+00012775+00012750+00012800+0001279600001+0001280016220020170721+00012751+00000000+0000000012815S+0000000012775 00000000132000000000000000000000000000000000000000000002200000003+00000040+0000000000000000000000000000000000000000000000290004100029    0000000000000000000000000020170831002                    BGIQ17              EMERC2017083120170901+0000000012328+0000000013222
0000160010120170721PRBGI2*U17 19274420170929000000000000000033000000000000000128782000000004104700000132000000030000000300000+0001295000000+00013100+00013025+00013000+00013025+0001300800001+0001300009080020170721+00013020+00000000+0000000013025S+0000000013025 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000490007000049    0000000000000000000000000020170929003                    BGIU17              EMERC2017092920171002+0000000012570+0000000013480
0000180010120170721PRBGI2*V17 19274420171031000000000000000033000000000000027263365000000868979600004270000001320000062100000+0001330400000+00013310+00013277+00013232+00013330+0001330400001+0001331516280020170721+00013280+00000000+0000000013315S+0000000013275 00000000132000000000000000000000000000000000000000000002200000003+00000040+0000000000000000000000000000000000000000000000700010200070    0000000000000000000000000020171031004                    BGIV17              EMERC2017103120171101+0000000012811+0000000013739
0000200010120170721PRBGI2*V18 19274420181031000000000000000033000000000000000000000000000000000000000050000000000000000000000+0001372300000+00013850+00000000+00000000+00000000+0000000000000+0000000000000020170720+00013710+00000000+0000000013761S+0000000013723 00000000125400000000000000000000000000000000000000000002200000003+00000038+0000000000000000000000000000000000000000000003200046700316    0000000000000000000000000020181031008                    BGIV18              EMERC2018103120181101+0000000013243+0000000014203
0000220010120170721PRBGI2*X17 19274420171130000000000000000033000000000000000043890000000001398900000111000000010000000100000+0001330400000+00013370+00013300+00013300+00013300+0001330000001+0001330017110020170721+00013396+00000000+0000000013323S+0000000013283 00000000132000000000000000000000000000000000000000000002200000003+00000040+0000000000000000000000000000000000000000000000900013200089    0000000000000000000000000020171130005                    BGIX17              EMERC2017113020171201+0000000012819+0000000013747
0000240010120170721PRBGI2*Z17 19274420171228000000000000000033000000000000000000000000000000000000000003000000000000000000000+0000000000000+00013600+00000000+00000000+00000000+0000000000000+0000000000000020170717+00012900+00000000+0000000013337S+0000000013297 00000000132000000000000000000000000000000000000000000002200000003+00000040+0000000000000000000000000000000000000000000001090016000108    0000000000000000000000000020171228006                    BGIZ17              EMERC2017122820180102+0000000012832+0000000013762
0000260010120170721PRBGI4CFLIP19274420180131000000001305000033000000000000000016500000000000525900000000000000010000001000000+0000000000000+00000000+00000500+00000500+00000500+0000050000010+0000050009000020170721+00000000+00000500+0000000000514 +0000000000497 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000001320019400129F18 0000000000000000000000000000000000000                    BGIF18C013050       EMERC2018013120180201+0000000000000+0000000000000
0000280010120170721PRBGI4CNKIL19274420170731000000001340000033000000000000000000000000000000000000000040000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170518+00000200+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C013400       EMERC2017073120170801+0000000000000+0000000000000
0000300010120170721PRBGI4CNKIN19274420170731000000001250000033000000000000000000000000000000000000000445000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170717+00000040+00000000+0000000000074 +0000000000093 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C012500       EMERC2017073120170801+0000000000000+0000000000000
0000320010120170721PRBGI4CNKIQ19274420170731000000001260000033000000000000000000000000000000000000000200000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170718+00000005+00000000+0000000000039 +0000000000053 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C012600       EMERC2017073120170801+0000000000000+0000000000000
0000340010120170721PRBGI4CNKIS19274420170731000000001270000033000000000000000000000000000000000000000110000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170629+00000001+00000000+0000000000019 +0000000000027 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C012700       EMERC2017073120170801+0000000000000+0000000000000
0000360010120170721PRBGI4CNKIV19274420170731000000001280000033000000000000000000000000000000000000000070000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170613+00000067+00000000+0000000000008 +0000000000013 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C012800       EMERC2017073120170801+0000000000000+0000000000000
0000380010120170721PRBGI4CNKIX19274420170731000000001290000033000000000000000000000000000000000000000150000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170705+00000005+00000000+0000000000003 +0000000000006 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C012900       EMERC2017073120170801+0000000000000+0000000000000
0000400010120170721PRBGI4CNKIZ19274420170731000000001305000033000000000000000000000000000000000000000003000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170602+00000185+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C013050       EMERC2017073120170801+0000000000000+0000000000000
0000420010120170721PRBGI4CNKI019274420170731000000001350000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170607+00000005+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C013500       EMERC2017073120170801+0000000000000+0000000000000
0000440010120170721PRBGI4CNKI119274420170731000000001360000033000000000000000000000000000000000000000081000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170612+00000005+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C013600       EMERC2017073120170801+0000000000000+0000000000000
0000460010120170721PRBGI4CNKI219274420170731000000001370000033000000000000000000000000000000000000000045000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170531+00000015+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C013700       EMERC2017073120170801+0000000000000+0000000000000
0000480010120170721PRBGI4CNKI319274420170731000000001380000033000000000000000000000000000000000000000031000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170531+00000010+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C013800       EMERC2017073120170801+0000000000000+0000000000000
0000500010120170721PRBGI4CNKI419274420170731000000001390000033000000000000000000000000000000000000000029000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020170425+00000150+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000060001000006N17 0000000000000000000000000000000000000                    BGIN17C013900       EMERC2017073120170801+0000000000000+0000000000000
