0000020010120160726PRACF2*U16 19270720160915000000000000000050800000000000000000000000000000000000000068000000000000000000030+0000835000040+00008600+00000000+00000000+00000000+0000000000000+0000000000000020160725+00008575+00000000+0000000008475S+0000000008580 00000000533400000000000000000000000000000000000000000002200000012-00000105-0000000000000000000000000000000000000000000000360005100036    0000000000000000000000000020160915001                    ACFU16              EMERC2016091520160916+0000000008023+0000000009137
0000040010120160726PRACF2*Z16 19270720161215000000000000000050800000000000000000000000000000000000000030000000000000000000030+0000845000030+00008700+00000000+00000000+00000000+0000000000000+0000000000000020160620+00008700+00000000+0000000008575S+0000000008655 00000000406400000000000000000000000000000000000000000002200000009-00000080-0000000000000000000000000000000000000000000000980014200098    0000000000000000000000000020161215002                    ACFZ16              EMERC2016121520161216+0000000008093+0000000009217
0000060010120160726PRAUD2*Q16 19270720160801000000000000000006000000000000015110562000000460828400003096000000080000010200000+0000000000000+00000000+02472700+02454400+02472700+0246904600005+0245440017230020160726+02453200+00000000+0000024607010S+0000024573090 00000000203520000000000000000000000000000000000000000003400000001+00033920+0000000000000000000000000000000000000000000000040000600004    0000000000000000000000000000000000001                    AUDQ16              EMERC2016072920160801+0000002309900+0000002604700
0000080010120160726PRAUD2*U16 19270720160901000000000000000006000000000000000746670000000022771300000160000000020000000500000+0000000000000+00000000+02488900+02488900+02488900+0248890000004+0248890014300020160726+02539500+00000000+0000024830440S+0000024792250 00000000229140000000000000000000000000000000000000000003400000002+00038190+0000000000000000000000000000000000000000000000270003700027    0000000000000000000000000000000000002                    AUDU16              EMERC2016083120160901+0000002330500+0000002627900
0000100010120160726PRAUD2*V16 19270720161003000000000000000006000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000025032690 +0000024992390 00000000000000000000000000000000000000000000000000000003400000002+00040300+0000000000000000000000000000000000000000000000480006900048    0000000000000000000000000000000000003                    AUDV16              EMERC2016093020161003+0000002349300+0000002649100
0000120010120160726PRBGI2*F17 19270720170131000000000000000033000000000000000000000000000000000000000099000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160711+00016398+00000000+0000000016032S+0000000016036 00000000013200000000000000000000000000000000000000000002200000000-00000004-0000000000000000000000000000000000000000000001310018900129    0000000000000000000000000020170131007                    BGIF17              EMERC2017013120170201+0000000015471+0000000016593
0000140010120160726PRBGI2*G17 19270720170224000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000015570 +0000000015573 00000000000000000000000000000000000000000000000000000002200000000-00000003-0000000000000000000000000000000000000000000001490021300147    0000000000000000000000000000000000000                    BGIG17              EMERC2017022420170301+0000000015026+0000000016114
0000160010120160726PRBGI2*K17 19270720170531000000000000000033000000000000000000000000000000000000000404000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160722+00015130+00000000+0000000015148S+0000000015150 00000000006600000000000000000000000000000000000000000002200000000-00000002-0000000000000000000000000000000000000000000002120030900210    0000000000000000000000000020170531008                    BGIK17              EMERC2017053120170601+0000000014618+0000000015678
0000180010120160726PRBGI2*N16 19270720160729000000000000000033000000000000000461419000000014098600002773000000030000000900020+0001553000005+00015555+00015531+00015531+00015540+0001553600003+0001553115500020160726+00015505+00000000+0000000015531S+0000000015503 00000000092400000000000000000000000000000000000000000002200000002+00000028+0000000000000000000000000000000000000000000000030000300003    0000000000000000000000000020160729001                    BGIN16              EMERC2016072920160801+0000000014988+0000000016074
0000200010120160726PRBGI2*Q16 19270720160831000000000000000033000000000000020696445000000632377300002777000000780000040200002+0001560000015+00015610+00015627+00015590+00015670+0001560100002+0001561016120020160726+00015655+00000000+0000000015610S+0000000015636 00000000085800000000000000000000000000000000000000000002200000002-00000026-0000000000000000000000000000000000000000000000260003600026    0000000000000000000000000020160831002                    BGIQ16              EMERC2016083120160901+0000000015064+0000000016156
0000220010120160726PRBGI2*U16 19270720160930000000000000000033000000000000002497535000000076311900000457000000100000004800004+0001570000001+00015781+00015795+00015750+00015800+0001576700001+0001578016140020160726+00015820+00000000+0000000015780S+0000000015843 00000000207900000000000000000000000000000000000000000002200000004-00000063-0000000000000000000000000000000000000000000000470006600047    0000000000000000000000000020160930003                    BGIU16              EMERC2016093020161003+0000000015228+0000000016332
0000240010120160726PRBGI2*V16 19270720161031000000000000000033000000000000020050001000000612625300009753000000830000038000015+0001599000001+00015999+00015990+00015955+00016045+0001598900004+0001599615580020160726+00016023+00000000+0000000015995S+0000000016023 00000000092400000000000000000000000000000000000000000002200000002-00000028-0000000000000000000000000000000000000000000000670009700067    0000000000000000000000000020161031004                    BGIV16              EMERC2016103120161101+0000000015436+0000000016554
0000260010120160726PRBGI2*V17 19270720171031000000000000000033000000000000000000000000000000000000000072000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160722+00016100+00000000+0000000016124S+0000000016131 00000000023100000000000000000000000000000000000000000002200000000-00000007-0000000000000000000000000000000000000000000003180046200316    0000000000000000000000000020171031009                    BGIV17              EMERC2017103120171101+0000000015560+0000000016688
0000280010120160726PRBGI2*X16 19270720161130000000000000000033000000000000001528807000000046712500001258000000110000002900004+0001597500002+00015997+00015975+00015975+00015975+0001597500001+0001597516170020160726+00015980+00000000+0000000015975S+0000000015980 00000000016500000000000000000000000000000000000000000002200000000-00000005-0000000000000000000000000000000000000000000000870012700087    0000000000000000000000000020161130005                    BGIX16              EMERC2016113020161201+0000000015416+0000000016534
0000300010120160726PRBGI2*Z16 19270720161229000000000000000033000000000000000946677000000028925600000576000000090000001800096+0001594600100+00015950+00015895+00015869+00015946+0001593700002+0001594616190020160726+00015920+00000000+0000000015946S+0000000015950 00000000013200000000000000000000000000000000000000000002200000000-00000004-0000000000000000000000000000000000000000000001080015600108    0000000000000000000000000020161229006                    BGIZ16              EMERC2016122920170102+0000000015388+0000000016504
0000320010120160726PRBGI4VFKM019270720170131000000001500000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160310+00000140+00000000+0000000000049 +0000000000050 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000001310018900129F17 0000000000000000000000000000000000000                    BGIF17P015000       EMERC2017013120170201+0000000000000+0000000000000
0000340010120160726PRBGI4CKKIB19270720170531000000001550000033000000000000000000000000000000000000000070000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160721+00000285+00000000+0000000000276 +0000000000277 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000002120030900210K17 0000000000000000000000000000000000000                    BGIK17C015500       EMERC2017053120170601+0000000000000+0000000000000
0000360010120160726PRBGI4VKKM019270720170531000000001500000033000000000000000000000000000000000000000070000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160721+00000285+00000000+0000000000345 +0000000000346 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000002120030900210K17 0000000000000000000000000000000000000                    BGIK17P015000       EMERC2017053120170601+0000000000000+0000000000000
0000380010120160726PRBGI4CNJIF19270720160729000000001615000033000000000000000000000000000000000000000007000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160623+00000110+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016150       EMERC2016072920160801+0000000000000+0000000000000
0000400010120160726PRBGI4CNJIG19270720160729000000001620000033000000000000000000000000000000000000000015000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160405+00000070+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016200       EMERC2016072920160801+0000000000000+0000000000000
0000420010120160726PRBGI4CNJIJ19270720160729000000001630000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160711+00000001+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016300       EMERC2016072920160801+0000000000000+0000000000000
0000440010120160726PRBGI4CNJIK19270720160729000000001635000033000000000000000000000000000000000000000020000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160617+00000089+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016350       EMERC2016072920160801+0000000000000+0000000000000
0000460010120160726PRBGI4CNJIN19270720160729000000001650000033000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160530+00000051+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016500       EMERC2016072920160801+0000000000000+0000000000000
0000480010120160726PRBGI4CNJI019270720160729000000001590000033000000000000000000000000000000000000000011000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160524+00000404+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C015900       EMERC2016072920160801+0000000000000+0000000000000
0000500010120160726PRBGI4CNJI119270720160729000000001600000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160621+00000200+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016000       EMERC2016072920160801+0000000000000+0000000000000
0000520010120160726PRBGI4CNJI219270720160729000000001610000033000000000000000000000000000000000000000020000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160622+00000075+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016100       EMERC2016072920160801+0000000000000+0000000000000
0000540010120160726PRBGI4CNJI719270720160729000000001570000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160606+00000468+00000000+0000000000003 +0000000000003 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C015700       EMERC2016072920160801+0000000000000+0000000000000
0000560010120160726PRBGI4CNJJ119270720160729000000001660000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160623+00000004+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16C016600       EMERC2016072920160801+0000000000000+0000000000000
0000580010120160726PRBGI4VNJMW19270720160729000000001530000033000000000000000000000000000000000000000165000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160623+00000001+00000000+0000000000001 +0000000000002 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16P015300       EMERC2016072920160801+0000000000000+0000000000000
0000600010120160726PRBGI4VNJMX19270720160729000000001535000033000000000000000000000000000000000000000035000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160331+00000125+00000000+0000000000001 +0000000000004 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16P015350       EMERC2016072920160801+0000000000000+0000000000000
0000620010120160726PRBGI4VNJMY19270720160729000000001540000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160624+00000005+00000000+0000000000004 +0000000000009 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000030000300003N16 0000000000000000000000000000000000000                    BGIN16P015400       EMERC2016072920160801+0000000000000+0000000000000
