0000020010120160422PRACF2*M16 19063620160615000000000000000050800000000000000000000000000000000000000442000000000000000000030+0000705000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160420+00007100+00000000+0000000007150S+0000000007100 00000000254000000000000000000000000000000000000000000002200000007+00000050+0000000000000000000000000000000000000000000000370005400037    0000000000000000000000000020160615001                    ACFM16              EMERC2016061520160616+0000000006639+0000000007561
0000040010120160422PRACF2*U16 19063620160915000000000000000050800000000000000000000000000000000000000195000000000000000000030+0000719000005+00007300+00000000+00000000+00000000+0000000000000+0000000000000020160419+00007000+00000000+0000000007150S+0000000007100 00000000254000000000000000000000000000000000000000000002200000007+00000050+0000000000000000000000000000000000000000000001020014600102    0000000000000000000000000020160915002                    ACFU16              EMERC2016091520160916+0000000006639+0000000007561
0000060010120160422PRACF2*Z16 19063620161215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000008057 +0000000008001 00000000000000000000000000000000000000000000000000000002200000007+00000056+0000000000000000000000000000000000000000000001640023700164    0000000000000000000000000000000000000                    ACFZ16              EMERC2016121520161216+0000000007481+0000000008521
0000080010120160422PRAUD2*K16 19063620160502000000000000000006000000000000000000000000000000000000000334000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160419+02771800+00000000+0000027599310S+0000027581330 00000000107880000000000000000000000000000000000000000003400000001+00017980+0000000000000000000000000000000000000000000000060001000006    0000000000000000000000000000000000001                    AUDK16              EMERC2016042920160502+0000002592700+0000002923600
0000100010120160422PRAUD2*M16 19063620160601000000000000000006000000000000000000000000000000000000002211000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160420+02780500+00000000+0000027820170S+0000027791790 00000000170280000000000000000000000000000000000000000003400000001+00028380+0000000000000000000000000000000000000000000000270004000027    0000000000000000000000000000000000002                    AUDM16              EMERC2016053120160601+0000002612500+0000002945900
0000120010120160422PRAUD2*N16 19063620160701000000000000000006000000000000000000000000000000000000000010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160408+02819600+00000000+0000028046290S+0000028022560 00000000142380000000000000000000000000000000000000000003400000001+00023730+0000000000000000000000000000000000000000000000490007000049    0000000000000000000000000000000000003                    AUDN16              EMERC2016063020160701+0000002634200+0000002970300
0000140010120160422PRBGI2*F17 19063620170131000000000000000033000000000000000000000000000000000000000076000000000000000000010+0001632000010+00016400+00000000+00000000+00000000+0000000000000+0000000000000020160418+00016235+00000000+0000000016320S+0000000016271 00000000161700000000000000000000000000000000000000000002200000003+00000049+0000000000000000000000000000000000000000000001970028400195    0000000000000000000000000020170131010                    BGIF17              EMERC2017013120170201+0000000015702+0000000016840
0000160010120160422PRBGI2*J16 19063620160429000000000000000033000000000000013713529000000383745500001670000000170000026600050+0001560600015+00015635+00015680+00015606+00015680+0001562300030+0001560616120020160422+00015645+00000000+0000000015606S+0000000015645 00000000128700000000000000000000000000000000000000000002200000003-00000039-0000000000000000000000000000000000000000000000050000700005    0000000000000000000000000020160429001                    BGIJ16              EMERC2016042920160502+0000000015098+0000000016192
0000180010120160422PRBGI2*K16 19063620160531000000000000000033000000000000014793368000000413962600006382000000820000029200001+0001533600003+00015365+00015418+00015320+00015418+0001535200005+0001537015570020160422+00015400+00000000+0000000015358S+0000000015394 00000000118800000000000000000000000000000000000000000002200000002-00000036-0000000000000000000000000000000000000000000000260003900026    0000000000000000000000000020160531002                    BGIK16              EMERC2016053120160601+0000000014856+0000000015932
0000200010120160422PRBGI2*K17 19063620170531000000000000000033000000000000000000000000000000000000000006000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160415+00015246+00000000+0000000015311S+0000000015278 00000000108900000000000000000000000000000000000000000002200000002+00000033+0000000000000000000000000000000000000000000002780040400276    0000000000000000000000000020170531011                    BGIK17              EMERC2017053120170601+0000000014744+0000000015812
0000220010120160422PRBGI2*M16 19063620160630000000000000000033000000000000000000000000000000000000000147000000000000000000010+0001540000007+00015500+00000000+00000000+00000000+0000000000000+0000000000000020160420+00015505+00000000+0000000015471S+0000000015505 00000000112200000000000000000000000000000000000000000002200000002-00000034-0000000000000000000000000000000000000000000000480006900048    0000000000000000000000000020160630003                    BGIM16              EMERC2016063020160701+0000000014963+0000000016047
0000240010120160422PRBGI2*N16 19063620160729000000000000000033000000000000000776440000000021727100000418000000060000001500006+0001566800000+00000000+00015801+00015668+00015801+0001568600007+0001566816180020160422+00015700+00000000+0000000015668S+0000000015700 00000000105600000000000000000000000000000000000000000002200000002-00000032-0000000000000000000000000000000000000000000000690009800069    0000000000000000000000000020160729004                    BGIN16              EMERC2016072920160801+0000000015151+0000000016249
0000260010120160422PRBGI2*Q16 19063620160831000000000000000033000000000000000104751000000002931200000360000000020000000200010+0001580000010+00015850+00015848+00015848+00015895+0001587200001+0001589511540020160422+00015850+00000000+0000000015840S+0000000015848 00000000026400000000000000000000000000000000000000000002200000001-00000008-0000000000000000000000000000000000000000000000920013100092    0000000000000000000000000020160831005                    BGIQ16              EMERC2016083120160901+0000000015294+0000000016402
0000280010120160422PRBGI2*U16 19063620160930000000000000000033000000000000000000000000000000000000000013000000000000000000010+0001610000010+00016200+00000000+00000000+00000000+0000000000000+0000000000000020160415+00016023+00000000+0000000016167S+0000000016186 00000000062700000000000000000000000000000000000000000002200000001-00000019-0000000000000000000000000000000000000000000001130016100113    0000000000000000000000000020160930006                    BGIU16              EMERC2016093020161003+0000000015620+0000000016752
0000300010120160422PRBGI2*V16 19063620161031000000000000000033000000000000009254163000000258959100004914000000170000017100017+0001637200004+00016435+00016407+00016350+00016449+0001639900001+0001640015590020160422+00016407+00000000+0000000016402S+0000000016415 00000000042900000000000000000000000000000000000000000002200000001-00000013-0000000000000000000000000000000000000000000001330019200133    0000000000000000000000000020161031007                    BGIV16              EMERC2016103120161101+0000000015841+0000000016989
0000320010120160422PRBGI2*V17 19063620171031000000000000000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160324+00016347+00000000+0000000015780S+0000000015745 00000000115500000000000000000000000000000000000000000002200000002+00000035+0000000000000000000000000000000000000000000003840055700382    0000000000000000000000000020171031012                    BGIV17              EMERC2017103120171101+0000000015194+0000000016296
0000340010120160422PRBGI2*X16 19063620161130000000000000000033000000000000000921492000000025786100000462000000060000001700010+0001643500039+00016440+00016400+00016400+00016440+0001642600001+0001644016220020160422+00016407+00000000+0000000016440S+0000000016400 00000000132000000000000000000000000000000000000000000002200000002+00000040+0000000000000000000000000000000000000000000001530022200153    0000000000000000000000000020161130008                    BGIX16              EMERC2016113020161201+0000000015826+0000000016974
0000360010120160422PRBGI2*Z16 19063620161229000000000000000033000000000000000053892000000001508100000239000000010000000100010+0001640000010+00016450+00016331+00016331+00016331+0001633100001+0001633109220020160422+00016331+00000000+0000000016369S+0000000016331 00000000125400000000000000000000000000000000000000000002200000002+00000038+0000000000000000000000000000000000000000000001740025100174    0000000000000000000000000020161229009                    BGIZ16              EMERC2016122920170102+0000000015760+0000000016902
0000380010120160422PRBGI4VFKM019063620170131000000001500000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160310+00000140+00000000+0000000000000 +0000000000094 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000001970028400195F17 0000000000000000000000000000000000000                    BGIF17P015000       EMERC2017013120170201+0000000000000+0000000000000
0000400010120160422PRBGI4CJJIX19063620160429000000001490000033000000000000000000000000000000000000000003000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160211+00000600+00000000+0000000000000 +0000000000743 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C014900       EMERC2016042920160502+0000000000000+0000000000000
0000420010120160422PRBGI4CJJIZ19063620160429000000001500000033000000000000000000000000000000000000000035000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151222+00000350+00000000+0000000000000 +0000000000643 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C015000       EMERC2016042920160502+0000000000000+0000000000000
0000440010120160422PRBGI4CJJJF19063620160429000000001570000033000000000000000000000000000000000000000145000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160301+00000198+00000000+0000000000000 +0000000000032 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C015700       EMERC2016042920160502+0000000000000+0000000000000
0000460010120160422PRBGI4CJJJH19063620160429000000001580000033000000000000000000000000000000000000000194000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160405+00000101+00000000+0000000000000 +0000000000013 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C015800       EMERC2016042920160502+0000000000000+0000000000000
0000480010120160422PRBGI4CJJJK19063620160429000000001590000033000000000000000000000000000000000000000195000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160330+00000083+00000000+0000000000000 +0000000000004 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C015900       EMERC2016042920160502+0000000000000+0000000000000
0000500010120160422PRBGI4CJJJM19063620160429000000001600000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+00000120+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C016000       EMERC2016042920160502+0000000000000+0000000000000
0000520010120160422PRBGI4CJJJR19063620160429000000001620000033000000000000000000000000000000000000000195000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160330+00000007+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C016200       EMERC2016042920160502+0000000000000+0000000000000
0000540010120160422PRBGI4CJJJ519063620160429000000001530000033000000000000000000000000000000000000000015000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151222+00000156+00000000+0000000000000 +0000000000345 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C015300       EMERC2016042920160502+0000000000000+0000000000000
0000560010120160422PRBGI4CJJJ819063620160429000000001545000033000000000000000000000000000000000000000145000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160301+00000333+00000000+0000000000000 +0000000000201 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C015450       EMERC2016042920160502+0000000000000+0000000000000
0000580010120160422PRBGI4CJJJ919063620160429000000001550000033000000000000000000000000000000000000000019000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160222+00000345+00000000+0000000000000 +0000000000156 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16C015500       EMERC2016042920160502+0000000000000+0000000000000
0000600010120160422PRBGI4VJJMS19063620160429000000001470000033000000000000000000000000000000000000000003000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160211+00000030+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P014700       EMERC2016042920160502+0000000000000+0000000000000
0000620010120160422PRBGI4VJJMV19063620160429000000001480000033000000000000000000000000000000000000000035000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151222+00000110+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P014800       EMERC2016042920160502+0000000000000+0000000000000
0000640010120160422PRBGI4VJJMZ19063620160429000000001500000033000000000000000000000000000000000000000035000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160321+00000014+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P015000       EMERC2016042920160502+0000000000000+0000000000000
0000660010120160422PRBGI4VJJNC19063620160429000000001560000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160324+00000050+00000000+0000000000000 +0000000000034 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P015600       EMERC2016042920160502+0000000000000+0000000000000
0000680010120160422PRBGI4VJJNF19063620160429000000001570000033000000000000000000000000000000000000000074000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160405+00000059+00000000+0000000000000 +0000000000087 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P015700       EMERC2016042920160502+0000000000000+0000000000000
0000700010120160422PRBGI4VJJNG19063620160429000000001575000033000000000000000000000000000000000000000020000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160329+00000080+00000000+0000000000000 +0000000000125 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P015750       EMERC2016042920160502+0000000000000+0000000000000
0000720010120160422PRBGI4VJJNH19063620160429000000001580000033000000000000000000000000000000000000000025000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160418+00000215+00000000+0000000000000 +0000000000167 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P015800       EMERC2016042920160502+0000000000000+0000000000000
0000740010120160422PRBGI4VJJN319063620160429000000001520000033000000000000000000000000000000000000000145000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160302+00000065+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000050000700005J16 0000000000000000000000000000000000000                    BGIJ16P015200       EMERC2016042920160502+0000000000000+0000000000000
