0000020010120160310PRACF2*J16 19261420160415000000000000000050800000000000000000000000000000000000000800000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160307+00007735+00000000+0000000007555S+0000000007555 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000250003600025    0000000000000000000000000020160415001                    ACFJ16              EMERC2016041520160418+0000000007064+0000000008046
0000040010120160310PRACF2*M16 19261420160615000000000000000050800000000000000000000000000000000000000270000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160309+00007264+00000000+0000000007264S+0000000007264 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000660009700066    0000000000000000000000000020160615002                    ACFM16              EMERC2016061520160616+0000000006792+0000000007736
0000060010120160310PRACF2*U16 19261420160915000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000007914 +0000000007250 00000000000000000000000000000000000000000000000000000002200000092+00000664+0000000000000000000000000000000000000000000001310018900131    0000000000000000000000000000000000000                    ACFU16              EMERC2016091520160916+0000000006600+0000000007600
0000080010120160310PRACF2*Z16 19261420161215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000008827 +0000000007200 00000000000000000000000000000000000000000000000000000002200000226+00001627+0000000000000000000000000000000000000000000001930028000193    0000000000000000000000000000000000000                    ACFZ16              EMERC2016121520161216+0000000006500+0000000007500
0000100010120160310PRAUD2*J16 19261420160401000000000000000006000000000000000819210000000022321800000238000000020000000500000+0000000000000+00000000+02730700+02730700+02730700+0273070000004+0273070015120020160310+02793300+00000000+0000027274600S+0000027907580 00000003797880000000000000000000000000000000000000000003400000023-00632980-0000000000000000000000000000000000000000000000150002200015    0000000000000000000000000000000000001                    AUDJ16              EMERC2016033120160401+0000002623400+0000002958200
0000120010120160310PRAUD2*K16 19261420160502000000000000000006000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160309+02783000+00000000+0000027445800 +0000028091930 00000000000000000000000000000000000000000000000000000003400000023-00646130-0000000000000000000000000000000000000000000000350005300035    0000000000000000000000000000000000002                    AUDK16              EMERC2016042920160502+0000002640700+0000002977700
0000140010120160310PRAUD2*M16 19261420160601000000000000000006000000000000000000000000000000000000001517000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160304+02849400+00000000+0000027635860S+0000028285270 00000003896460000000000000000000000000000000000000000003400000023-00649410-0000000000000000000000000000000000000000000000560008300056    0000000000000000000000000000000000003                    AUDM16              EMERC2016053120160601+0000002658900+0000002998200
0000160010120160310PRBGI2*F17 19261420170131000000000000000033000000000000000000000000000000000000000058000000000000000000000+0000000000010+00016400+00000000+00000000+00000000+0000000000000+0000000000000020160302+00016030+00000000+0000000016324S+0000000016350 00000000085800000000000000000000000000000000000000000002200000002-00000026-0000000000000000000000000000000000000000000002260032700224    0000000000000000000000000020170131011                    BGIF17              EMERC2017013120170201+0000000015778+0000000016922
0000180010120160310PRBGI2*H16 19261420160331000000000000000033000000000000044477512000001217827900003312000001570000086900047+0001550000005+00015505+00015535+00015475+00015549+0001551000005+0001550015590020160310+00015540+00000000+0000000015501S+0000000015536 00000000115500000000000000000000000000000000000000000002200000002-00000035-0000000000000000000000000000000000000000000000140002100014    0000000000000000000000000020160331001                    BGIH16              EMERC2016033120160401+0000000014993+0000000016079
0000200010120160310PRBGI2*J16 19261420160429000000000000000033000000000000000868368000000023776600000283000000060000001700000+0000000000005+00015500+00015478+00015478+00015479+0001547900001+0001547916120020160310+00015479+00000000+0000000015479S+0000000015479 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000340005000034    0000000000000000000000000020160429002                    BGIJ16              EMERC2016042920160502+0000000015046+0000000015912
0000220010120160310PRBGI2*K16 19261420160531000000000000000033000000000000010166613000000278369600004079000000510000020000003+0001537200010+00015410+00015400+00015370+00015432+0001540400001+0001541515570020160310+00015400+00000000+0000000015415S+0000000015421 00000000019800000000000000000000000000000000000000000002200000000-00000006-0000000000000000000000000000000000000000000000550008200055    0000000000000000000000000020160531003                    BGIK16              EMERC2016053120160601+0000000014882+0000000015960
0000240010120160310PRBGI2*K17 19261420170531000000000000000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160114+00016000+00000000+0000000016200S+0000000016475 00000000907500000000000000000000000000000000000000000002200000017-00000275-0000000000000000000000000000000000000000000003070044700305    0000000000000000000000000020170531012                    BGIK17              EMERC2017053120170601+0000000015747+0000000016653
0000260010120160310PRBGI2*M16 19261420160630000000000000000033000000000000000000000000000000000000000052000000000000000000000+0000000000010+00015600+00000000+00000000+00000000+0000000000000+0000000000000020160309+00015550+00000000+0000000015544S+0000000015550 00000000019800000000000000000000000000000000000000000002200000000-00000006-0000000000000000000000000000000000000000000000770011200077    0000000000000000000000000020160630004                    BGIM16              EMERC2016063020160701+0000000015109+0000000015979
0000280010120160310PRBGI2*N16 19261420160729000000000000000033000000000000000000000000000000000000000006000000000000000000000+0000000000010+00015600+00000000+00000000+00000000+0000000000000+0000000000000020160309+00015500+00000000+0000000015550S+0000000015555 00000000016500000000000000000000000000000000000000000002200000000-00000005-0000000000000000000000000000000000000000000000980014100098    0000000000000000000000000020160729005                    BGIN16              EMERC2016072920160801+0000000015115+0000000015985
0000300010120160310PRBGI2*Q16 19261420160831000000000000000033000000000000000000000000000000000000000204000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160309+00015850+00000000+0000000015840S+0000000015850 00000000033000000000000000000000000000000000000000000002200000001-00000010-0000000000000000000000000000000000000000000001210017400121    0000000000000000000000000020160831006                    BGIQ16              EMERC2016083120160901+0000000015397+0000000016283
0000320010120160310PRBGI2*U16 19261420160930000000000000000033000000000000000000000000000000000000000008000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160308+00015925+00000000+0000000016054S+0000000016068 00000000046200000000000000000000000000000000000000000002200000001-00000014-0000000000000000000000000000000000000000000001420020400142    0000000000000000000000000020160930007                    BGIU16              EMERC2016093020161003+0000000015605+0000000016503
0000340010120160310PRBGI2*V16 19261420161031000000000000000033000000000000005945563000000162794000001784000000090000011100006+0001620000005+00016300+00016250+00016219+00016250+0001623100023+0001623116180020160310+00016250+00000000+0000000016231S+0000000016250 00000000062700000000000000000000000000000000000000000002200000001-00000019-0000000000000000000000000000000000000000000001620023500162    0000000000000000000000000020161031008                    BGIV16              EMERC2016103120161101+0000000015777+0000000016685
0000360010120160310PRBGI2*V17 19261420171031000000000000000033000000000000000000000000000000000000000001000000000000000000000+0000000000020+00017200+00000000+00000000+00000000+0000000000000+0000000000000020160114+00016500+00000000+0000000016692S+0000000016975 00000000933900000000000000000000000000000000000000000002200000017-00000283-0000000000000000000000000000000000000000000004130060000411    0000000000000000000000000020171031013                    BGIV17              EMERC2017103120171101+0000000016225+0000000017159
0000380010120160310PRBGI2*X16 19261420161130000000000000000033000000000000000541002000000014813000000194000000010000001000000+0000000000000+00000000+00016394+00016394+00016394+0001639400010+0001639416200020160310+00016250+00000000+0000000016394S+0000000016390 00000000013200000000000000000000000000000000000000000002200000000+00000004+0000000000000000000000000000000000000000000001820026500182    0000000000000000000000000020161130009                    BGIX16              EMERC2016113020161201+0000000015817+0000000016963
0000400010120160310PRBGI2*Z16 19261420161229000000000000000033000000000000000000000000000000000000000035000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160309+00016398+00000000+0000000016400S+0000000016398 00000000006600000000000000000000000000000000000000000002200000000+00000002+0000000000000000000000000000000000000000000002030029400203    0000000000000000000000000020161229010                    BGIZ16              EMERC2016122920170102+0000000015825+0000000016971
0000420010120160310PRBGI4VFKM019261420170131000000001500000033000000000000000078540000000002150500000000000000010000017000000+0000000000000+00000000+00000140+00000140+00000140+0000014000170+0000014015460020160310+00000000+00000140+0000000000087 +0000000000085 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000002260032700224F17 0000000000000000000000000000000000000                    BGIF17P015000       EMERC2017013120170201+0000000000000+0000000000000
0000440010120160310PRBGI4CHJIB19261420160331000000001500000033000000000000000000000000000000000000000002000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151028+00000310+00000000+0000000000498 +0000000000532 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C015000       EMERC2016033120160401+0000000000000+0000000000000
0000460010120160310PRBGI4CHJID19261420160331000000001520000033000000000000000000000000000000000000000076000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160223+00000525+00000000+0000000000306 +0000000000340 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C015200       EMERC2016033120160401+0000000000000+0000000000000
0000480010120160310PRBGI4CHJIG19261420160331000000001540000033000000000000000000000000000000000000000025000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160202+00000220+00000000+0000000000141 +0000000000169 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C015400       EMERC2016033120160401+0000000000000+0000000000000
0000500010120160310PRBGI4CHJIH19261420160331000000001550000033000000000000000000000000000000000000000165000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160303+00000020+00000000+0000000000081 +0000000000102 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C015500       EMERC2016033120160401+0000000000000+0000000000000
0000520010120160310PRBGI4CHJIJ19261420160331000000001560000033000000000000000026532000000000726500000142000000030000012000000+0000000000000+00000000+00000067+00000067+00000067+0000006700030+0000006711480020160310+00000049+00000067+0000000000042 +0000000000056 00000000000000000000000000000000000000000000000000000002200000367+00000018+0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C015600       EMERC2016033120160401+0000000000000+0000000000000
0000540010120160310PRBGI4CHJIL19261420160331000000001580000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160308+00000020+00000000+0000000000008 +0000000000013 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C015800       EMERC2016033120160401+0000000000000+0000000000000
0000560010120160310PRBGI4CHJIM19261420160331000000001590000033000000000000000000000000000000000000001010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160229+00000057+00000000+0000000000003 +0000000000005 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C015900       EMERC2016033120160401+0000000000000+0000000000000
0000580010120160310PRBGI4CHJI819261420160331000000001480000033000000000000000000000000000000000000000012000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160211+00000805+00000000+0000000000696 +0000000000730 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C014800       EMERC2016033120160401+0000000000000+0000000000000
0000600010120160310PRBGI4CHJI919261420160331000000001490000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151209+00000262+00000000+0000000000597 +0000000000631 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16C014900       EMERC2016033120160401+0000000000000+0000000000000
0000620010120160310PRBGI4VHJMB19261420160331000000001500000033000000000000000000000000000000000000000235000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160308+00000022+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P015000       EMERC2016033120160401+0000000000000+0000000000000
0000640010120160310PRBGI4VHJMC19261420160331000000001510000033000000000000000000000000000000000000000011000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160122+00000070+00000000+0000000000003 +0000000000002 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P015100       EMERC2016033120160401+0000000000000+0000000000000
0000660010120160310PRBGI4VHJMD19261420160331000000001520000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160201+00000027+00000000+0000000000008 +0000000000006 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P015200       EMERC2016033120160401+0000000000000+0000000000000
0000680010120160310PRBGI4VHJMF19261420160331000000001530000033000000000000000000000000000000000000000025000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160203+00000040+00000000+0000000000019 +0000000000015 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P015300       EMERC2016033120160401+0000000000000+0000000000000
0000700010120160310PRBGI4VHJMG19261420160331000000001540000033000000000000000015840000000000433700000120000000030000012000000+0000000000000+00000000+00000040+00000040+00000040+0000004000030+0000004011480020160310+00000073+00000040+0000000000041 +0000000000034 00000000000000000000000000000000000000000000000000000002200000452-00000033-0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P015400       EMERC2016033120160401+0000000000000+0000000000000
0000720010120160310PRBGI4VHJMH19261420160331000000001550000033000000000000000000000000000000000000000100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160302+00000120+00000000+0000000000080 +0000000000067 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P015500       EMERC2016033120160401+0000000000000+0000000000000
0000740010120160310PRBGI4VHJM519261420160331000000001450000033000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160128+00000010+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P014500       EMERC2016033120160401+0000000000000+0000000000000
0000760010120160310PRBGI4VHJM719261420160331000000001470000033000000000000000000000000000000000000000012000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160211+00000005+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P014700       EMERC2016033120160401+0000000000000+0000000000000
0000780010120160310PRBGI4VHJM819261420160331000000001480000033000000000000000000000000000000000000000001000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151209+00000314+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P014800       EMERC2016033120160401+0000000000000+0000000000000
0000800010120160310PRBGI4VHJM919261420160331000000001490000033000000000000000000000000000000000000000002000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020151028+00000310+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000140002100014H16 0000000000000000000000000000000000000                    BGIH16P014900       EMERC2016033120160401+0000000000000+0000000000000
0000820010120160310PRBGI4CJJIX19261420160429000000001490000033000000000000000000000000000000000000000003000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160211+00000600+00000000+0000000000583 +0000000000584 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000340005000034J16 0000000000000000000000000000000000000                    BGIJ16C014900       EMERC2016042920160502+0000000000000+0000000000000
