0000020010120160713PRACF2*U16 19031620160915000000000000000050800000000000000000000000000000000000000118000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160712+00008450+00000000+0000000008213S+0000000008272 00000000299720000000000000000000000000000000000000000002200000007-00000059-0000000000000000000000000000000000000000000000450006400045    0000000000000000000000000020160915001                    ACFU16              EMERC2016091520160916+0000000007735+0000000008809
0000040010120160713PRACF2*Z16 19031620161215000000000000000050800000000000000000000000000000000000000030000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160620+00008700+00000000+0000000008306S+0000000008366 00000000304800000000000000000000000000000000000000000002200000007-00000060-0000000000000000000000000000000000000000000001070015500107    0000000000000000000000000020161215002                    ACFZ16              EMERC2016121520161216+0000000007823+0000000008909
0000060010120160713PRAUD2*Q16 19031620160801000000000000000006000000000000003299340000000100296100002611000000040000002200000+0000000000000+00000000+02507000+02496000+02507000+0249950000014+0249600017490020160713+02525500+00000000+0000025090280S+0000025243270 00000000917940000000000000000000000000000000000000000003400000006-00152990-0000000000000000000000000000000000000000000000130001900013    0000000000000000000000000000000000001                    AUDQ16              EMERC2016072920160801+0000002372900+0000002675700
0000080010120160713PRAUD2*U16 19031620160901000000000000000006000000000000021330210000000648413500000020000000040000014000000+0000000000000+00000000+02539000+02539000+02539500+0253931100086+0253950011040020160713+02527600+00000000+0000025309640S+0000025470640 00000000966000000000000000000000000000000000000000000003400000006-00161000-0000000000000000000000000000000000000000000000360005000036    0000000000000000000000000000000000002                    AUDU16              EMERC2016083120160901+0000002394300+0000002699800
0000100010120160713PRAUD2*V16 19031620161003000000000000000006000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000025508600 +0000025672960 00000000000000000000000000000000000000000000000000000003400000006-00164360-0000000000000000000000000000000000000000000000570008200057    0000000000000000000000000000000000003                    AUDV16              EMERC2016093020161003+0000002413300+0000002721300
0000120010120160713PRBGI2*F17 19031620170131000000000000000033000000000000000000000000000000000000000099000000000000000000001+0001600000010+00016200+00000000+00000000+00000000+0000000000000+0000000000000020160711+00016398+00000000+0000000016227S+0000000016391 00000000541200000000000000000000000000000000000000000002200000010-00000164-0000000000000000000000000000000000000000000001400020200138    0000000000000000000000000020170131007                    BGIF17              EMERC2017013120170201+0000000015818+0000000016964
0000140010120160713PRBGI2*G17 19031620170224000000000000000033000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000015767 +0000000015912 00000000000000000000000000000000000000000000000000000002200000009-00000145-0000000000000000000000000000000000000000000001580022600156    0000000000000000000000000000000000000                    BGIG17              EMERC2017022420170301+0000000015356+0000000016468
0000160010120160713PRBGI2*K17 19031620170531000000000000000033000000000000004112097000000125422300000234000000080000008100000+0000000000023+00015400+00015425+00015321+00015425+0001538400010+0001532116190020160713+00015500+00000000+0000000015321S+0000000015500 00000000590700000000000000000000000000000000000000000002200000012-00000179-0000000000000000000000000000000000000000000002210032200219    0000000000000000000000000020170531008                    BGIK17              EMERC2017053120170601+0000000014958+0000000016042
0000180010120160713PRBGI2*N16 19031620160729000000000000000033000000000000012217646000000372648300003144000000510000023700008+0001561000001+00015620+00015640+00015603+00015658+0001562200002+0001560615520020160713+00015640+00000000+0000000015606S+0000000015635 00000000095700000000000000000000000000000000000000000002200000002-00000029-0000000000000000000000000000000000000000000000120001600012    0000000000000000000000000020160729001                    BGIN16              EMERC2016072920160801+0000000015088+0000000016182
0000200010120160713PRBGI2*Q16 19031620160831000000000000000033000000000000006207498000000189333800002534000000320000011900005+0001576000045+00015769+00015840+00015769+00015868+0001580700002+0001576916120020160713+00015840+00000000+0000000015769S+0000000015840 00000000234300000000000000000000000000000000000000000002200000004-00000071-0000000000000000000000000000000000000000000000350004900035    0000000000000000000000000020160831002                    BGIQ16              EMERC2016083120160901+0000000015286+0000000016394
0000220010120160713PRBGI2*U16 19031620160930000000000000000033000000000000003332310000000101638200000358000000130000006300010+0001595000006+00016000+00016098+00016000+00016150+0001602800002+0001600014520020160713+00016100+00000000+0000000016010S+0000000016100 00000000297000000000000000000000000000000000000000000002200000006-00000090-0000000000000000000000000000000000000000000000560007900056    0000000000000000000000000020160930003                    BGIU16              EMERC2016093020161003+0000000015562+0000000016458
0000240010120160713PRBGI2*V16 19031620161031000000000000000033000000000000022280775000000679582000009152000001020000041500001+0001622200005+00016240+00016303+00016210+00016330+0001626900001+0001624415590020160713+00016300+00000000+0000000016238S+0000000016303 00000000214500000000000000000000000000000000000000000002200000004-00000065-0000000000000000000000000000000000000000000000760011000076    0000000000000000000000000020161031004                    BGIV16              EMERC2016103120161101+0000000015733+0000000016873
0000260010120160713PRBGI2*V17 19031620171031000000000000000033000000000000001672275000000051005800000051000000020000003100025+0001600000025+00016300+00016400+00016345+00016400+0001634700030+0001634512120020160713+00017000+00000000+0000000016293S+0000000016483 00000000627000000000000000000000000000000000000000000002200000012-00000190-0000000000000000000000000000000000000000000003270047500325    0000000000000000000000000020171031009                    BGIV17              EMERC2017103120171101+0000000015907+0000000017059
0000280010120160713PRBGI2*X16 19031620161130000000000000000033000000000000001126920000000034372000001113000000100000002100010+0001617000007+00016200+00016300+00016200+00016364+0001626100003+0001620016140020160713+00016300+00000000+0000000016200S+0000000016300 00000000330000000000000000000000000000000000000000000002200000006-00000100-0000000000000000000000000000000000000000000000960014000096    0000000000000000000000000020161130005                    BGIX16              EMERC2016113020161201+0000000015730+0000000016870
0000300010120160713PRBGI2*Z16 19031620161229000000000000000033000000000000001771839000000054042500000401000000080000003300012+0001610000005+00016270+00016307+00016244+00016307+0001627000005+0001627016170020160713+00016450+00000000+0000000016270S+0000000016450 00000000594000000000000000000000000000000000000000000002200000011-00000180-0000000000000000000000000000000000000000000001170016900117    0000000000000000000000000020161229006                    BGIZ16              EMERC2016122920170102+0000000015875+0000000017025
0000320010120160713PRBGI4VFKM019031620170131000000001500000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160310+00000140+00000000+0000000000037 +0000000000027 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000001400020200138F17 0000000000000000000000000000000000000                    BGIF17P015000       EMERC2017013120170201+0000000000000+0000000000000
0000340010120160713PRBGI4CNJIF19031620160729000000001615000033000000000000000000000000000000000000000007000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160623+00000110+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016150       EMERC2016072920160801+0000000000000+0000000000000
0000360010120160713PRBGI4CNJIG19031620160729000000001620000033000000000000000000000000000000000000000015000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160405+00000070+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016200       EMERC2016072920160801+0000000000000+0000000000000
0000380010120160713PRBGI4CNJIJ19031620160729000000001630000033000000000000000000000000000000000000000170000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160711+00000001+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016300       EMERC2016072920160801+0000000000000+0000000000000
0000400010120160713PRBGI4CNJIK19031620160729000000001635000033000000000000000000000000000000000000000020000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160617+00000089+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016350       EMERC2016072920160801+0000000000000+0000000000000
0000420010120160713PRBGI4CNJIN19031620160729000000001650000033000000000000000000000000000000000000000050000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160530+00000051+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016500       EMERC2016072920160801+0000000000000+0000000000000
0000440010120160713PRBGI4CNJI019031620160729000000001590000033000000000000000000000000000000000000000011000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160524+00000404+00000000+0000000000008 +0000000000012 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C015900       EMERC2016072920160801+0000000000000+0000000000000
0000460010120160713PRBGI4CNJI119031620160729000000001600000033000000000000000000000000000000000000000060000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160621+00000200+00000000+0000000000003 +0000000000005 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016000       EMERC2016072920160801+0000000000000+0000000000000
0000480010120160713PRBGI4CNJI219031620160729000000001610000033000000000000000000000000000000000000000020000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160622+00000075+00000000+0000000000001 +0000000000002 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016100       EMERC2016072920160801+0000000000000+0000000000000
0000500010120160713PRBGI4CNJI719031620160729000000001570000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160606+00000468+00000000+0000000000035 +0000000000046 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C015700       EMERC2016072920160801+0000000000000+0000000000000
0000520010120160713PRBGI4CNJJ119031620160729000000001660000033000000000000000000000000000000000000000120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160623+00000004+00000000+0000000000001 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16C016600       EMERC2016072920160801+0000000000000+0000000000000
0000540010120160713PRBGI4VNJMW19031620160729000000001530000033000000000000000000000000000000000000000165000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160623+00000001+00000000+0000000000005 +0000000000004 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16P015300       EMERC2016072920160801+0000000000000+0000000000000
0000560010120160713PRBGI4VNJMX19031620160729000000001535000033000000000000000000000000000000000000000035000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160331+00000125+00000000+0000000000008 +0000000000007 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16P015350       EMERC2016072920160801+0000000000000+0000000000000
0000580010120160713PRBGI4VNJMY19031620160729000000001540000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160624+00000005+00000000+0000000000012 +0000000000011 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16P015400       EMERC2016072920160801+0000000000000+0000000000000
0000600010120160713PRBGI4VNJM119031620160729000000001600000033000000000000000000000000000000000000000010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160705+00000402+00000000+0000000000395 +0000000000368 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16P016000       EMERC2016072920160801+0000000000000+0000000000000
0000620010120160713PRBGI4VNJM219031620160729000000001610000033000000000000000000000000000000000000000300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020160623+00000150+00000000+0000000000492 +0000000000464 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000120001600012N16 0000000000000000000000000000000000000                    BGIN16P016100       EMERC2016072920160801+0000000000000+0000000000000
