Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170208;AUD;*;H17 ;0000004603200;0000001472788;00001150;02397500;02397500;02397500;02397500;0000023908230;0000023954630;0000000027840;00046400;
20170208;AUD;*;J17 ;0000000000000;0000000000000;00000436;00000000;00000000;00000000;00000000;0000024097960;0000024146270;0000000028986;00048310;
20170208;AUD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024238000;0000024287180;0000000000000;00049180;
20170208;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014408;0000000014427;0000000000000;00000019;
20170208;BGI;*;G17 ;0000020984861;0000006734335;00000378;00014420;00014351;00014420;00014370;0000000014370;0000000014450;0000000026400;00000080;
20170208;BGI;*;H17 ;0000000000000;0000000000000;00000329;00000000;00000000;00000000;00000000;0000000014181;0000000014260;0000000026070;00000079;
20170208;BGI;*;J17 ;0000000000000;0000000000000;00000018;00000000;00000000;00000000;00000000;0000000014090;0000000014169;0000000026070;00000079;
20170208;BGI;*;K17 ;0000094607063;0000030360728;00003762;00014042;00013952;00014042;00013981;0000000013976;0000000014054;0000000025740;00000078;
20170208;BGI;*;M17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000014070;0000000014154;0000000027720;00000084;
20170208;BGI;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014153;0000000014239;0000000000000;00000086;
20170208;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014239;0000000014332;0000000000000;00000093;
20170208;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014313;0000000014417;0000000000000;00000104;
20170208;BGI;*;V17 ;0000018964572;0000006085996;00001796;00014450;00014383;00014450;00014390;0000000014390;0000000014500;0000000036300;00000110;
20170208;BGI;*;X17 ;0000000000000;0000000000000;00000077;00000000;00000000;00000000;00000000;0000000014460;0000000014458;0000000000660;00000002;
20170208;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014438;0000000014458;0000000006600;00000020;
20170208;BRI;*;J17 ;0000010974000;0000003511118;00001125;00010974;00010974;00010974;00010974;0000000010968;0000000010867;0000000101000;00000101;
20170208;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011148;0000000011045;0000000000000;00000103;
20170208;BSE;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028394;0000000028447;0000000000000;00000053;
20170208;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028641;0000000028693;0000000000000;00000052;
20170208;CAD;*;H17 ;0000008315088;0000002660402;00000848;02389600;02388000;02390000;02388000;0000023785130;0000023823700;0000000023142;00038570;
20170208;CAD;*;J17 ;0000000000000;0000000000000;00000475;00000000;00000000;00000000;00000000;0000024001380;0000024040770;0000000023634;00039390;
20170208;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024163420;0000024203830;0000000000000;00040410;
20170208;CCM;*;F18 ;0000000014080;0000000004518;00000086;00003129;00003129;00003129;00003129;0000000003100;0000000003160;0000000027000;00000060;
20170208;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002719;0000000002773;0000000000000;00000054;
20170208;CCM;*;H17 ;0000010801008;0000003466194;00006921;00003405;00003388;00003423;00003416;0000000003411;0000000003401;0000000004500;00000010;
20170208;CCM;*;H18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003144;0000000003205;0000000000000;00000061;
20170208;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002603;0000000002655;0000000000000;00000052;
20170208;CCM;*;K17 ;0000003086910;0000000990633;00006834;00003214;00003205;00003238;00003225;0000000003225;0000000003227;0000000000900;00000002;
