Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170505;AUD;*;M17 ;0000001423140;0000000448036;00001722;02371900;02371900;02371900;02371900;0000023689890;0000023737190;0000000028380;00047300;
20170505;AUD;*;N17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000023835840;0000023882620;0000000028068;00046780;
20170505;AUD;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023970990;0000024016590;0000000000000;00045600;
20170505;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013774;0000000013851;0000000000000;00000077;
20170505;BGI;*;K17 ;0000019558796;0000006159281;00004349;00013580;00013530;00013616;00013540;0000000013542;0000000013571;0000000009570;00000029;
20170505;BGI;*;K18 ;0000000047157;0000000014850;00000050;00014290;00014290;00014290;00014290;0000000014213;0000000014290;0000000025410;00000077;
20170505;BGI;*;M17 ;0000006043540;0000001903177;00000180;00013531;00013451;00013565;00013451;0000000013451;0000000013510;0000000019470;00000059;
20170505;BGI;*;N17 ;0000000765864;0000000241179;00000028;00013650;00013650;00013680;00013650;0000000013591;0000000013644;0000000017490;00000053;
20170505;BGI;*;Q17 ;0000000045210;0000000014237;00000041;00013700;00013700;00013700;00013700;0000000013646;0000000013700;0000000017820;00000054;
20170505;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013765;0000000013833;0000000000000;00000068;
20170505;BGI;*;V17 ;0000017249334;0000005432006;00002623;00013890;00013805;00013900;00013811;0000000013811;0000000013890;0000000026070;00000079;
20170505;BGI;*;V18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014649;0000000014731;0000000000000;00000082;
20170505;BGI;*;X17 ;0000000046101;0000000014518;00000057;00013970;00013970;00013970;00013970;0000000013881;0000000013960;0000000026070;00000079;
20170505;BGI;*;Z17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013932;0000000014011;0000000026070;00000079;
20170505;BRI;*;M17 ;0000000995400;0000000313374;00000712;00011060;00011060;00011060;00011060;0000000011057;0000000010916;0000000141000;00000141;
20170505;BRI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011224;0000000011082;0000000000000;00000142;
20170505;BSE;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030006;0000000030282;0000000000000;00000276;
20170505;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030266;0000000030545;0000000000000;00000279;
20170505;CAD;*;M17 ;0000001684020;0000000530166;00000937;02340500;02336700;02340500;02336700;0000023369430;0000023320100;0000000029598;00049330;
20170505;CAD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023539210;0000023489200;0000000000000;00050010;
20170505;CAD;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023693670;0000023643240;0000000000000;00050430;
20170505;CCM;*;F18 ;0000000013050;0000000004110;00000451;00002900;00002900;00002900;00002900;0000000002892;0000000002915;0000000010350;00000023;
20170505;CCM;*;H18 ;0000000000000;0000000000000;00000243;00000000;00000000;00000000;00000000;0000000002967;0000000002991;0000000010800;00000024;
20170505;CCM;*;K17 ;0000013143118;0000004138913;00004407;00002795;00002785;00002831;00002815;0000000002817;0000000002797;0000000009000;00000020;
20170505;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002634;0000000002655;0000000000000;00000021;
20170505;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002777;0000000002779;0000000000000;00000002;
20170505;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002617;0000000002636;0000000000000;00000019;
20170505;CCM;*;U17 ;0000036594693;0000011524073;00019052;00002753;00002726;00002779;00002726;0000000002735;0000000002757;0000000009900;00000022;
20170505;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002599;0000000002618;0000000000000;00000019;
20170505;CCM;*;X17 ;0000000049815;0000000015687;00000843;00002770;00002765;00002770;00002765;0000000002751;0000000002773;0000000009900;00000022;
20170505;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002668;0000000002688;0000000000000;00000020;
20170505;CHF;*;M17 ;0000000000000;0000000000000;00000199;00000000;00000000;00000000;00000000;0000032419070;0000032550600;0000000065765;00131530;
20170505;CHF;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032706950;0000032845230;0000000000000;00138280;
20170505;CHF;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032965690;0000033099490;0000000000000;00133800;
20170505;CLP;*;M17 ;0000000000000;0000000000000;00000912;00000000;00000000;00000000;00000000;0000047530000;0000047391000;0000000034750;00139000;
20170505;CLP;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047781000;0000047639000;0000000000000;00142000;
20170505;CLP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048001000;0000047856000;0000000000000;00145000;
20170505;CNY;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046183840;0000046375070;0000000000000;00191230;
20170505;CNY;*;N17 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000046352150;0000046525030;0000000060508;00172880;
20170505;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046496960;0000046677070;0000000000000;00180110;
20170505;CR1;*;U7Z7;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000000000;0000000000000;0000000000000;00000000;
20170505;DAP;*;F18 ;0000050113490;0000015776820;00000300;00000517;00000517;00000517;00000517;0000009649698;0000009654086;0000000005295;00004388;
20170505;DAP;*;K17 ;0000000000000;0000000000000;00040828;00000000;00000000;00000000;00000000;0000009977895;0000009977757;0000000000166;00000138;
20170505;DAP;*;K19 ;0000563571071;0000177424465;00042780;00000486;00000483;00000489;00000489;0000009085886;0000009090646;0000000005743;00004760;
