Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170526;AUD;*;M17 ;0000000000000;0000000000000;00001286;00000000;00000000;00000000;00000000;0000024285490;0000024549190;0000000158220;00263700;
20170526;AUD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024447530;0000024709190;0000000000000;00261660;
20170526;AUD;*;Q17 ;0000000738450;0000000226421;00000681;02461500;02461500;02461500;02461500;0000024591440;0000024852120;0000000156408;00260680;
20170526;AUD;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024750800;0000025013810;0000000000000;00263010;
20170526;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013132;0000000013148;0000000000000;00000016;
20170526;BGI;*;K17 ;0000032937583;0000010107894;00002570;00013380;00013200;00013386;00013200;0000000013200;0000000013363;0000000053790;00000163;
20170526;BGI;*;K18 ;0000000000000;0000000000000;00000058;00000000;00000000;00000000;00000000;0000000013500;0000000013550;0000000016500;00000050;
20170526;BGI;*;M17 ;0000003213523;0000000986167;00001756;00012972;00012940;00013020;00012965;0000000012950;0000000012971;0000000006930;00000021;
20170526;BGI;*;N17 ;0000004891276;0000001501036;00000401;00013067;00013000;00013067;00013000;0000000012996;0000000013067;0000000023430;00000071;
20170526;BGI;*;Q17 ;0000000130119;0000000039931;00000251;00013160;00013100;00013170;00013170;0000000013142;0000000013125;0000000005610;00000017;
20170526;BGI;*;U17 ;0000000043395;0000000013317;00000005;00013150;00013150;00013150;00013150;0000000013172;0000000013155;0000000005610;00000017;
20170526;BGI;*;V17 ;0000037241209;0000011428592;00004179;00013201;00013170;00013270;00013218;0000000013218;0000000013201;0000000005610;00000017;
20170526;BGI;*;V18 ;0000000000000;0000000000000;00000065;00000000;00000000;00000000;00000000;0000000014104;0000000014191;0000000028710;00000087;
20170526;BGI;*;X17 ;0000000043791;0000000013439;00000057;00013270;00013270;00013270;00013270;0000000013285;0000000013268;0000000005610;00000017;
20170526;BGI;*;Z17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013327;0000000013310;0000000005610;00000017;
20170526;BRI;*;M17 ;0000027460960;0000008419991;00000751;00010726;00010726;00010728;00010728;0000000010728;0000000010590;0000000138000;00000138;
20170526;BRI;*;Q17 ;0000028185640;0000008642190;00000045;00010876;00010876;00010890;00010890;0000000010890;0000000010752;0000000138000;00000138;
20170526;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031289;0000000031016;0000000000000;00000273;
20170526;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031506;0000000031231;0000000000000;00000275;
20170526;CAD;*;M17 ;0000000000000;0000000000000;00000129;00000000;00000000;00000000;00000000;0000024244070;0000024414960;0000000102534;00170890;
20170526;CAD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024433380;0000024603450;0000000000000;00170070;
20170526;CAD;*;Q17 ;0000000738990;0000000226587;00000675;02463300;02463300;02463300;02463300;0000024601080;0000024769610;0000000101118;00168530;
