Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170518;AUD;*;M17 ;0000000000000;0000000000000;00001305;00000000;00000000;00000000;00000000;0000024803960;0000023269660;0000000920580;01534300;
20170518;AUD;*;N17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000024966270;0000023413700;0000000931542;01552570;
20170518;AUD;*;Q17 ;0000006744600;0000001995031;00000730;02498000;02498000;02498000;02498000;0000025109750;0000023541660;0000000940854;01568090;
20170518;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013572;0000000013730;0000000000000;00000158;
20170518;BGI;*;K17 ;0000043854251;0000013208316;00003568;00013561;00013360;00013561;00013440;0000000013434;0000000013545;0000000036630;00000111;
20170518;BGI;*;K18 ;0000000046770;0000000014087;00000050;00014173;00014173;00014173;00014173;0000000013987;0000000014149;0000000053460;00000162;
20170518;BGI;*;M17 ;0000029416206;0000008859769;00001919;00013470;00013203;00013498;00013339;0000000013325;0000000013461;0000000044880;00000136;
20170518;BGI;*;N17 ;0000002477306;0000000746132;00000048;00013400;00013350;00013445;00013410;0000000013446;0000000013580;0000000044220;00000134;
20170518;BGI;*;Q17 ;0000000490211;0000000147645;00000092;00013549;00013500;00013549;00013500;0000000013515;0000000013650;0000000044550;00000135;
20170518;BGI;*;U17 ;0000000269280;0000000081104;00000000;00013600;00013600;00013600;00013600;0000000013578;0000000013736;0000000052140;00000158;
20170518;BGI;*;V17 ;0000046527198;0000014013372;00003306;00013800;00013548;00013800;00013626;0000000013626;0000000013785;0000000052470;00000159;
20170518;BGI;*;V18 ;0000000000000;0000000000000;00000025;00000000;00000000;00000000;00000000;0000000014648;0000000014818;0000000056100;00000170;
20170518;BGI;*;X17 ;0000000045540;0000000013716;00000057;00013800;00013800;00013800;00013800;0000000013695;0000000013855;0000000052800;00000160;
20170518;BGI;*;Z17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013739;0000000013899;0000000052800;00000160;
20170518;BRI;*;M17 ;0000000000000;0000000000000;00000692;00000000;00000000;00000000;00000000;0000000010427;0000000011333;0000000906000;00000906;
20170518;BRI;*;Q17 ;0000000000000;0000000000000;00000015;00000000;00000000;00000000;00000000;0000000010581;0000000011501;0000000920000;00000920;
20170518;BSE;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030487;0000000030719;0000000000000;00000232;
20170518;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030751;0000000030985;0000000000000;00000234;
20170518;CAD;*;M17 ;0000006609600;0000001955098;00000938;02448000;02448000;02448000;02448000;0000024572860;0000023014090;0000000935262;01558770;
20170518;CAD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024761280;0000023179110;0000000000000;01582170;
20170518;CAD;*;Q17 ;0000000000000;0000000000000;00000010;00000000;00000000;00000000;00000000;0000024930010;0000023329600;0000000960246;01600410;
20170518;CCM;*;F18 ;0000001240659;0000000373670;00000508;00002911;00002911;00003004;00003000;0000000002984;0000000002861;0000000055350;00000123;
20170518;CCM;*;H18 ;0000000983236;0000000296138;00000257;00002999;00002999;00003133;00003115;0000000003115;0000000002984;0000000058950;00000131;
20170518;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003053;0000000002925;0000000000000;00000128;
20170518;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002858;0000000002740;0000000000000;00000118;
20170518;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003040;0000000002913;0000000000000;00000127;
20170518;CCM;*;U17 ;0000084900132;0000025570789;00020667;00002670;00002670;00002815;00002800;0000000002796;0000000002681;0000000051750;00000115;
20170518;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003029;0000000002902;0000000000000;00000127;
20170518;CCM;*;X17 ;0000001190182;0000000358467;00000813;00002844;00002840;00002844;00002844;0000000002825;0000000002709;0000000052200;00000116;
20170518;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003100;0000000002970;0000000000000;00000130;
20170518;CHF;*;M17 ;0000041793775;0000012362462;00000119;03346400;03346400;03446500;03446500;0000034159910;0000032049870;0000001055020;02110040;
20170518;CHF;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034461160;0000032323370;0000000000000;02137790;
20170518;CHF;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034746660;0000032581990;0000000000000;02164670;
20170518;CLP;*;M17 ;0000013915000;0000004116011;00000642;05060000;05060000;05060000;05060000;0000049589000;0000046791000;0000000699500;02798000;
20170518;CLP;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049943000;0000047004000;0000000000000;02939000;
20170518;CLP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000050191000;0000047222000;0000000000000;02969000;
20170518;CNY;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048517880;0000045533890;0000000000000;02983990;
20170518;CNY;*;N17 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000048716700;0000045718640;0000001049321;02998060;
20170518;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048874240;0000045864800;0000000000000;03009440;
20170518;CR1;*;U7Z7;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000000000;0000000000000;0000000000000;00000000;
20170518;DAP;*;F18 ;0000000000000;0000000000000;00005310;00000000;00000000;00000000;00000000;0000009656708;0000009694181;0000000045263;00037473;
20170518;DAP;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009116153;0000009286342;0000000000000;00170189;
20170518;DAP;*;K19 ;0000008289077;0000002451882;00045080;00000454;00000454;00000557;00000557;0000008955992;0000009161816;0000000248613;00205824;
20170518;DAP;*;K21 ;0000005443127;0000001610059;00012748;00000526;00000489;00000607;00000607;0000007924855;0000008253863;0000000397407;00329008;
20170518;DAP;*;K23 ;0000000000000;0000000000000;00012749;00000000;00000000;00000000;00000000;0000007006620;0000007447014;0000000531949;00440394;
20170518;DAP;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009959548;0000009958510;0000000000000;00001038;
20170518;DAP;*;N17 ;0000000000000;0000000000000;00002500;00000000;00000000;00000000;00000000;0000009889472;0000009889706;0000000000282;00000234;
20170518;DAP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009837632;0000009843930;0000000000000;00006298;
20170518;DAP;*;Q18 ;0000179202390;0000053007481;00053100;00000467;00000467;00000582;00000582;0000009323582;0000009450766;0000000153624;00127184;
20170518;DAP;*;Q20 ;0000000000000;0000000000000;00005785;00000000;00000000;00000000;00000000;0000008302676;0000008585255;0000000341325;00282579;
20170518;DAP;*;Q22 ;0000059529982;0000017608774;00016559;00000506;00000506;00000615;00000615;0000007311376;0000007727723;0000000502903;00416347;
20170518;DAP;*;Q24 ;0000000000000;0000000000000;00008370;00000000;00000000;00000000;00000000;0000006554652;0000006999201;0000000536968;00444549;
20170518;DAP;*;Q26 ;0000001053365;0000000311582;00002045;00000606;00000606;00000606;00000606;0000005743512;0000006305497;0000000678818;00561985;
20170518;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004585026;0000005214743;0000000760632;00629717;
