Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170301;AUD;*;H17 ;0000000000000;0000000000000;00000686;00000000;00000000;00000000;00000000;0000023805720;0000023805720;0000000000000;00000000;
20170301;AUD;*;J17 ;0000033107550;0000010688130;00002073;02400000;02395600;02400000;02395600;0000023949810;0000024059280;0000000065682;00109470;
20170301;AUD;*;K17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000024083280;0000024195070;0000000067074;00111790;
20170301;AUD;*;M17 ;0000026197560;0000008457373;00000000;02425700;02425700;02425700;02425700;0000024255090;0000024300000;0000000026946;00044910;
20170301;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014468;0000000014449;0000000000000;00000019;
20170301;BGI;*;H17 ;0000000282763;0000000091317;00000913;00014281;00014281;00014281;00014281;0000000014300;0000000014221;0000000026070;00000079;
20170301;BGI;*;J17 ;0000000000000;0000000000000;00000018;00000000;00000000;00000000;00000000;0000000014252;0000000014197;0000000018150;00000055;
20170301;BGI;*;K17 ;0000005970399;0000001928112;00004601;00014118;00014103;00014150;00014150;0000000014141;0000000014086;0000000018150;00000055;
20170301;BGI;*;M17 ;0000000000000;0000000000000;00000004;00000000;00000000;00000000;00000000;0000000014228;0000000014169;0000000019470;00000059;
20170301;BGI;*;N17 ;0000000047058;0000000015197;00000001;00014260;00014260;00014260;00014260;0000000014306;0000000014242;0000000021120;00000064;
20170301;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014384;0000000014316;0000000000000;00000068;
20170301;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014456;0000000014383;0000000000000;00000073;
20170301;BGI;*;V17 ;0000000000000;0000000000000;00001795;00000000;00000000;00000000;00000000;0000000014528;0000000014450;0000000025740;00000078;
20170301;BGI;*;X17 ;0000000000000;0000000000000;00000077;00000000;00000000;00000000;00000000;0000000014498;0000000014522;0000000007920;00000024;
20170301;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014553;0000000014457;0000000031680;00000096;
20170301;BRI;*;J17 ;0000000000000;0000000000000;00000712;00000000;00000000;00000000;00000000;0000000011249;0000000011205;0000000044000;00000044;
20170301;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011434;0000000011389;0000000000000;00000045;
20170301;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029192;0000000029143;0000000000000;00000049;
20170301;BSE;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029394;0000000029345;0000000000000;00000049;
20170301;CAD;*;H17 ;0000000000000;0000000000000;00000170;00000000;00000000;00000000;00000000;0000023663290;0000023663290;0000000000000;00000000;
