Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170220;AUD;*;H17 ;0000000000000;0000000000000;00001227;00000000;00000000;00000000;00000000;0000023750590;0000023739990;0000000006360;00010600;
20170220;AUD;*;J17 ;0000002298918;0000000743553;00000486;02395900;02392000;02396000;02392000;0000023934320;0000023922940;0000000006828;00011380;
20170220;AUD;*;K17 ;0000001589478;0000000514095;00000000;02408300;02408300;02408300;02408300;0000024067750;0000024056270;0000000006888;00011480;
20170220;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014459;0000000014424;0000000000000;00000035;
20170220;BGI;*;G17 ;0000004332200;0000001403687;00000723;00014420;00014420;00014444;00014444;0000000014448;0000000014427;0000000006930;00000021;
20170220;BGI;*;H17 ;0000002868112;0000000929304;00000528;00014200;00014175;00014250;00014250;0000000014250;0000000014179;0000000023430;00000071;
20170220;BGI;*;J17 ;0000000000000;0000000000000;00000018;00000000;00000000;00000000;00000000;0000000014241;0000000014157;0000000027720;00000084;
20170220;BGI;*;K17 ;0000038283781;0000012404426;00004184;00014055;00014040;00014140;00014140;0000000014129;0000000014042;0000000028710;00000087;
20170220;BGI;*;M17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000014203;0000000014127;0000000025080;00000076;
20170220;BGI;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014270;0000000014204;0000000000000;00000066;
20170220;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014338;0000000014282;0000000000000;00000056;
20170220;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014399;0000000014353;0000000000000;00000046;
