Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170803;AUD;*;U17 ;0000000000000;0000000000000;00000829;00000000;00000000;00000000;00000000;0000024901640;0000024972280;0000000042384;00070640;
20170803;AUD;*;V17 ;0000007497000;0000002403347;00000806;02499000;02499000;02499000;02499000;0000025002260;0000025075200;0000000043764;00072940;
20170803;AUD;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025110770;0000025183670;0000000000000;00072900;
20170803;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013476;0000000013435;0000000000000;00000041;
20170803;BGI;*;K18 ;0000000000000;0000000000000;00000127;00000000;00000000;00000000;00000000;0000000013753;0000000013732;0000000006930;00000021;
20170803;BGI;*;Q17 ;0000000520571;0000000166978;00001095;00013100;00013100;00013150;00013150;0000000013115;0000000013148;0000000010890;00000033;
20170803;BGI;*;U17 ;0000000311685;0000000099976;00000087;00013450;00013450;00013510;00013510;0000000013519;0000000013459;0000000019800;00000060;
20170803;BGI;*;V17 ;0000133198609;0000042724727;00005667;00013670;00013581;00013760;00013730;0000000013724;0000000013663;0000000020130;00000061;
20170803;BGI;*;V18 ;0000000000000;0000000000000;00000106;00000000;00000000;00000000;00000000;0000000014055;0000000014034;0000000006930;00000021;
20170803;BGI;*;X17 ;0000001584495;0000000508242;00000160;00013700;00013700;00013750;00013750;0000000013724;0000000013662;0000000020460;00000062;
20170803;BGI;*;Z17 ;0000000000000;0000000000000;00000005;00000000;00000000;00000000;00000000;0000000013742;0000000013680;0000000020460;00000062;
20170803;BRI;*;V17 ;0000001129900;0000000362217;00000858;00011299;00011299;00011299;00011299;0000000011309;0000000011377;0000000068000;00000068;
20170803;BRI;*;Z17 ;0000002300000;0000000737321;00000435;00011500;00011500;00011500;00011500;0000000011439;0000000011509;0000000070000;00000070;
20170803;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032461;0000000032709;0000000000000;00000248;
20170803;BSE;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032686;0000000032936;0000000000000;00000250;
20170803;CAD;*;U17 ;0000000000000;0000000000000;00000241;00000000;00000000;00000000;00000000;0000024940800;0000024978950;0000000022890;00038150;
20170803;CAD;*;V17 ;0000024796620;0000007949163;00000860;02507000;02504300;02507000;02504300;0000025062710;0000025099350;0000000021984;00036640;
20170803;CAD;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025189010;0000025226040;0000000000000;00037030;
