Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170221;AUD;*;H17 ;0000025089570;0000008101250;00001227;02375000;02371300;02377200;02375000;0000023781540;0000023750590;0000000018570;00030950;
20170221;AUD;*;J17 ;0000008612070;0000002780778;00000475;02390000;02390000;02396200;02396200;0000023966220;0000023934320;0000000019140;00031900;
20170221;AUD;*;K17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000024100330;0000024067750;0000000019548;00032580;
20170221;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014464;0000000014459;0000000000000;00000005;
20170221;BGI;*;G17 ;0000034379446;0000011119917;00000736;00014444;00014444;00014525;00014490;0000000014505;0000000014448;0000000018810;00000057;
20170221;BGI;*;H17 ;0000006032525;0000001951200;00000568;00014300;00014230;00014300;00014233;0000000014233;0000000014250;0000000005610;00000017;
20170221;BGI;*;J17 ;0000000000000;0000000000000;00000018;00000000;00000000;00000000;00000000;0000000014262;0000000014241;0000000006930;00000021;
20170221;BGI;*;K17 ;0000061107063;0000019764875;00004393;00014140;00014125;00014218;00014150;0000000014150;0000000014129;0000000006930;00000021;
20170221;BGI;*;M17 ;0000000046695;0000000015103;00000003;00014150;00014150;00014150;00014150;0000000014221;0000000014203;0000000005940;00000018;
20170221;BGI;*;N17 ;0000000047025;0000000015210;00000000;00014250;00014250;00014250;00014250;0000000014284;0000000014270;0000000004620;00000014;
20170221;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014347;0000000014338;0000000000000;00000009;
20170221;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014407;0000000014399;0000000000000;00000008;
20170221;BGI;*;V17 ;0000001580502;0000000511208;00001751;00014520;00014501;00014545;00014501;0000000014465;0000000014460;0000000001650;00000005;
20170221;BGI;*;X17 ;0000000000000;0000000000000;00000077;00000000;00000000;00000000;00000000;0000000014537;0000000014532;0000000001650;00000005;
20170221;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014472;0000000014467;0000000001650;00000005;
20170221;BRI;*;J17 ;0000017900940;0000005780090;00000854;00011612;00011612;00011625;00011625;0000000011623;0000000011536;0000000087000;00000087;
20170221;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011813;0000000011725;0000000000000;00000088;
20170221;BSE;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028775;0000000028682;0000000000000;00000093;
20170221;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029025;0000000028931;0000000000000;00000094;
20170221;CAD;*;H17 ;0000058502586;0000018890083;00001037;02356000;02350000;02363000;02363000;0000023543680;0000023614510;0000000042498;00070830;
20170221;CAD;*;J17 ;0000037679820;0000012166555;00000615;02376200;02367000;02376200;02367000;0000023747040;0000023822910;0000000045522;00075870;
20170221;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023902330;0000023976760;0000000000000;00074430;
20170221;CCM;*;F18 ;0000000000000;0000000000000;00000096;00000000;00000000;00000000;00000000;0000000003014;0000000003019;0000000002250;00000005;
20170221;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002643;0000000002648;0000000000000;00000005;
20170221;CCM;*;H17 ;0000022030245;0000007125609;00006548;00003412;00003366;00003430;00003420;0000000003418;0000000003405;0000000005850;00000013;
20170221;CCM;*;H18 ;0000000013770;0000000004454;00000001;00003060;00003060;00003060;00003060;0000000003057;0000000003062;0000000002250;00000005;
20170221;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002531;0000000002535;0000000000000;00000004;
20170221;CCM;*;K17 ;0000008844525;0000002860732;00007213;00003081;00003051;00003095;00003080;0000000003080;0000000003081;0000000000450;00000001;
20170221;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002748;0000000002752;0000000000000;00000004;
20170221;CCM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002424;0000000002428;0000000000000;00000004;
20170221;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003031;0000000003034;0000000000000;00000003;
20170221;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002627;0000000002631;0000000000000;00000004;
20170221;CCM;*;U17 ;0000007567267;0000002447607;00009845;00002985;00002969;00002993;00002980;0000000002980;0000000002985;0000000002250;00000005;
20170221;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002509;0000000002513;0000000000000;00000004;
20170221;CCM;*;X17 ;0000000536400;0000000173497;00000172;00002980;00002980;00002980;00002980;0000000002998;0000000003002;0000000001800;00000004;
20170221;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002575;0000000002579;0000000000000;00000004;
20170221;CHF;*;H17 ;0000000000000;0000000000000;00000345;00000000;00000000;00000000;00000000;0000030700490;0000030844060;0000000071785;00143570;
20170221;CHF;*;J17 ;0000000000000;0000000000000;00000080;00000000;00000000;00000000;00000000;0000031032020;0000031170090;0000000069035;00138070;
20170221;CHF;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031282830;0000031420920;0000000000000;00138090;
20170221;CLP;*;H17 ;0000000000000;0000000000000;00000837;00000000;00000000;00000000;00000000;0000048133000;0000048221000;0000000022000;00088000;
20170221;CLP;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048469000;0000048550000;0000000000000;00081000;
20170221;CLP;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048690000;0000048774000;0000000000000;00084000;
20170221;CNY;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000044978970;0000044952330;0000000000000;00026640;
20170221;CNY;*;J17 ;0000000000000;0000000000000;00000175;00000000;00000000;00000000;00000000;0000045210750;0000045210790;0000000000014;00000040;
20170221;CNY;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045367620;0000045369130;0000000000000;00001510;
20170221;CR1;*;H7U7;0000000000000;0000000000000;00000000;00001175;00001150;00001200;00001150;0000000000000;0000000000000;0000000000000;00000000;
20170221;DAP;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009480723;0000009479744;0000000000000;00000979;
20170221;DAP;*;H17 ;0000000000000;0000000000000;00000485;00000000;00000000;00000000;00000000;0000009966846;0000009966229;0000000000740;00000617;
20170221;DAP;*;J17 ;0000000000000;0000000000000;00000085;00000000;00000000;00000000;00000000;0000009903943;0000009903332;0000000000733;00000611;
20170221;DAP;*;K17 ;0000000000000;0000000000000;00026113;00000000;00000000;00000000;00000000;0000009866159;0000009865667;0000000000590;00000492;
20170221;DAP;*;K19 ;0000473512172;0000152893824;00043685;00000552;00000549;00000552;00000549;0000008891438;0000008880382;0000000013264;00011056;
20170221;DAP;*;K21 ;0000014322505;0000004624638;00011275;00000559;00000558;00000560;00000558;0000007964659;0000007955195;0000000011354;00009464;
20170221;DAP;*;K23 ;0000000000000;0000000000000;00011735;00000000;00000000;00000000;00000000;0000007146804;0000007134280;0000000015025;00012524;
20170221;DAP;*;Q18 ;0000846560089;0000273348430;00024600;00000576;00000576;00000579;00000579;0000009208865;0000009205002;0000000004634;00003863;
20170221;DAP;*;Q20 ;0000000000000;0000000000000;00002860;00000000;00000000;00000000;00000000;0000008289767;0000008281653;0000000009734;00008114;
20170221;DAP;*;Q22 ;0000117377521;0000037900394;00006080;00000567;00000565;00000567;00000565;0000007419883;0000007412249;0000000009158;00007634;
20170221;DAP;*;Q24 ;0000000000000;0000000000000;00005853;00000000;00000000;00000000;00000000;0000006752147;0000006723678;0000000034154;00028469;
20170221;DAP;*;Q26 ;0000000360806;0000000116502;00001510;00000553;00000553;00000553;00000553;0000006052696;0000006014923;0000000045316;00037773;
20170221;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004994968;0000004963323;0000000037964;00031645;
20170221;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009821253;0000009807694;0000000000000;00013559;
20170221;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009543907;0000009531933;0000000000000;00011974;
20170221;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009203842;0000009192521;0000000000000;00011321;
20170221;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008798247;0000008786556;0000000000000;00011691;
20170221;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008396112;0000008387224;0000000000000;00008888;
20170221;DCO;*;F23 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007997581;0000007989955;0000000000000;00007626;
20170221;DCO;*;F24 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007586547;0000007577309;0000000000000;00009238;
20170221;DCO;*;F25 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007168973;0000007166841;0000000000000;00002132;
20170221;DCO;*;F26 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006756049;0000006753310;0000000000000;00002739;
20170221;DCO;*;F27 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006334558;0000006331474;0000000000000;00003084;
