Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170417;AUD;*;K17 ;0000000852054;0000000274537;00001217;02367700;02362000;02367800;02362000;0000023595950;0000023880140;0000000170514;00284190;
20170417;AUD;*;M17 ;0000007137300;0000002299684;00000426;02379100;02379100;02379100;02379100;0000023760260;0000024036530;0000000165762;00276270;
20170417;AUD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023909180;0000024185570;0000000000000;00276390;
20170417;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014245;0000000014195;0000000000000;00000050;
20170417;BGI;*;J17 ;0000003359178;0000001083221;00000311;00013794;00013730;00013794;00013780;0000000013770;0000000013695;0000000024750;00000075;
20170417;BGI;*;K17 ;0000050802612;0000016382126;00005172;00013668;00013633;00013730;00013729;0000000013726;0000000013614;0000000036960;00000112;
20170417;BGI;*;M17 ;0000000000000;0000000000000;00000004;00000000;00000000;00000000;00000000;0000000013766;0000000013670;0000000031680;00000096;
20170417;BGI;*;N17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000000013929;0000000013848;0000000026730;00000081;
20170417;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014033;0000000013969;0000000000000;00000064;
20170417;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014120;0000000014073;0000000000000;00000047;
20170417;BGI;*;V17 ;0000005582890;0000001800293;00001951;00014269;00014200;00014269;00014211;0000000014211;0000000014180;0000000010230;00000031;
20170417;BGI;*;X17 ;0000000047041;0000000015169;00000044;00014255;00014255;00014255;00014255;0000000014275;0000000014225;0000000016500;00000050;
20170417;BGI;*;Z17 ;0000000000000;0000000000000;00000038;00000000;00000000;00000000;00000000;0000000014319;0000000014269;0000000016500;00000050;
20170417;BRI;*;M17 ;0000001087900;0000000350528;00000706;00010879;00010879;00010879;00010879;0000000010893;0000000010640;0000000253000;00000253;
20170417;BRI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011060;0000000010805;0000000000000;00000255;
20170417;BSE;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029486;0000000029563;0000000000000;00000077;
20170417;BSE;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029690;0000000029768;0000000000000;00000078;
20170417;CAD;*;K17 ;0000000140340;0000000045218;00001267;02339000;02339000;02339000;02339000;0000023372880;0000023690950;0000000190842;00318070;
20170417;CAD;*;M17 ;0000000706590;0000000227668;00000425;02355300;02355300;02355300;02355300;0000023562170;0000023880870;0000000191220;00318700;
20170417;CAD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023732920;0000024051880;0000000000000;00318960;
20170417;CCM;*;F18 ;0000001185439;0000000382264;00000257;00002960;00002951;00002960;00002951;0000000002970;0000000002968;0000000000900;00000002;
20170417;CCM;*;H18 ;0000000000000;0000000000000;00000173;00000000;00000000;00000000;00000000;0000000003002;0000000003000;0000000000900;00000002;
20170417;CCM;*;K17 ;0000024388078;0000007864331;00006735;00002726;00002726;00002770;00002760;0000000002754;0000000002720;0000000015300;00000034;
20170417;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002706;0000000002704;0000000000000;00000002;
20170417;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002761;0000000002743;0000000000000;00000018;
20170417;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002688;0000000002685;0000000000000;00000003;
20170417;CCM;*;U17 ;0000039230995;0000012650671;00017392;00002765;00002751;00002800;00002760;0000000002763;0000000002761;0000000000900;00000002;
20170417;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002670;0000000002667;0000000000000;00000003;
20170417;CCM;*;X17 ;0000000012604;0000000004064;00000622;00002801;00002801;00002801;00002801;0000000002802;0000000002800;0000000000900;00000002;
20170417;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002740;0000000002737;0000000000000;00000003;
20170417;CHF;*;K17 ;0000000000000;0000000000000;00000198;00000000;00000000;00000000;00000000;0000030988010;0000031375360;0000000193675;00387350;
20170417;CHF;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031284970;0000031676270;0000000000000;00391300;
20170417;CHF;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031560480;0000031952200;0000000000000;00391720;
20170417;CLP;*;K17 ;0000000000000;0000000000000;00000247;00000000;00000000;00000000;00000000;0000048137000;0000048438000;0000000075250;00301000;
20170417;CLP;*;M17 ;0000004242000;0000001366800;00000775;04848000;04848000;04848000;04848000;0000048428000;0000048624000;0000000049000;00196000;
20170417;CLP;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048693000;0000048879000;0000000000000;00186000;
20170417;CNY;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045158730;0000045720540;0000000000000;00561810;
20170417;CNY;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045366640;0000045905260;0000000000000;00538620;
20170417;CNY;*;N17 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000045541740;0000046095690;0000000193882;00553950;
20170417;CR1;*;U7Z7;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000000000;0000000000000;0000000000000;00000000;
20170417;DAP;*;F18 ;0000000000000;0000000000000;00000300;00000000;00000000;00000000;00000000;0000009619929;0000009619520;0000000000493;00000409;
20170417;DAP;*;J17 ;0000000000000;0000000000000;00000085;00000000;00000000;00000000;00000000;0000010000000;0000009998829;0000000001411;00001171;
20170417;DAP;*;K17 ;0000767139648;0000247177358;00043560;00000820;00000820;00000820;00000820;0000009944521;0000009944081;0000000000530;00000440;
20170417;DAP;*;K19 ;0000046942068;0000015125038;00042000;00000494;00000494;00000494;00000494;0000009056377;0000009053867;0000000003025;00002510;
20170417;DAP;*;K21 ;0000000000000;0000000000000;00011611;00000000;00000000;00000000;00000000;0000008147959;0000008148824;0000000001042;00000865;
20170417;DAP;*;K23 ;0000000000000;0000000000000;00011855;00000000;00000000;00000000;00000000;0000007327390;0000007328141;0000000000905;00000751;
20170417;DAP;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009895647;0000009890748;0000000000000;00004899;
20170417;DAP;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009836500;0000009829097;0000000000000;00007403;
20170417;DAP;*;Q18 ;0000090794839;0000029254685;00051970;00000516;00000516;00000516;00000516;0000009356771;0000009355414;0000000001635;00001357;
20170417;DAP;*;Q20 ;0000000000000;0000000000000;00003010;00000000;00000000;00000000;00000000;0000008481466;0000008477036;0000000005340;00004430;
20170417;DAP;*;Q22 ;0000032123669;0000010350454;00015225;00000527;00000526;00000528;00000528;0000007611017;0000007611797;0000000000940;00000780;
20170417;DAP;*;Q24 ;0000000000000;0000000000000;00005906;00000000;00000000;00000000;00000000;0000006888627;0000006884566;0000000004895;00004061;
20170417;DAP;*;Q26 ;0000000000000;0000000000000;00001325;00000000;00000000;00000000;00000000;0000006180120;0000006186211;0000000007342;00006091;
20170417;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000005038370;0000005045241;0000000008282;00006871;
20170417;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009776870;0000009902152;0000000000000;00125282;
20170417;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009538003;0000009651428;0000000000000;00113425;
20170417;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009221477;0000009319991;0000000000000;00098514;
20170417;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008842545;0000008927963;0000000000000;00085418;
20170417;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008461907;0000008539178;0000000000000;00077271;
