Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170524;AUD;*;M17 ;0000000000000;0000000000000;00001286;00000000;00000000;00000000;00000000;0000024498730;0000024494680;0000000002430;00004050;
20170524;AUD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024656660;0000024653440;0000000000000;00003220;
20170524;AUD;*;Q17 ;0000000000000;0000000000000;00000671;00000000;00000000;00000000;00000000;0000024799470;0000024795150;0000000002592;00004320;
20170524;AUD;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024952880;0000024948380;0000000000000;00004500;
20170524;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013116;0000000013177;0000000000000;00000061;
20170524;BGI;*;K17 ;0000007684403;0000002356890;00002740;00013370;00013335;00013450;00013335;0000000013350;0000000013350;0000000000000;00000000;
20170524;BGI;*;K18 ;0000000044814;0000000013745;00000053;00013580;00013580;00013580;00013580;0000000013517;0000000013580;0000000020790;00000063;
20170524;BGI;*;M17 ;0000017034840;0000005224770;00001754;00012960;00012910;00013100;00012915;0000000012915;0000000012970;0000000018150;00000055;
20170524;BGI;*;N17 ;0000001032629;0000000316719;00000294;00013050;00013000;00013120;00013000;0000000013045;0000000013075;0000000009900;00000030;
20170524;BGI;*;Q17 ;0000007291049;0000002236244;00000103;00013100;00013050;00013134;00013050;0000000013064;0000000013125;0000000020130;00000061;
20170524;BGI;*;U17 ;0000000087149;0000000026730;00000005;00013184;00013184;00013225;00013225;0000000013123;0000000013184;0000000020130;00000061;
20170524;BGI;*;V17 ;0000031919362;0000009790014;00004038;00013220;00013122;00013345;00013169;0000000013169;0000000013230;0000000020130;00000061;
20170524;BGI;*;V18 ;0000000000000;0000000000000;00000065;00000000;00000000;00000000;00000000;0000000014156;0000000014222;0000000021780;00000066;
20170524;BGI;*;X17 ;0000000043725;0000000013411;00000057;00013250;00013250;00013250;00013250;0000000013236;0000000013297;0000000020130;00000061;
20170524;BGI;*;Z17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013277;0000000013337;0000000019800;00000060;
20170524;BRI;*;M17 ;0000002966620;0000000909197;00000772;00010595;00010595;00010597;00010597;0000000010597;0000000010508;0000000089000;00000089;
20170524;BRI;*;Q17 ;0000000000000;0000000000000;00000045;00000000;00000000;00000000;00000000;0000000010759;0000000010669;0000000090000;00000090;
20170524;BSE;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030309;0000000030380;0000000000000;00000071;
20170524;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030572;0000000030643;0000000000000;00000071;
20170524;CAD;*;M17 ;0000000147600;0000000045236;00000235;02460000;02460000;02460000;02460000;0000024377570;0000024222770;0000000092880;00154800;
20170524;CAD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024560630;0000024421330;0000000000000;00139300;
20170524;CAD;*;Q17 ;0000000000000;0000000000000;00000675;00000000;00000000;00000000;00000000;0000024726640;0000024584440;0000000085320;00142200;
20170524;CAD;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024907860;0000024765570;0000000000000;00142290;
20170524;CCM;*;F18 ;0000000476064;0000000146014;00000437;00002960;00002929;00002960;00002929;0000000002902;0000000002930;0000000012600;00000028;
20170524;CCM;*;H18 ;0000000000000;0000000000000;00000198;00000000;00000000;00000000;00000000;0000000002973;0000000002983;0000000004500;00000010;
20170524;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002914;0000000002924;0000000000000;00000010;
20170524;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002760;0000000002786;0000000000000;00000026;
20170524;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002896;0000000002909;0000000000000;00000013;
20170524;CCM;*;U17 ;0000031042021;0000009520924;00020189;00002710;00002691;00002732;00002691;0000000002701;0000000002726;0000000011250;00000025;
20170524;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002879;0000000002896;0000000000000;00000017;
