Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170621;AUD;*;N17 ;0000011657562;0000003506350;00001602;02523300;02523200;02523300;02523200;0000025210420;0000025320780;0000000066216;00110360;
20170621;AUD;*;Q17 ;0000006997590;0000002104728;00000979;02534100;02534100;02537800;02537800;0000025351740;0000025461890;0000000066090;00110150;
20170621;AUD;*;U17 ;0000001684362;0000000506621;00000000;02552000;02552000;02552100;02552100;0000025503020;0000025615260;0000000067344;00112240;
20170621;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011918;0000000011925;0000000000000;00000007;
20170621;BGI;*;K18 ;0000001046694;0000000314021;00000077;00012180;00012180;00012200;00012200;0000000012250;0000000012257;0000000002310;00000007;
20170621;BGI;*;M17 ;0000018753586;0000005626301;00000631;00012599;00012461;00012599;00012560;0000000012560;0000000012599;0000000012870;00000039;
20170621;BGI;*;N17 ;0000013027832;0000003908506;00000647;00012000;00011660;00012000;00011900;0000000011963;0000000012000;0000000012210;00000037;
20170621;BGI;*;Q17 ;0000003161878;0000000948601;00000486;00011975;00011800;00011975;00011825;0000000011968;0000000011975;0000000002310;00000007;
20170621;BGI;*;U17 ;0000000233244;0000000069976;00000101;00011930;00011750;00011930;00011750;0000000011923;0000000011930;0000000002310;00000007;
20170621;BGI;*;V17 ;0000179807581;0000053944432;00005225;00011970;00011789;00012035;00011950;0000000011983;0000000011990;0000000002310;00000007;
20170621;BGI;*;V18 ;0000000000000;0000000000000;00000065;00000000;00000000;00000000;00000000;0000000012737;0000000012744;0000000002310;00000007;
20170621;BGI;*;X17 ;0000000237699;0000000071313;00000068;00012053;00011977;00012053;00012000;0000000012046;0000000012053;0000000002310;00000007;
20170621;BGI;*;Z17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000012085;0000000012092;0000000002310;00000007;
20170621;BRI;*;Q17 ;0000001846260;0000000555316;00000963;00010257;00010257;00010257;00010257;0000000010269;0000000010273;0000000004000;00000004;
20170621;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000010413;0000000010417;0000000004000;00000004;
20170621;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031345;0000000031367;0000000000000;00000022;
20170621;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031562;0000000031584;0000000000000;00000022;
20170621;CAD;*;N17 ;0000000151200;0000000045478;00000116;02520000;02520000;02520000;02520000;0000025071690;0000025201650;0000000077976;00129960;
20170621;CAD;*;Q17 ;0000002272770;0000000683602;00000750;02525300;02525300;02525300;02525300;0000025232330;0000025367090;0000000080856;00134760;
20170621;CAD;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025408240;0000025543960;0000000000000;00135720;
20170621;CCM;*;F18 ;0000002121930;0000000636604;00001162;00002850;00002812;00002850;00002820;0000000002820;0000000002833;0000000005850;00000013;
20170621;CCM;*;H18 ;0000000352309;0000000105697;00000360;00002901;00002895;00002901;00002900;0000000002914;0000000002948;0000000015300;00000034;
20170621;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002856;0000000002889;0000000000000;00000033;
20170621;CCM;*;N17 ;0000000011889;0000000003567;00000980;00002642;00002642;00002642;00002642;0000000002640;0000000002640;0000000000000;00000000;
