Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170206;AUD;*;H17 ;0000007932540;0000002544193;00000898;02403800;02403800;02403800;02403800;0000024002330;0000024059200;0000000034122;00056870;
20170206;AUD;*;J17 ;0000000727080;0000000233195;00000426;02423600;02423600;02423600;02423600;0000024196770;0000024255670;0000000035340;00058900;
20170206;AUD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024336190;0000024393510;0000000000000;00057320;
20170206;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014462;0000000014417;0000000000000;00000045;
20170206;BGI;*;G17 ;0000002277636;0000000730175;00000277;00014400;00014352;00014400;00014399;0000000014420;0000000014380;0000000013200;00000040;
20170206;BGI;*;H17 ;0000000330280;0000000105883;00000314;00014300;00014290;00014300;00014299;0000000014310;0000000014262;0000000015840;00000048;
20170206;BGI;*;J17 ;0000000046860;0000000015023;00000018;00014200;00014200;00014200;00014200;0000000014191;0000000014147;0000000014520;00000044;
20170206;BGI;*;K17 ;0000016970418;0000005440457;00003767;00014050;00014020;00014100;00014070;0000000014076;0000000014032;0000000014520;00000044;
20170206;BGI;*;M17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000014177;0000000014132;0000000014850;00000045;
20170206;BGI;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014268;0000000014221;0000000000000;00000047;
20170206;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014365;0000000014318;0000000000000;00000047;
20170206;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014451;0000000014406;0000000000000;00000045;
20170206;BGI;*;V17 ;0000002345059;0000000751790;00001718;00014500;00014475;00014510;00014510;0000000014538;0000000014493;0000000014850;00000045;
20170206;BGI;*;X17 ;0000000000000;0000000000000;00000077;00000000;00000000;00000000;00000000;0000000014573;0000000014528;0000000014850;00000045;
20170206;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014492;0000000014447;0000000014850;00000045;
20170206;BRI;*;J17 ;0000000108320;0000000034741;00001125;00010832;00010832;00010832;00010832;0000000010839;0000000011010;0000000171000;00000171;
20170206;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011018;0000000011194;0000000000000;00000176;
20170206;BSE;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028558;0000000028380;0000000000000;00000178;
20170206;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028806;0000000028626;0000000000000;00000180;
20170206;CAD;*;H17 ;0000000000000;0000000000000;00000690;00000000;00000000;00000000;00000000;0000023946610;0000024094270;0000000088596;00147660;
20170206;CAD;*;J17 ;0000002177370;0000000698345;00000455;02419300;02419300;02419300;02419300;0000024168250;0000024317310;0000000089436;00149060;
20170206;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024330490;0000024480480;0000000000000;00149990;
20170206;CCM;*;F18 ;0000000000000;0000000000000;00000085;00000000;00000000;00000000;00000000;0000000003150;0000000003108;0000000018900;00000042;
20170206;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002765;0000000002731;0000000000000;00000034;
20170206;CCM;*;H17 ;0000027750492;0000008896384;00007120;00003430;00003430;00003497;00003438;0000000003441;0000000003440;0000000000450;00000001;
20170206;CCM;*;H18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003195;0000000003153;0000000000000;00000042;
20170206;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002648;0000000002617;0000000000000;00000031;
20170206;CCM;*;K17 ;0000002683228;0000000860202;00006635;00003248;00003234;00003309;00003243;0000000003243;0000000003248;0000000002250;00000005;
20170206;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002873;0000000002836;0000000000000;00000037;
20170206;CCM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002535;0000000002506;0000000000000;00000029;
20170206;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003156;0000000003157;0000000000000;00000001;
20170206;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002747;0000000002712;0000000000000;00000035;
20170206;CCM;*;U17 ;0000006202980;0000001988581;00007924;00003070;00003061;00003084;00003070;0000000003070;0000000003069;0000000000450;00000001;
20170206;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002624;0000000002591;0000000000000;00000033;
20170206;CCM;*;X17 ;0000000000000;0000000000000;00000001;00000000;00000000;00000000;00000000;0000000003111;0000000003089;0000000009900;00000022;
20170206;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002692;0000000002659;0000000000000;00000033;
20170206;CHF;*;H17 ;0000000000000;0000000000000;00000150;00000000;00000000;00000000;00000000;0000031661720;0000031616120;0000000022800;00045600;
20170206;CHF;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032012010;0000031965990;0000000000000;00046020;
20170206;CHF;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032269640;0000032223300;0000000000000;00046340;
20170206;CLP;*;H17 ;0000000122000;0000000039129;00000938;04880000;04880000;04880000;04880000;0000048945000;0000048900000;0000000011250;00045000;
20170206;CLP;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049266000;0000049217000;0000000000000;00049000;
20170206;CLP;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049498000;0000049430000;0000000000000;00068000;
20170206;CNY;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045736280;0000045690850;0000000000000;00045430;
20170206;CNY;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045985680;0000045898670;0000000000000;00087010;
20170206;CNY;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046145110;0000045951960;0000000000000;00193150;
20170206;CR1;*;H7U7;0000000000000;0000000000000;00000000;00000900;00000900;00000900;00000900;0000000000000;0000000000000;0000000000000;00000000;
20170206;DAP;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009451594;0000009450932;0000000000000;00000662;
20170206;DAP;*;G17 ;0000000000000;0000000000000;00001600;00000000;00000000;00000000;00000000;0000009979030;0000009978686;0000000000412;00000344;
20170206;DAP;*;H17 ;0000000000000;0000000000000;00000485;00000000;00000000;00000000;00000000;0000009943757;0000009944579;0000000000984;00000822;
20170206;DAP;*;J17 ;0000000000000;0000000000000;00000085;00000000;00000000;00000000;00000000;0000009887047;0000009888463;0000000001696;00001416;
20170206;DAP;*;K17 ;0000066628545;0000021369686;00022833;00000627;00000627;00000627;00000627;0000009844365;0000009842119;0000000002690;00002246;
20170206;DAP;*;K19 ;0000147604971;0000047341150;00038465;00000570;00000567;00000570;00000567;0000008835001;0000008829726;0000000006318;00005275;
20170206;DAP;*;K21 ;0000000946883;0000000303693;00010430;00000570;00000570;00000570;00000570;0000007901292;0000007892086;0000000011027;00009206;
20170206;DAP;*;K23 ;0000004242864;0000001360808;00010690;00000569;00000569;00000569;00000569;0000007075433;0000007059041;0000000019636;00016392;
20170206;DAP;*;Q18 ;0000000000000;0000000000000;00023490;00000000;00000000;00000000;00000000;0000009178416;0000009176106;0000000002767;00002310;
20170206;DAP;*;Q20 ;0000000000000;0000000000000;00002790;00000000;00000000;00000000;00000000;0000008229133;0000008221266;0000000009423;00007867;
20170206;DAP;*;Q22 ;0000000000000;0000000000000;00006075;00000000;00000000;00000000;00000000;0000007363796;0000007352606;0000000013404;00011190;
20170206;DAP;*;Q24 ;0000000000000;0000000000000;00005849;00000000;00000000;00000000;00000000;0000006646430;0000006627894;0000000022204;00018536;
20170206;DAP;*;Q26 ;0000000000000;0000000000000;00001513;00000000;00000000;00000000;00000000;0000005957778;0000005931325;0000000031688;00026453;
20170206;DAP;*;Q30 ;0000005849263;0000001876026;00000235;00000547;00000547;00000547;00000547;0000004882891;0000004845877;0000000044339;00037014;
20170206;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009794399;0000009767246;0000000000000;00027153;
20170206;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009516798;0000009484686;0000000000000;00032112;
20170206;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009178429;0000009142716;0000000000000;00035713;
20170206;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008783976;0000008748874;0000000000000;00035102;
20170206;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008377767;0000008339593;0000000000000;00038174;
20170206;DCO;*;F23 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007948360;0000007900816;0000000000000;00047544;
20170206;DCO;*;F24 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007531652;0000007494520;0000000000000;00037132;
20170206;DCO;*;F25 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007101316;0000007060176;0000000000000;00041140;
20170206;DCO;*;F26 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006680771;0000006636250;0000000000000;00044521;
20170206;DCO;*;F27 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006265155;0000006218022;0000000000000;00047133;
20170206;DCO;*;F28 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005911937;0000005866060;0000000000000;00045877;
20170206;DCO;*;F29 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005579416;0000005535049;0000000000000;00044367;
20170206;DCO;*;F30 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005272095;0000005229346;0000000000000;00042749;
20170206;DCO;*;G18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009775171;0000009746672;0000000000000;00028499;
20170206;DCO;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009978770;0000009953312;0000000000000;00025458;
20170206;DCO;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009963114;0000009937473;0000000000000;00025641;
20170206;DCO;*;J18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009733149;0000009706419;0000000000000;00026730;
20170206;DCO;*;J19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009442712;0000009408339;0000000000000;00034373;
20170206;DCO;*;J20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009085747;0000009048539;0000000000000;00037208;
20170206;DCO;*;J21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008677982;0000008642093;0000000000000;00035889;
20170206;DCO;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009947857;0000009921767;0000000000000;00026090;
20170206;DCO;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009931158;0000009905661;0000000000000;00025497;
20170206;DCO;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009916585;0000009891489;0000000000000;00025096;
20170206;DCO;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009669229;0000009639448;0000000000000;00029781;
20170206;DCO;*;N19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009356421;0000009319865;0000000000000;00036556;
20170206;DCO;*;N20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008984170;0000008948349;0000000000000;00035821;
20170206;DCO;*;N21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008566839;0000008530206;0000000000000;00036633;
20170206;DCO;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009895503;0000009869681;0000000000000;00025822;
20170206;DCO;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009879568;0000009853036;0000000000000;00026532;
20170206;DCO;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009857283;0000009829192;0000000000000;00028091;
20170206;DCO;*;V18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009597180;0000009567532;0000000000000;00029648;
20170206;DCO;*;V19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009272701;0000009236334;0000000000000;00036367;
20170206;DCO;*;V20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008887673;0000008850656;0000000000000;00037017;
20170206;DCO;*;V21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008463161;0000008429156;0000000000000;00034005;
20170206;DCO;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009835259;0000009808037;0000000000000;00027222;
20170206;DCO;*;Z17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009817155;0000009789059;0000000000000;00028096;
20170206;DDI;*;F18 ;0000936235580;0000300277616;00234358;00000230;00000230;00000230;00000230;0000009796158;0000009769007;0000000042411;00027151;
20170206;DDI;*;F19 ;0000000000000;0000000000000;00102254;00000000;00000000;00000000;00000000;0000009518547;0000009486425;0000000050176;00032122;
