Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170213;AUD;*;H17 ;0000002145846;0000000688323;00001148;02384200;02384200;02384300;02384300;0000023868990;0000023981140;0000000067290;00112150;
20170213;AUD;*;J17 ;0000000000000;0000000000000;00000436;00000000;00000000;00000000;00000000;0000024059630;0000024168950;0000000065592;00109320;
20170213;AUD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024197060;0000024309040;0000000000000;00111980;
20170213;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014427;0000000014417;0000000000000;00000010;
20170213;BGI;*;G17 ;0000007058313;0000002268533;00000410;00014425;00014425;00014460;00014460;0000000014465;0000000014456;0000000002970;00000009;
20170213;BGI;*;H17 ;0000001694922;0000000544746;00000382;00014253;00014253;00014270;00014270;0000000014246;0000000014253;0000000002310;00000007;
20170213;BGI;*;J17 ;0000000046876;0000000015066;00000018;00014205;00014205;00014205;00014205;0000000014198;0000000014205;0000000002310;00000007;
20170213;BGI;*;K17 ;0000012908091;0000004148644;00003890;00014089;00014040;00014097;00014070;0000000014083;0000000014090;0000000002310;00000007;
20170213;BGI;*;M17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000014169;0000000014185;0000000005280;00000016;
20170213;BGI;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014246;0000000014269;0000000000000;00000023;
20170213;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014326;0000000014358;0000000000000;00000032;
20170213;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014398;0000000014441;0000000000000;00000043;
20170213;BGI;*;V17 ;0000001051165;0000000337843;00001677;00014520;00014470;00014520;00014485;0000000014470;0000000014522;0000000017160;00000052;
20170213;BGI;*;X17 ;0000000000000;0000000000000;00000077;00000000;00000000;00000000;00000000;0000000014540;0000000014592;0000000017160;00000052;
20170213;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014475;0000000014527;0000000017160;00000052;
20170213;BRI;*;J17 ;0000001243440;0000000398858;00001024;00011304;00011304;00011304;00011304;0000000011294;0000000011163;0000000131000;00000131;
20170213;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011479;0000000011346;0000000000000;00000133;
20170213;BSE;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028421;0000000028425;0000000000000;00000004;
20170213;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028668;0000000028671;0000000000000;00000003;
20170213;CAD;*;H17 ;0000004299948;0000001379294;00000840;02388800;02388800;02388900;02388900;0000023893840;0000023884350;0000000005694;00009490;
20170213;CAD;*;J17 ;0000000000000;0000000000000;00000495;00000000;00000000;00000000;00000000;0000024114640;0000024099150;0000000009294;00015490;
20170213;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024273950;0000024260070;0000000000000;00013880;
20170213;CCM;*;F18 ;0000000000000;0000000000000;00000086;00000000;00000000;00000000;00000000;0000000003095;0000000003110;0000000006750;00000015;
20170213;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002713;0000000002727;0000000000000;00000014;
20170213;CCM;*;H17 ;0000034850245;0000011200824;00007997;00003505;00003480;00003546;00003510;0000000003510;0000000003501;0000000004050;00000009;
20170213;CCM;*;H18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003139;0000000003154;0000000000000;00000015;
