Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170510;AUD;*;M17 ;0000021225930;0000006715791;00001667;02342800;02342200;02342900;02342200;0000023388760;0000023496630;0000000064722;00107870;
20170510;AUD;*;N17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000023535960;0000023646450;0000000066294;00110490;
20170510;AUD;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023668810;0000023781120;0000000000000;00112310;
20170510;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013802;0000000013807;0000000000000;00000005;
20170510;BGI;*;K17 ;0000014981465;0000004741270;00004354;00013565;00013540;00013588;00013585;0000000013586;0000000013572;0000000004620;00000014;
20170510;BGI;*;K18 ;0000000328399;0000000103930;00000050;00014250;00014210;00014250;00014210;0000000014237;0000000014244;0000000002310;00000007;
20170510;BGI;*;M17 ;0000036318074;0000011493789;00000740;00013500;00013475;00013550;00013550;0000000013550;0000000013500;0000000016500;00000050;
20170510;BGI;*;N17 ;0000000269511;0000000085294;00000038;00013625;00013600;00013645;00013645;0000000013631;0000000013625;0000000001980;00000006;
20170510;BGI;*;Q17 ;0000000045127;0000000014282;00000041;00013675;00013675;00013675;00013675;0000000013686;0000000013680;0000000001980;00000006;
20170510;BGI;*;U17 ;0000000045375;0000000014360;00000000;00013750;00013750;00013750;00013750;0000000013796;0000000013799;0000000000990;00000003;
20170510;BGI;*;V17 ;0000006338013;0000002005827;00002735;00013850;00013775;00013850;00013845;0000000013845;0000000013848;0000000000990;00000003;
20170510;BGI;*;V18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014911;0000000014681;0000000000000;00000230;
20170510;BGI;*;X17 ;0000000091591;0000000028986;00000057;00013875;00013875;00013880;00013880;0000000013915;0000000013918;0000000000990;00000003;
20170510;BGI;*;Z17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013964;0000000013968;0000000001320;00000004;
20170510;BRI;*;M17 ;0000002713680;0000000858596;00000712;00011307;00011307;00011307;00011307;0000000011316;0000000011142;0000000174000;00000174;
20170510;BRI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011487;0000000011311;0000000000000;00000176;
