Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170323;AUD;*;J17 ;0000000144090;0000000046112;00001869;02401500;02401500;02401500;02401500;0000023933390;0000023797680;0000000081426;00135710;
20170323;AUD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024068140;0000023925490;0000000000000;00142650;
20170323;AUD;*;M17 ;0000034096950;0000010911722;00000510;02406500;02406500;02425500;02425500;0000024235870;0000024093270;0000000085560;00142600;
20170323;BGI;*;F18 ;0000000092070;0000000029408;00000002;00013950;00013950;00013950;00013950;0000000013964;0000000014152;0000000062040;00000188;
20170323;BGI;*;H17 ;0000035247841;0000011258414;00001338;00014061;00013850;00014099;00013970;0000000013970;0000000014061;0000000030030;00000091;
20170323;BGI;*;J17 ;0000001650844;0000000527291;00000196;00013896;00013896;00013896;00013896;0000000013896;0000000013911;0000000004950;00000015;
20170323;BGI;*;K17 ;0000185986534;0000059405434;00006504;00013810;00013513;00013825;00013600;0000000013595;0000000013814;0000000072270;00000219;
20170323;BGI;*;M17 ;0000000000000;0000000000000;00000004;00000000;00000000;00000000;00000000;0000000013694;0000000013907;0000000070290;00000213;
20170323;BGI;*;N17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013783;0000000013991;0000000068640;00000208;
20170323;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013875;0000000014078;0000000000000;00000203;
20170323;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013957;0000000014152;0000000000000;00000195;
20170323;BGI;*;V17 ;0000062979734;0000020116179;00002015;00014180;00013947;00014180;00014041;0000000014041;0000000014230;0000000062370;00000189;
20170323;BGI;*;X17 ;0000000138402;0000000044207;00000019;00013980;00013970;00013990;00013970;0000000014060;0000000014249;0000000062370;00000189;
20170323;BGI;*;Z17 ;0000000000000;0000000000000;00000038;00000000;00000000;00000000;00000000;0000000014046;0000000014235;0000000062370;00000189;
20170323;BRI;*;J17 ;0000000530980;0000000169924;00000721;00010620;00010618;00010620;00010618;0000000010618;0000000010621;0000000003000;00000003;
20170323;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000010793;0000000010796;0000000000000;00000003;
20170323;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029383;0000000029225;0000000000000;00000158;
20170323;BSE;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029586;0000000029427;0000000000000;00000159;
20170323;CAD;*;J17 ;0000001548072;0000000495415;00001715;02345000;02345000;02351200;02351200;0000023505760;0000023235650;0000000162066;00270110;
20170323;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023657550;0000023378930;0000000000000;00278620;
20170323;CAD;*;M17 ;0000009980670;0000003194019;00000380;02367000;02367000;02385700;02385700;0000023849370;0000023569860;0000000167706;00279510;
20170323;CCM;*;F18 ;0000000051885;0000000016572;00000127;00002885;00002880;00002885;00002880;0000000002896;0000000002911;0000000006750;00000015;
20170323;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002535;0000000002546;0000000000000;00000011;
20170323;CCM;*;H18 ;0000000326250;0000000104207;00000066;00002900;00002900;00002900;00002900;0000000002896;0000000002911;0000000006750;00000015;
20170323;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002426;0000000002437;0000000000000;00000011;
20170323;CCM;*;K17 ;0000033375379;0000010660336;00008564;00002878;00002810;00002883;00002826;0000000002825;0000000002871;0000000020700;00000046;
20170323;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002638;0000000002652;0000000000000;00000014;
20170323;CCM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002323;0000000002333;0000000000000;00000010;
20170323;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002785;0000000002815;0000000000000;00000030;
20170323;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002521;0000000002533;0000000000000;00000012;
20170323;CCM;*;U17 ;0000024833353;0000007931951;00013050;00002769;00002720;00002785;00002743;0000000002743;0000000002758;0000000006750;00000015;
20170323;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002406;0000000002418;0000000000000;00000012;
20170323;CCM;*;X17 ;0000000075874;0000000024235;00000483;00002800;00002800;00002825;00002800;0000000002821;0000000002836;0000000006750;00000015;
20170323;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002469;0000000002480;0000000000000;00000011;
20170323;CHF;*;J17 ;0000000000000;0000000000000;00000184;00000000;00000000;00000000;00000000;0000031592450;0000031276940;0000000157755;00315510;
20170323;CHF;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031846040;0000031517690;0000000000000;00328350;
20170323;CHF;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032154810;0000031828140;0000000000000;00326670;
20170323;CLP;*;J17 ;0000000000000;0000000000000;00000062;00000000;00000000;00000000;00000000;0000047265000;0000046778000;0000000121750;00487000;
20170323;CLP;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047511000;0000047048000;0000000000000;00463000;
20170323;CLP;*;M17 ;0000000000000;0000000000000;00000775;00000000;00000000;00000000;00000000;0000047799000;0000047328000;0000000117750;00471000;
20170323;CNY;*;J17 ;0000000000000;0000000000000;00000175;00000000;00000000;00000000;00000000;0000045496680;0000045007240;0000000171304;00489440;
