Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170609;AUD;*;N17 ;0000000000000;0000000000000;00001566;00000000;00000000;00000000;00000000;0000024845210;0000024782710;0000000037500;00062500;
20170609;AUD;*;Q17 ;0000000000000;0000000000000;00000919;00000000;00000000;00000000;00000000;0000024986480;0000024921670;0000000038886;00064810;
20170609;AUD;*;U17 ;0000022525452;0000006880101;00000150;02502900;02502800;02502900;02502800;0000025139040;0000025078840;0000000036120;00060200;
20170609;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012705;0000000012764;0000000000000;00000059;
20170609;BGI;*;K18 ;0000000000000;0000000000000;00000058;00000000;00000000;00000000;00000000;0000000013031;0000000013092;0000000020130;00000061;
20170609;BGI;*;M17 ;0000001831113;0000000558249;00000670;00012600;00012600;00012620;00012610;0000000012610;0000000012660;0000000016500;00000050;
20170609;BGI;*;N17 ;0000003403072;0000001037490;00000609;00012588;00012541;00012600;00012550;0000000012575;0000000012657;0000000027060;00000082;
20170609;BGI;*;Q17 ;0000000000000;0000000000000;00000340;00000000;00000000;00000000;00000000;0000000012616;0000000012675;0000000019470;00000059;
20170609;BGI;*;U17 ;0000001885950;0000000574967;00000051;00012700;00012700;00012700;00012700;0000000012732;0000000012792;0000000019800;00000060;
20170609;BGI;*;V17 ;0000066510754;0000020277051;00005405;00012845;00012771;00012857;00012800;0000000012797;0000000012857;0000000019800;00000060;
20170609;BGI;*;V18 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000000013615;0000000013679;0000000021120;00000064;
20170609;BGI;*;X17 ;0000000000000;0000000000000;00000068;00000000;00000000;00000000;00000000;0000000012865;0000000012925;0000000019800;00000060;
20170609;BGI;*;Z17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000012906;0000000012966;0000000019800;00000060;
20170609;BRI;*;Q17 ;0000001053200;0000000321686;00000923;00010532;00010532;00010532;00010532;0000000010543;0000000010636;0000000093000;00000093;
20170609;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000010692;0000000010787;0000000095000;00000095;
20170609;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031416;0000000031375;0000000000000;00000041;
20170609;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031634;0000000031592;0000000000000;00000042;
20170609;CAD;*;N17 ;0000000294240;0000000089872;00000037;02452000;02452000;02452000;02452000;0000024518250;0000024340140;0000000106866;00178110;
20170609;CAD;*;Q17 ;0000002224890;0000000679563;00000735;02472100;02472100;02472100;02472100;0000024684120;0000024503690;0000000108258;00180430;
20170609;CAD;*;U17 ;0000000000000;0000000000000;00000105;00000000;00000000;00000000;00000000;0000024862100;0000024684520;0000000106548;00177580;
20170609;CCM;*;F18 ;0000000406651;0000000123975;00001091;00002915;00002907;00002920;00002907;0000000002909;0000000002915;0000000002700;00000006;
20170609;CCM;*;H18 ;0000000419895;0000000128013;00000294;00003010;00003010;00003010;00003010;0000000003046;0000000003053;0000000003150;00000007;
20170609;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002986;0000000002993;0000000000000;00000007;
20170609;CCM;*;N17 ;0000000157027;0000000047873;00000858;00002680;00002680;00002685;00002685;0000000002685;0000000002665;0000000009000;00000020;
20170609;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002998;0000000003005;0000000000000;00000007;
20170609;CCM;*;U17 ;0000034138647;0000010407807;00022671;00002748;00002726;00002768;00002737;0000000002746;0000000002752;0000000002700;00000006;
20170609;CCM;*;U18 ;0000000000000;0000000000000;00000025;00000000;00000000;00000000;00000000;0000000003012;0000000003019;0000000003150;00000007;
20170609;CCM;*;X17 ;0000001399819;0000000426761;00001222;00002841;00002820;00002844;00002820;0000000002836;0000000002842;0000000002700;00000006;
20170609;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003087;0000000003094;0000000000000;00000007;
20170609;CHF;*;N17 ;0000000000000;0000000000000;00000009;00000000;00000000;00000000;00000000;0000034117690;0000034024880;0000000046405;00092810;
20170609;CHF;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034394440;0000034308220;0000000000000;00086220;
20170609;CHF;*;U17 ;0000000000000;0000000000000;00000160;00000000;00000000;00000000;00000000;0000034691050;0000034608380;0000000041335;00082670;
20170609;CLP;*;N17 ;0000001245000;0000000380269;00000072;04980000;04980000;04980000;04980000;0000049731000;0000049315000;0000000104000;00416000;
20170609;CLP;*;Q17 ;0000003727737;0000001138588;00000000;04970400;04970300;04970400;04970300;0000049983000;0000049570000;0000000103250;00413000;
20170609;CLP;*;U17 ;0000000000000;0000000000000;00000460;00000000;00000000;00000000;00000000;0000050252000;0000049845000;0000000101750;00407000;
20170609;CNY;*;N17 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000048519150;0000048272310;0000000086394;00246840;
20170609;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048720140;0000048470910;0000000000000;00249230;
20170609;CNY;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048922450;0000048681730;0000000000000;00240720;
20170609;DAP;*;F18 ;0000000000000;0000000000000;00025410;00000000;00000000;00000000;00000000;0000009680252;0000009697216;0000000020558;00016964;
20170609;DAP;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009227337;0000009234441;0000000000000;00007104;
20170609;DAP;*;K19 ;0000437406839;0000133600134;00040280;00000517;00000510;00000517;00000512;0000009090934;0000009093524;0000000003138;00002590;
20170609;DAP;*;K21 ;0000000000000;0000000000000;00013642;00000000;00000000;00000000;00000000;0000008078735;0000008071755;0000000008459;00006980;
20170609;DAP;*;K23 ;0000000000000;0000000000000;00012633;00000000;00000000;00000000;00000000;0000007195567;0000007189247;0000000007659;00006320;
