Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170721;AUD;*;Q17 ;0000012856740;0000004113367;00001565;02485800;02485800;02494000;02492200;0000024891580;0000024970830;0000000047550;00079250;
20170721;AUD;*;U17 ;0000001643442;0000000525800;00000210;02490000;02490000;02490100;02490100;0000025039500;0000025117360;0000000046716;00077860;
20170721;AUD;*;V17 ;0000001649712;0000000527807;00000000;02499500;02499500;02499600;02499600;0000025146160;0000025225040;0000000047328;00078880;
20170721;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013049;0000000013011;0000000000000;00000038;
20170721;BGI;*;K18 ;0000000000000;0000000000000;00000095;00000000;00000000;00000000;00000000;0000000013288;0000000013250;0000000012540;00000038;
20170721;BGI;*;N17 ;0000013170372;0000004197862;00001733;00012460;00012453;00012500;00012453;0000000012471;0000000012496;0000000008250;00000025;
20170721;BGI;*;Q17 ;0000000886792;0000000282652;00000653;00012775;00012750;00012800;00012800;0000000012815;0000000012775;0000000013200;00000040;
20170721;BGI;*;U17 ;0000000128782;0000000041047;00000132;00013025;00013000;00013025;00013000;0000000013025;0000000013025;0000000000000;00000000;
20170721;BGI;*;V17 ;0000027263365;0000008689796;00004270;00013277;00013232;00013330;00013315;0000000013315;0000000013275;0000000013200;00000040;
20170721;BGI;*;V18 ;0000000000000;0000000000000;00000050;00000000;00000000;00000000;00000000;0000000013761;0000000013723;0000000012540;00000038;
20170721;BGI;*;X17 ;0000000043890;0000000013989;00000111;00013300;00013300;00013300;00013300;0000000013323;0000000013283;0000000013200;00000040;
20170721;BGI;*;Z17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000013337;0000000013297;0000000013200;00000040;
20170721;BRI;*;Q17 ;0000001084600;0000000347005;00000979;00010846;00010846;00010846;00010846;0000000010849;0000000010898;0000000049000;00000049;
20170721;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000010998;0000000011049;0000000051000;00000051;
20170721;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032076;0000000031959;0000000000000;00000117;
20170721;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032354;0000000032236;0000000000000;00000118;
20170721;CAD;*;Q17 ;0000014151498;0000004527610;00000978;02490200;02490200;02513400;02513000;0000025086200;0000024933140;0000000091836;00153060;
20170721;CAD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025260690;0000025107700;0000000091794;00152990;
20170721;CAD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025387620;0000025234930;0000000000000;00152690;
20170721;CCM;*;F18 ;0000000921235;0000000293630;00002380;00002890;00002880;00002890;00002885;0000000002861;0000000002904;0000000019350;00000043;
20170721;CCM;*;H18 ;0000000435600;0000000138841;00000389;00003025;00003025;00003025;00003025;0000000002967;0000000003030;0000000028350;00000063;
20170721;CCM;*;K18 ;0000000000000;0000000000000;00000010;00000000;00000000;00000000;00000000;0000000002933;0000000002995;0000000027900;00000062;
20170721;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002938;0000000003001;0000000000000;00000063;
20170721;CCM;*;U17 ;0000018805990;0000005994132;00019339;00002660;00002627;00002670;00002635;0000000002629;0000000002661;0000000014400;00000032;
20170721;CCM;*;U18 ;0000000000000;0000000000000;00000091;00000000;00000000;00000000;00000000;0000000002946;0000000003008;0000000027900;00000062;
20170721;CCM;*;X17 ;0000003396046;0000001082440;00001751;00002840;00002820;00002840;00002825;0000000002824;0000000002866;0000000018900;00000042;
20170721;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003014;0000000003077;0000000000000;00000063;
20170721;CHF;*;Q17 ;0000000000000;0000000000000;00000207;00000000;00000000;00000000;00000000;0000033326560;0000032988120;0000000169220;00338440;
20170721;CHF;*;U17 ;0000000000000;0000000000000;00000160;00000000;00000000;00000000;00000000;0000033614050;0000033268710;0000000172670;00345340;
20170721;CHF;*;V17 ;0000000000000;0000000000000;00000355;00000000;00000000;00000000;00000000;0000033834460;0000033491020;0000000171720;00343440;
20170721;CLP;*;Q17 ;0000010951622;0000003503846;00000090;04813900;04813900;04813900;04813900;0000048259000;0000048093000;0000000041500;00166000;
