Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170607;AUD;*;N17 ;0000047764044;0000014585777;00001246;02488700;02484500;02488700;02484500;0000024852550;0000024719720;0000000079698;00132830;
20170607;AUD;*;Q17 ;0000030789000;0000009402083;00000721;02503200;02502000;02503200;02502000;0000024996590;0000024862890;0000000080220;00133700;
20170607;AUD;*;U17 ;0000000000000;0000000000000;00000150;00000000;00000000;00000000;00000000;0000025153830;0000025017650;0000000081708;00136180;
20170607;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012772;0000000012939;0000000000000;00000167;
20170607;BGI;*;K18 ;0000001080667;0000000329894;00000058;00013099;00013099;00013099;00013099;0000000013100;0000000013301;0000000066330;00000201;
20170607;BGI;*;M17 ;0000011789316;0000003598912;00000942;00012700;00012612;00012744;00012620;0000000012626;0000000012698;0000000023760;00000072;
20170607;BGI;*;N17 ;0000000586014;0000000178892;00000435;00012700;00012655;00012700;00012655;0000000012644;0000000012699;0000000018150;00000055;
20170607;BGI;*;Q17 ;0000008809581;0000002689291;00000425;00012750;00012620;00012750;00012620;0000000012700;0000000012750;0000000016500;00000050;
20170607;BGI;*;U17 ;0000000422994;0000000129127;00000052;00012917;00012807;00012917;00012807;0000000012800;0000000012959;0000000052470;00000159;
20170607;BGI;*;V17 ;0000069964026;0000021357844;00004986;00013025;00012850;00013041;00012869;0000000012865;0000000013004;0000000045870;00000139;
20170607;BGI;*;V18 ;0000002256375;0000000688801;00000115;00013700;00013650;00013700;00013650;0000000013686;0000000013896;0000000069300;00000210;
20170607;BGI;*;X17 ;0000000171765;0000000052435;00000068;00013100;00012950;00013100;00012950;0000000012933;0000000013073;0000000046200;00000140;
20170607;BGI;*;Z17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000012974;0000000013114;0000000046200;00000140;
20170607;BRI;*;Q17 ;0000001616250;0000000493557;00000923;00010775;00010775;00010775;00010775;0000000010706;0000000010671;0000000035000;00000035;
20170607;BRI;*;V17 ;0000001633800;0000000498916;00000001;00010892;00010892;00010892;00010892;0000000010858;0000000010822;0000000036000;00000036;
20170607;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031441;0000000031368;0000000000000;00000073;
20170607;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031659;0000000031585;0000000000000;00000074;
20170607;CAD;*;N17 ;0000004390200;0000001340642;00000054;02439000;02439000;02439000;02439000;0000024384660;0000024489910;0000000063150;00105250;
20170607;CAD;*;Q17 ;0000000736650;0000000224952;00000725;02455500;02455500;02455500;02455500;0000024551290;0000024655980;0000000062814;00104690;
20170607;CAD;*;U17 ;0000000000000;0000000000000;00000105;00000000;00000000;00000000;00000000;0000024730540;0000024835660;0000000063072;00105120;
20170607;CCM;*;F18 ;0000001165153;0000000355685;00000791;00002882;00002880;00002920;00002910;0000000002914;0000000002873;0000000018450;00000041;
20170607;CCM;*;H18 ;0000000569835;0000000173953;00000200;00003015;00003015;00003015;00003015;0000000003058;0000000003015;0000000019350;00000043;
20170607;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002998;0000000002956;0000000000000;00000042;
20170607;CCM;*;N17 ;0000000311040;0000000094951;00000833;00002620;00002620;00002660;00002660;0000000002660;0000000002600;0000000027000;00000060;
20170607;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003011;0000000002969;0000000000000;00000042;
20170607;CCM;*;U17 ;0000038726991;0000011822148;00021146;00002695;00002681;00002750;00002740;0000000002739;0000000002699;0000000018000;00000040;
