Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170810;AUD;*;U17 ;0000000000000;0000000000000;00000691;00000000;00000000;00000000;00000000;0000025070820;0000024937810;0000000079806;00133010;
20170810;AUD;*;V17 ;0000000000000;0000000000000;00000831;00000000;00000000;00000000;00000000;0000025176150;0000025041180;0000000080982;00134970;
20170810;AUD;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025283510;0000025147970;0000000000000;00135540;
20170810;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013669;0000000013625;0000000000000;00000044;
20170810;BGI;*;K18 ;0000000045870;0000000014504;00000169;00013900;00013900;00013900;00013900;0000000013883;0000000013853;0000000009900;00000030;
20170810;BGI;*;Q17 ;0000013903982;0000004396516;00001010;00013100;00013100;00013250;00013230;0000000013218;0000000013073;0000000047850;00000145;
20170810;BGI;*;U17 ;0000004947640;0000001564471;00000193;00013696;00013622;00013810;00013800;0000000013850;0000000013696;0000000050820;00000154;
20170810;BGI;*;V17 ;0000138920839;0000043927538;00006198;00013924;00013871;00014020;00013985;0000000013988;0000000013928;0000000019800;00000060;
20170810;BGI;*;V18 ;0000000938520;0000000296765;00000131;00014220;00014220;00014220;00014220;0000000014216;0000000014155;0000000020130;00000061;
20170810;BGI;*;X17 ;0000000873147;0000000276094;00000239;00013900;00013890;00013970;00013970;0000000013988;0000000013928;0000000019800;00000060;
20170810;BGI;*;Z17 ;0000000000000;0000000000000;00000005;00000000;00000000;00000000;00000000;0000000014006;0000000013946;0000000019800;00000060;
20170810;BRI;*;V17 ;0000000452720;0000000143525;00000856;00011318;00011318;00011318;00011318;0000000011325;0000000011444;0000000119000;00000119;
20170810;BRI;*;Z17 ;0000000000000;0000000000000;00000415;00000000;00000000;00000000;00000000;0000000011456;0000000011577;0000000121000;00000121;
20170810;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031695;0000000031970;0000000000000;00000275;
20170810;BSE;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031914;0000000032192;0000000000000;00000278;
20170810;CAD;*;U17 ;0000000000000;0000000000000;00000312;00000000;00000000;00000000;00000000;0000024987350;0000024916300;0000000042630;00071050;
20170810;CAD;*;V17 ;0000001507380;0000000477881;00000925;02512300;02512300;02512300;02512300;0000025108860;0000025035760;0000000043860;00073100;
20170810;CAD;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025234840;0000025161430;0000000000000;00073410;
20170810;CCM;*;F18 ;0000003820896;0000001208188;00002974;00003020;00003006;00003049;00003015;0000000003023;0000000003026;0000000001350;00000003;
20170810;CCM;*;H18 ;0000000793575;0000000250933;00000873;00003130;00003130;00003150;00003150;0000000003120;0000000003136;0000000007200;00000016;
20170810;CCM;*;K18 ;0000000634279;0000000200563;00000137;00003065;00003026;00003065;00003026;0000000003050;0000000003035;0000000006750;00000015;
20170810;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003039;0000000003032;0000000000000;00000007;
20170810;CCM;*;U17 ;0000077285371;0000024438062;00018009;00002698;00002670;00002730;00002705;0000000002701;0000000002691;0000000004500;00000010;
20170810;CCM;*;U18 ;0000000540900;0000000171036;00000101;00003000;00003000;00003020;00003020;0000000003030;0000000003030;0000000000000;00000000;
20170810;CCM;*;X17 ;0000028169761;0000008907434;00002731;00002856;00002820;00002870;00002826;0000000002823;0000000002851;0000000012600;00000028;
20170810;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003099;0000000003099;0000000000000;00000000;
20170810;CHF;*;U17 ;0000000000000;0000000000000;00000595;00000000;00000000;00000000;00000000;0000033029850;0000032899060;0000000065395;00130790;
20170810;CHF;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000033250660;0000033109580;0000000000000;00141080;
20170810;CHF;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000033472050;0000033340890;0000000000000;00131160;
