Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170710;AUD;*;Q17 ;0000013743774;0000004209425;00002462;02490500;02489700;02490500;02489700;0000024930300;0000025057180;0000000076128;00126880;
20170710;AUD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025085170;0000025212090;0000000076152;00126920;
20170710;AUD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025196100;0000025323920;0000000000000;00127820;
20170710;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012520;0000000012416;0000000000000;00000104;
20170710;BGI;*;K18 ;0000000000000;0000000000000;00000070;00000000;00000000;00000000;00000000;0000000012770;0000000012686;0000000027720;00000084;
20170710;BGI;*;N17 ;0000001847343;0000000566270;00000804;00012378;00012378;00012498;00012498;0000000012410;0000000012378;0000000010560;00000032;
20170710;BGI;*;Q17 ;0000000081922;0000000025112;00000366;00012385;00012385;00012440;00012440;0000000012452;0000000012385;0000000022110;00000067;
20170710;BGI;*;U17 ;0000000124228;0000000038080;00000132;00012495;00012495;00012600;00012600;0000000012595;0000000012495;0000000033000;00000100;
20170710;BGI;*;V17 ;0000038498149;0000011800922;00004209;00012609;00012600;00012744;00012710;0000000012728;0000000012609;0000000039270;00000119;
20170710;BGI;*;V18 ;0000000000000;0000000000000;00000042;00000000;00000000;00000000;00000000;0000000013273;0000000013176;0000000032010;00000097;
20170710;BGI;*;X17 ;0000000083496;0000000025594;00000109;00012622;00012622;00012680;00012680;0000000012736;0000000012622;0000000037620;00000114;
20170710;BGI;*;Z17 ;0000000083734;0000000025667;00000003;00012700;00012674;00012700;00012674;0000000012777;0000000012663;0000000037620;00000114;
20170710;BRI;*;Q17 ;0000002334170;0000000714907;00000985;00010615;00010598;00010615;00010598;0000000010598;0000000010484;0000000114000;00000114;
20170710;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000010747;0000000010631;0000000116000;00000116;
20170710;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031849;0000000031515;0000000000000;00000334;
20170710;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032125;0000000031788;0000000000000;00000337;
20170710;CAD;*;Q17 ;0000015247224;0000004669900;00000883;02546100;02539500;02546100;02539600;0000025461420;0000025603060;0000000084984;00141640;
20170710;CAD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025643100;0000025784320;0000000084732;00141220;
20170710;CAD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025775720;0000025918030;0000000000000;00142310;
20170710;CCM;*;F18 ;0000004012983;0000001230109;00001757;00002785;00002771;00002895;00002870;0000000002873;0000000002779;0000000042300;00000094;
20170710;CCM;*;H18 ;0000000518967;0000000159080;00000451;00003029;00003029;00003090;00003090;0000000003090;0000000002988;0000000045900;00000102;
20170710;CCM;*;K18 ;0000000136665;0000000041892;00000000;00003037;00003037;00003037;00003037;0000000003034;0000000002934;0000000045000;00000100;
20170710;CCM;*;N17 ;0000000059584;0000000018264;00000036;00002650;00002641;00002650;00002641;0000000002630;0000000002530;0000000045000;00000100;
20170710;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003062;0000000002961;0000000000000;00000101;
20170710;CCM;*;U17 ;0000076632250;0000023490252;00021724;00002600;00002595;00002700;00002700;0000000002697;0000000002609;0000000039600;00000088;
20170710;CCM;*;U18 ;0000000341325;0000000104627;00000058;00003034;00003034;00003034;00003034;0000000003092;0000000002990;0000000045900;00000102;
20170710;CCM;*;X17 ;0000006007702;0000001841554;00002117;00002725;00002725;00002850;00002844;0000000002845;0000000002725;0000000054000;00000120;
20170710;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003167;0000000003062;0000000000000;00000105;
20170710;CHF;*;Q17 ;0000000850500;0000000260490;00000498;03402000;03402000;03402000;03402000;0000034008560;0000034247360;0000000119400;00238800;
20170710;CHF;*;U17 ;0000000000000;0000000000000;00000160;00000000;00000000;00000000;00000000;0000034307080;0000034546790;0000000119855;00239710;
20170710;CHF;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034532770;0000034778260;0000000000000;00245490;
20170710;CLP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049144000;0000049369000;0000000000000;00225000;
20170710;CLP;*;U17 ;0000000000000;0000000000000;00000425;00000000;00000000;00000000;00000000;0000049419000;0000049646000;0000000056750;00227000;
20170710;CLP;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049614000;0000049836000;0000000000000;00222000;
20170710;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048125040;0000048392340;0000000000000;00267300;
20170710;CNY;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048324690;0000048586040;0000000000000;00261350;
20170710;CNY;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048444080;0000048709900;0000000000000;00265820;
20170710;CR1;*;U7Z7;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000000000;0000000000000;0000000000000;00000000;
20170710;DAP;*;F18 ;0000064902558;0000019878272;00028795;00000489;00000480;00000489;00000481;0000009763335;0000009761050;0000000002761;00002285;
20170710;DAP;*;F19 ;0000000000000;0000000000000;00000200;00000000;00000000;00000000;00000000;0000009335243;0000009335460;0000000000262;00000217;
20170710;DAP;*;K19 ;0000094054669;0000028806943;00044975;00000462;00000460;00000462;00000460;0000009211819;0000009208261;0000000004300;00003558;
20170710;DAP;*;K21 ;0000224166319;0000068657372;00014813;00000545;00000542;00000545;00000543;0000008169950;0000008163358;0000000007967;00006592;
