Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170530;AUD;*;M17 ;0000155178306;0000047514714;00001130;02440200;02432400;02440200;02435000;0000024347290;0000024347690;0000000000240;00000400;
20170530;AUD;*;N17 ;0000156338682;0000047870015;00000006;02456100;02449500;02457000;02457000;0000024520370;0000024515890;0000000002688;00004480;
20170530;AUD;*;Q17 ;0000000000000;0000000000000;00000691;00000000;00000000;00000000;00000000;0000024666290;0000024659970;0000000003792;00006320;
20170530;AUD;*;U17 ;0000000000000;0000000000000;00000150;00000000;00000000;00000000;00000000;0000024826720;0000024817300;0000000005652;00009420;
20170530;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013133;0000000013189;0000000000000;00000056;
20170530;BGI;*;K17 ;0000036866527;0000011298007;00002549;00013280;00013280;00013310;00013290;0000000013290;0000000013267;0000000007590;00000023;
20170530;BGI;*;K18 ;0000000000000;0000000000000;00000058;00000000;00000000;00000000;00000000;0000000013500;0000000013564;0000000021120;00000064;
20170530;BGI;*;M17 ;0000013491393;0000004134532;00001655;00012970;00012860;00013000;00012911;0000000012911;0000000012943;0000000010560;00000032;
20170530;BGI;*;N17 ;0000000644008;0000000197361;00000371;00013020;00012979;00013030;00012980;0000000013042;0000000013055;0000000004290;00000013;
20170530;BGI;*;Q17 ;0000001206955;0000000369880;00000251;00013194;00013050;00013194;00013050;0000000013100;0000000013194;0000000031020;00000094;
20170530;BGI;*;U17 ;0000002032958;0000000623014;00000005;00013224;00013100;00013224;00013100;0000000013174;0000000013224;0000000016500;00000050;
20170530;BGI;*;V17 ;0000050101471;0000015353949;00004524;00013290;00013190;00013300;00013220;0000000013220;0000000013270;0000000016500;00000050;
20170530;BGI;*;V18 ;0000000000000;0000000000000;00000065;00000000;00000000;00000000;00000000;0000000014104;0000000014169;0000000021450;00000065;
20170530;BGI;*;X17 ;0000000306840;0000000094033;00000057;00013337;00013250;00013337;00013250;0000000013287;0000000013337;0000000016500;00000050;
20170530;BGI;*;Z17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013329;0000000013379;0000000016500;00000050;
20170530;BRI;*;M17 ;0000067606470;0000020700716;00000632;00010697;00010697;00010698;00010698;0000000010698;0000000010670;0000000028000;00000028;
20170530;BRI;*;Q17 ;0000067579420;0000020692434;00000319;00010844;00010844;00010859;00010859;0000000010859;0000000010830;0000000029000;00000029;
20170530;BRI;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011011;0000000010850;0000000000000;00000161;
20170530;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031390;0000000031348;0000000000000;00000042;
20170530;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031608;0000000031565;0000000000000;00000043;
20170530;CAD;*;M17 ;0000002326662;0000000712411;00000087;02423600;02423600;02423700;02423700;0000024223760;0000024332120;0000000065016;00108360;
20170530;CAD;*;N17 ;0000002344032;0000000717729;00000009;02441700;02441700;02441700;02441700;0000024427130;0000024525570;0000000059064;00098440;
20170530;CAD;*;Q17 ;0000000000000;0000000000000;00000680;00000000;00000000;00000000;00000000;0000024595910;0000024693170;0000000058356;00097260;
20170530;CAD;*;U17 ;0000000000000;0000000000000;00000105;00000000;00000000;00000000;00000000;0000024781960;0000024876110;0000000056490;00094150;
20170530;CCM;*;F18 ;0000000364455;0000000111690;00000720;00002920;00002890;00002920;00002890;0000000002910;0000000002948;0000000017100;00000038;
20170530;CCM;*;H18 ;0000000000000;0000000000000;00000198;00000000;00000000;00000000;00000000;0000000002991;0000000002972;0000000008550;00000019;
20170530;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002932;0000000002913;0000000000000;00000019;
20170530;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002738;0000000002772;0000000000000;00000034;
20170530;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002913;0000000002887;0000000000000;00000026;
20170530;CCM;*;U17 ;0000022205632;0000006805072;00019867;00002708;00002675;00002710;00002678;0000000002680;0000000002713;0000000014850;00000033;
20170530;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002895;0000000002861;0000000000000;00000034;
20170530;CCM;*;X17 ;0000002859021;0000000876167;00001043;00002797;00002767;00002807;00002767;0000000002770;0000000002817;0000000021150;00000047;
20170530;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002966;0000000002932;0000000000000;00000034;
20170530;CHF;*;M17 ;0000027637500;0000008462445;00000165;03350000;03350000;03350000;03350000;0000033479240;0000033516660;0000000018710;00037420;
20170530;CHF;*;N17 ;0000000846000;0000000259040;00000004;03384000;03384000;03384000;03384000;0000033792140;0000033821200;0000000014530;00029060;
20170530;CHF;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034065910;0000034103110;0000000000000;00037200;
20170530;CHF;*;U17 ;0000027465600;0000008409810;00000000;03433200;03433200;03433200;03433200;0000034377590;0000034410290;0000000016350;00032700;
20170530;CLP;*;M17 ;0000000000000;0000000000000;00000005;00000000;00000000;00000000;00000000;0000048326000;0000048495000;0000000042250;00169000;
20170530;CLP;*;N17 ;0000000000000;0000000000000;00000067;00000000;00000000;00000000;00000000;0000048597000;0000048800000;0000000050750;00203000;
20170530;CLP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048854000;0000049052000;0000000000000;00198000;
20170530;CLP;*;U17 ;0000000000000;0000000000000;00000460;00000000;00000000;00000000;00000000;0000049127000;0000049320000;0000000048250;00193000;
20170530;CNY;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047574350;0000047727370;0000000000000;00153020;
20170530;CNY;*;N17 ;0000000000000;0000000000000;00000090;00000000;00000000;00000000;00000000;0000047884500;0000048023560;0000000048671;00139060;
20170530;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048068340;0000048208780;0000000000000;00140440;
20170530;CR1;*;U7Z7;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000000000;0000000000000;0000000000000;00000000;
20170530;DAP;*;F18 ;0000000000000;0000000000000;00005410;00000000;00000000;00000000;00000000;0000009678795;0000009680542;0000000002113;00001747;
20170530;DAP;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009230886;0000009240974;0000000000000;00010088;
20170530;DAP;*;K19 ;0000158316139;0000048475501;00037489;00000498;00000498;00000508;00000506;0000009086596;0000009100194;0000000016451;00013598;
20170530;DAP;*;K21 ;0000028349737;0000008680528;00012879;00000548;00000548;00000557;00000557;0000008076796;0000008103972;0000000032879;00027176;
20170530;DAP;*;K23 ;0000003057013;0000000936040;00012705;00000565;00000565;00000565;00000565;0000007198959;0000007235359;0000000044039;00036400;
20170530;DAP;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009975438;0000009974902;0000000000000;00000536;
20170530;DAP;*;N17 ;0000000000000;0000000000000;00003000;00000000;00000000;00000000;00000000;0000009891590;0000009890154;0000000001737;00001436;
20170530;DAP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009855668;0000009854682;0000000000000;00000986;
20170530;DAP;*;Q18 ;0000046136919;0000014126862;00053780;00000508;00000508;00000512;00000512;0000009414344;0000009419874;0000000006690;00005530;
20170530;DAP;*;Q20 ;0000000000000;0000000000000;00005785;00000000;00000000;00000000;00000000;0000008444847;0000008465432;0000000024905;00020585;
