Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170309;AUD;*;J17 ;0000044819952;0000014123193;00002253;02399000;02399000;02411800;02409000;0000024081720;0000023969030;0000000067614;00112690;
20170309;AUD;*;K17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000024216680;0000024105840;0000000066504;00110840;
20170309;AUD;*;M17 ;0000000000000;0000000000000;00000180;00000000;00000000;00000000;00000000;0000024387750;0000024273900;0000000068310;00113850;
20170309;BGI;*;F18 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000014598;0000000014611;0000000004290;00000013;
20170309;BGI;*;H17 ;0000007900117;0000002481426;00001292;00014332;00014332;00014360;00014351;0000000014351;0000000014330;0000000006930;00000021;
20170309;BGI;*;J17 ;0000000000000;0000000000000;00000018;00000000;00000000;00000000;00000000;0000000014291;0000000014261;0000000009900;00000030;
20170309;BGI;*;K17 ;0000052820964;0000016591062;00004845;00014140;00014140;00014209;00014180;0000000014180;0000000014150;0000000009900;00000030;
20170309;BGI;*;M17 ;0000000000000;0000000000000;00000004;00000000;00000000;00000000;00000000;0000000014263;0000000014242;0000000006930;00000021;
20170309;BGI;*;N17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000014338;0000000014325;0000000004290;00000013;
20170309;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014415;0000000014411;0000000000000;00000004;
20170309;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014481;0000000014485;0000000000000;00000004;
20170309;BGI;*;V17 ;0000002690163;0000000844980;00001809;00014525;00014525;00014600;00014596;0000000014550;0000000014563;0000000004290;00000013;
20170309;BGI;*;X17 ;0000000000000;0000000000000;00000078;00000000;00000000;00000000;00000000;0000000014634;0000000014647;0000000004290;00000013;
20170309;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014684;0000000014697;0000000004290;00000013;
20170309;BRI;*;J17 ;0000002373360;0000000747868;00000693;00010788;00010788;00010788;00010788;0000000010830;0000000010853;0000000023000;00000023;
20170309;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011009;0000000011032;0000000000000;00000023;
20170309;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029079;0000000029059;0000000000000;00000020;
20170309;BSE;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000029280;0000000029260;0000000000000;00000020;
20170309;CAD;*;J17 ;0000020977818;0000006610310;00002244;02366000;02366000;02381800;02381800;0000023757760;0000023577600;0000000108096;00180160;
20170309;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023915410;0000023732220;0000000000000;00183190;
20170309;CAD;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024109520;0000023925210;0000000000000;00184310;
20170309;CCM;*;F18 ;0000000000000;0000000000000;00000145;00000000;00000000;00000000;00000000;0000000003015;0000000003056;0000000018450;00000041;
20170309;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002639;0000000002672;0000000000000;00000033;
20170309;CCM;*;H17 ;0000022795834;0000007160170;00005962;00003516;00003480;00003522;00003486;0000000003486;0000000003529;0000000019350;00000043;
20170309;CCM;*;H18 ;0000000000000;0000000000000;00000034;00000000;00000000;00000000;00000000;0000000003080;0000000003122;0000000018900;00000042;
20170309;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002526;0000000002557;0000000000000;00000031;
20170309;CCM;*;K17 ;0000019924911;0000006258413;00008723;00003120;00003070;00003129;00003070;0000000003070;0000000003124;0000000024300;00000054;
20170309;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002747;0000000002784;0000000000000;00000037;
20170309;CCM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002418;0000000002448;0000000000000;00000030;
20170309;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003016;0000000003063;0000000000000;00000047;
20170309;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002625;0000000002660;0000000000000;00000035;
20170309;CCM;*;U17 ;0000005668389;0000001780441;00011382;00002990;00002960;00002999;00002970;0000000002960;0000000003000;0000000018000;00000040;
20170309;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002506;0000000002539;0000000000000;00000033;
20170309;CCM;*;X17 ;0000000027405;0000000008608;00000446;00003045;00003045;00003045;00003045;0000000002989;0000000003029;0000000018000;00000040;
20170309;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002571;0000000002604;0000000000000;00000033;
20170309;CHF;*;J17 ;0000000000000;0000000000000;00000206;00000000;00000000;00000000;00000000;0000031825710;0000031403990;0000000210860;00421720;
20170309;CHF;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032088100;0000031655740;0000000000000;00432360;
20170309;CHF;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032388680;0000031961590;0000000000000;00427090;
20170309;CLP;*;J17 ;0000000120350;0000000037923;00000062;04814000;04814000;04814000;04814000;0000048160000;0000047899000;0000000065250;00261000;
