Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170704;AUD;*;Q17 ;0000031340820;0000009482850;00002347;02523000;02523000;02528500;02528000;0000025301360;0000025377280;0000000045552;00075920;
20170704;AUD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025458830;0000025537340;0000000047106;00078510;
20170704;AUD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025570410;0000025649710;0000000000000;00079300;
20170704;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012533;0000000012397;0000000000000;00000136;
20170704;BGI;*;K18 ;0000000000000;0000000000000;00000070;00000000;00000000;00000000;00000000;0000000012804;0000000012665;0000000045870;00000139;
20170704;BGI;*;N17 ;0000001073054;0000000324627;00000763;00012410;00012400;00012550;00012500;0000000012550;0000000012491;0000000019470;00000059;
20170704;BGI;*;Q17 ;0000001240305;0000000375225;00000364;00012500;00012500;00012550;00012550;0000000012575;0000000012534;0000000013530;00000041;
20170704;BGI;*;U17 ;0000005169681;0000001563963;00000102;00012475;00012475;00012579;00012579;0000000012550;0000000012524;0000000008580;00000026;
20170704;BGI;*;V17 ;0000072019965;0000021787919;00004321;00012556;00012556;00012730;00012723;0000000012726;0000000012587;0000000045870;00000139;
20170704;BGI;*;V18 ;0000000528501;0000000159885;00000040;00013346;00013346;00013346;00013346;0000000013297;0000000013152;0000000047850;00000145;
20170704;BGI;*;X17 ;0000002833129;0000000857095;00000069;00012550;00012550;00012690;00012680;0000000012739;0000000012600;0000000045870;00000139;
20170704;BGI;*;Z17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000012780;0000000012641;0000000045870;00000139;
20170704;BRI;*;Q17 ;0000000106520;0000000032230;00000977;00010652;00010652;00010652;00010652;0000000010662;0000000010673;0000000011000;00000011;
20170704;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000010809;0000000010821;0000000012000;00000012;
20170704;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031387;0000000031407;0000000000000;00000020;
20170704;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031659;0000000031679;0000000000000;00000020;
20170704;CAD;*;Q17 ;0000015594828;0000004718556;00000872;02575400;02570400;02575400;02573600;0000025741900;0000025520420;0000000132888;00221480;
20170704;CAD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025924070;0000025702490;0000000132948;00221580;
