Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170717;AUD;*;Q17 ;0000056946900;0000017896012;00001558;02500000;02488800;02500000;02488800;0000024878700;0000024964140;0000000051264;00085440;
20170717;AUD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025026770;0000025111900;0000000051078;00085130;
20170717;AUD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025132730;0000025220130;0000000000000;00087400;
20170717;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012670;0000000012683;0000000000000;00000013;
20170717;BGI;*;K18 ;0000000042735;0000000013429;00000093;00012950;00012950;00012950;00012950;0000000012918;0000000012908;0000000003300;00000010;
20170717;BGI;*;N17 ;0000010750568;0000003378132;00000912;00012375;00012305;00012375;00012330;0000000012338;0000000012362;0000000007920;00000024;
20170717;BGI;*;Q17 ;0000000124951;0000000039263;00000353;00012640;00012585;00012640;00012585;0000000012609;0000000012639;0000000009900;00000030;
20170717;BGI;*;U17 ;0000000084447;0000000026536;00000132;00012800;00012790;00012800;00012790;0000000012768;0000000012805;0000000012210;00000037;
20170717;BGI;*;V17 ;0000025718385;0000008081443;00004245;00012894;00012849;00012913;00012880;0000000012883;0000000012920;0000000012210;00000037;
20170717;BGI;*;V18 ;0000000044385;0000000013947;00000051;00013450;00013450;00013450;00013450;0000000013435;0000000013455;0000000006600;00000020;
20170717;BGI;*;X17 ;0000000085130;0000000026750;00000108;00012925;00012872;00012925;00012872;0000000012891;0000000012928;0000000012210;00000037;
20170717;BGI;*;Z17 ;0000000042570;0000000013377;00000003;00012900;00012900;00012900;00012900;0000000012933;0000000012970;0000000012210;00000037;
20170717;BRI;*;Q17 ;0000000766850;0000000240989;00000968;00010955;00010955;00010955;00010955;0000000010961;0000000011005;0000000044000;00000044;
20170717;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000011112;0000000011158;0000000046000;00000046;
20170717;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032154;0000000032123;0000000000000;00000031;
20170717;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032432;0000000032402;0000000000000;00000030;
20170717;CAD;*;Q17 ;0000011922870;0000003746856;00000952;02515500;02515300;02515500;02515500;0000025142760;0000025239030;0000000057762;00096270;
20170717;CAD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025317120;0000025414450;0000000058398;00097330;
20170717;CAD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025443710;0000025542630;0000000000000;00098920;
20170717;CCM;*;F18 ;0000000998572;0000000313780;00002138;00002815;00002799;00002830;00002830;0000000002817;0000000002823;0000000002700;00000006;
20170717;CCM;*;H18 ;0000000000000;0000000000000;00000409;00000000;00000000;00000000;00000000;0000000002930;0000000002900;0000000013500;00000030;
20170717;CCM;*;K18 ;0000000640012;0000000201110;00000085;00002834;00002834;00002855;00002855;0000000002897;0000000002820;0000000034650;00000077;
20170717;CCM;*;N17 ;0000000000000;0000000000000;00000021;00000000;00000000;00000000;00000000;0000000002643;0000000002670;0000000012150;00000027;
20170717;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002895;0000000002857;0000000000000;00000038;
20170717;CCM;*;U17 ;0000010817608;0000003399198;00018995;00002640;00002602;00002640;00002637;0000000002633;0000000002639;0000000002700;00000006;
20170717;CCM;*;U18 ;0000000650362;0000000204362;00000131;00002886;00002886;00002895;00002895;0000000002895;0000000002898;0000000001350;00000003;
20170717;CCM;*;X17 ;0000000399595;0000000125564;00001896;00002763;00002755;00002790;00002780;0000000002781;0000000002787;0000000002700;00000006;
20170717;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002964;0000000002966;0000000000000;00000002;
20170717;CHF;*;Q17 ;0000010610560;0000003334452;00000653;03315800;03315800;03315800;03315800;0000033192810;0000033150050;0000000021380;00042760;
20170717;CHF;*;U17 ;0000000000000;0000000000000;00000160;00000000;00000000;00000000;00000000;0000033474090;0000033432340;0000000020875;00041750;
20170717;CHF;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000033691720;0000033648040;0000000000000;00043680;
20170717;CLP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048328000;0000048516000;0000000000000;00188000;
20170717;CLP;*;U17 ;0000000000000;0000000000000;00000425;00000000;00000000;00000000;00000000;0000048577000;0000048760000;0000000045750;00183000;
20170717;CLP;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048751000;0000048940000;0000000000000;00189000;
20170717;CNY;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047121030;0000047109510;0000000000000;00011520;
20170717;CNY;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047369200;0000047323960;0000000000000;00045240;
20170717;CNY;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047495290;0000047441610;0000000000000;00053680;
20170717;CR1;*;U7Z7;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000000000;0000000000000;0000000000000;00000000;
20170717;DAP;*;F18 ;0000078071888;0000024534706;00031075;00000437;00000437;00000437;00000437;0000009791733;0000009790711;0000000001234;00001022;
20170717;DAP;*;F19 ;0000000000000;0000000000000;00000200;00000000;00000000;00000000;00000000;0000009391613;0000009382618;0000000010866;00008995;
20170717;DAP;*;K19 ;0000117338749;0000036874627;00045220;00000440;00000440;00000440;00000440;0000009253618;0000009251783;0000000002216;00001835;
20170717;DAP;*;K21 ;0000002498096;0000000785046;00025553;00000512;00000510;00000512;00000510;0000008273779;0000008264223;0000000011544;00009556;
20170717;DAP;*;K23 ;0000000000000;0000000000000;00012753;00000000;00000000;00000000;00000000;0000007404414;0000007386174;0000000022035;00018240;
20170717;DAP;*;N17 ;0000000000000;0000000000000;00007415;00000000;00000000;00000000;00000000;0000010000000;0000010000132;0000000000159;00000132;
20170717;DAP;*;Q17 ;0000000000000;0000000000000;00002100;00000000;00000000;00000000;00000000;0000009937068;0000009936329;0000000000892;00000739;
20170717;DAP;*;Q18 ;0001119430372;0000351789816;00084273;00000440;00000436;00000440;00000440;0000009547497;0000009551560;0000000004908;00004063;
20170717;DAP;*;Q20 ;0000058860055;0000018497236;00015280;00000494;00000494;00000494;00000494;0000008615882;0000008605858;0000000012109;00010024;
20170717;DAP;*;Q22 ;0000006525173;0000002050587;00021694;00000525;00000525;00000530;00000530;0000007711684;0000007695388;0000000019686;00016296;
20170717;DAP;*;Q24 ;0000000838212;0000000263415;00009270;00000532;00000532;00000532;00000532;0000006938455;0000006907988;0000000036806;00030467;
20170717;DAP;*;Q26 ;0000000000000;0000000000000;00004014;00000000;00000000;00000000;00000000;0000006232444;0000006196826;0000000043028;00035618;
20170717;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004953673;0000004924565;0000000035164;00029108;
20170717;DAP;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009881751;0000009882601;0000000000000;00000850;
20170717;DAP;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009848191;0000009848537;0000000000000;00000346;
20170717;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009870261;0000009874533;0000000000000;00004272;
20170717;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009617666;0000009617478;0000000000000;00000188;
20170717;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009298726;0000009300393;0000000000000;00001667;
20170717;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008939704;0000008937474;0000000000000;00002230;
20170717;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008544461;0000008535254;0000000000000;00009207;
