Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170207;AUD;*;H17 ;0000031455780;0000010048486;00000946;02394000;02393000;02394000;02393700;0000023954630;0000024002330;0000000028620;00047700;
20170207;AUD;*;J17 ;0000002898600;0000000925952;00000431;02415500;02415500;02415500;02415500;0000024146270;0000024196770;0000000030300;00050500;
20170207;AUD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024287180;0000024336190;0000000000000;00049010;
20170207;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014427;0000000014462;0000000000000;00000035;
20170207;BGI;*;G17 ;0000012418190;0000003981210;00000292;00014393;00014390;00014460;00014460;0000000014450;0000000014420;0000000009900;00000030;
20170207;BGI;*;H17 ;0000000896577;0000000287438;00000319;00014290;00014290;00014300;00014300;0000000014260;0000000014310;0000000016500;00000050;
20170207;BGI;*;J17 ;0000000000000;0000000000000;00000018;00000000;00000000;00000000;00000000;0000000014169;0000000014191;0000000007260;00000022;
20170207;BGI;*;K17 ;0000047176532;0000015124561;00003732;00013970;00013970;00014060;00014050;0000000014054;0000000014076;0000000007260;00000022;
20170207;BGI;*;M17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000014154;0000000014177;0000000007590;00000023;
20170207;BGI;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014239;0000000014268;0000000000000;00000029;
20170207;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014332;0000000014365;0000000000000;00000033;
20170207;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014417;0000000014451;0000000000000;00000034;
20170207;BGI;*;V17 ;0000005300262;0000001699238;00001750;00014500;00014410;00014500;00014500;0000000014500;0000000014538;0000000012540;00000038;
20170207;BGI;*;X17 ;0000000000000;0000000000000;00000077;00000000;00000000;00000000;00000000;0000000014458;0000000014573;0000000037950;00000115;
20170207;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014458;0000000014492;0000000011220;00000034;
20170207;BRI;*;J17 ;0000000108560;0000000034679;00001125;00010856;00010856;00010856;00010856;0000000010867;0000000010839;0000000028000;00000028;
20170207;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011045;0000000011018;0000000000000;00000027;
20170207;BSE;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028447;0000000028558;0000000000000;00000111;
20170207;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028693;0000000028806;0000000000000;00000113;
20170207;CAD;*;H17 ;0000026888880;0000008589599;00000690;02389300;02382000;02389300;02384100;0000023823700;0000023946610;0000000073746;00122910;
20170207;CAD;*;J17 ;0000002885640;0000000921812;00000470;02404700;02404700;02404700;02404700;0000024040770;0000024168250;0000000076488;00127480;
20170207;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024203830;0000024330490;0000000000000;00126660;
20170207;CCM;*;F18 ;0000000014175;0000000004544;00000085;00003150;00003150;00003150;00003150;0000000003160;0000000003150;0000000004500;00000010;
20170207;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002773;0000000002765;0000000000000;00000008;
20170207;CCM;*;H17 ;0000028748974;0000009216778;00006835;00003440;00003380;00003440;00003400;0000000003401;0000000003441;0000000018000;00000040;
20170207;CCM;*;H18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003205;0000000003195;0000000000000;00000010;
20170207;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002655;0000000002648;0000000000000;00000007;
20170207;CCM;*;K17 ;0000008078355;0000002589880;00006680;00003238;00003195;00003243;00003227;0000000003227;0000000003243;0000000007200;00000016;
20170207;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002882;0000000002873;0000000000000;00000009;
20170207;CCM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002543;0000000002535;0000000000000;00000008;
20170207;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003142;0000000003156;0000000000000;00000014;
20170207;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002755;0000000002747;0000000000000;00000008;
20170207;CCM;*;U17 ;0000013847332;0000004439386;00008038;00003059;00003025;00003070;00003058;0000000003058;0000000003070;0000000005400;00000012;
20170207;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002632;0000000002624;0000000000000;00000008;
20170207;CCM;*;X17 ;0000000000000;0000000000000;00000001;00000000;00000000;00000000;00000000;0000000003110;0000000003111;0000000000450;00000001;
20170207;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002701;0000000002692;0000000000000;00000009;
20170207;CHF;*;H17 ;0000031500000;0000010062612;00000150;03150000;03150000;03150000;03150000;0000031525010;0000031661720;0000000068355;00136710;
20170207;CHF;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031868440;0000032012010;0000000000000;00143570;
20170207;CHF;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032131190;0000032269640;0000000000000;00138450;
20170207;CLP;*;H17 ;0000001948400;0000000622412;00000937;04871000;04871000;04871000;04871000;0000048507000;0000048945000;0000000109500;00438000;
20170207;CLP;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048868000;0000049266000;0000000000000;00398000;
20170207;CLP;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049095000;0000049498000;0000000000000;00403000;
20170207;CNY;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045591440;0000045736280;0000000000000;00144840;
20170207;CNY;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045867890;0000045985680;0000000000000;00117790;
20170207;CNY;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046013120;0000046145110;0000000000000;00131990;
20170207;CR1;*;H7U7;0000000000000;0000000000000;00000000;00000950;00000950;00000950;00000950;0000000000000;0000000000000;0000000000000;00000000;
20170207;DAP;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009453063;0000009454027;0000000000000;00000964;
20170207;DAP;*;G17 ;0000000000000;0000000000000;00001600;00000000;00000000;00000000;00000000;0000009981891;0000009981599;0000000000349;00000292;
20170207;DAP;*;H17 ;0000000000000;0000000000000;00000485;00000000;00000000;00000000;00000000;0000009946359;0000009946317;0000000000050;00000042;
20170207;DAP;*;J17 ;0000000000000;0000000000000;00000085;00000000;00000000;00000000;00000000;0000009888927;0000009889592;0000000000796;00000665;
20170207;DAP;*;K17 ;0000035383440;0000011303169;00023333;00000640;00000640;00000640;00000640;0000009842980;0000009846899;0000000004695;00003919;
20170207;DAP;*;K19 ;0000217120192;0000069358610;00039005;00000566;00000566;00000567;00000567;0000008836938;0000008837275;0000000000403;00000337;
20170207;DAP;*;K21 ;0000272506443;0000087051637;00010430;00000570;00000568;00000570;00000568;0000007912545;0000007903326;0000000011045;00009219;
20170207;DAP;*;K23 ;0000000000000;0000000000000;00010740;00000000;00000000;00000000;00000000;0000007076993;0000007077254;0000000000312;00000261;
20170207;DAP;*;Q18 ;0000021996580;0000007026763;00023490;00000586;00000586;00000586;00000586;0000009179183;0000009180779;0000000001912;00001596;
20170207;DAP;*;Q20 ;0000000000000;0000000000000;00002790;00000000;00000000;00000000;00000000;0000008230950;0000008231251;0000000000360;00000301;
20170207;DAP;*;Q22 ;0000122095155;0000039003052;00006075;00000574;00000572;00000576;00000573;0000007365425;0000007365691;0000000000318;00000266;
20170207;DAP;*;Q24 ;0000000000000;0000000000000;00005849;00000000;00000000;00000000;00000000;0000006652580;0000006648141;0000000005318;00004439;
20170207;DAP;*;Q26 ;0000000000000;0000000000000;00001513;00000000;00000000;00000000;00000000;0000005964422;0000005959312;0000000006122;00005110;
20170207;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004871478;0000004884148;0000000015180;00012670;
20170207;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009816979;0000009818601;0000000000000;00001622;
20170207;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009543725;0000009540314;0000000000000;00003411;
20170207;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009206485;0000009201109;0000000000000;00005376;
20170207;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008812341;0000008805681;0000000000000;00006660;
20170207;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008410075;0000008398468;0000000000000;00011607;
20170207;DCO;*;F23 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007983306;0000007968000;0000000000000;00015306;
20170207;DCO;*;F24 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007564297;0000007550263;0000000000000;00014034;
20170207;DCO;*;F25 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007130447;0000007118863;0000000000000;00011584;
20170207;DCO;*;F26 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006709792;0000006697279;0000000000000;00012513;
20170207;DCO;*;F27 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006293543;0000006280636;0000000000000;00012907;
20170207;DCO;*;F28 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005939735;0000005926545;0000000000000;00013190;
20170207;DCO;*;F29 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005606426;0000005593203;0000000000000;00013223;
20170207;DCO;*;F30 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005298219;0000005285122;0000000000000;00013097;
20170207;DCO;*;G18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009798707;0000009799325;0000000000000;00000618;
20170207;DCO;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000010002445;0000010003428;0000000000000;00000983;
20170207;DCO;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009986269;0000009987733;0000000000000;00001464;
20170207;DCO;*;J18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009756981;0000009757200;0000000000000;00000219;
20170207;DCO;*;J19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009468666;0000009466045;0000000000000;00002621;
20170207;DCO;*;J20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009115549;0000009108198;0000000000000;00007351;
20170207;DCO;*;J21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008707342;0000008699425;0000000000000;00007917;
20170207;DCO;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009971382;0000009972438;0000000000000;00001056;
20170207;DCO;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009954607;0000009955698;0000000000000;00001091;
20170207;DCO;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009939134;0000009941089;0000000000000;00001955;
20170207;DCO;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009692427;0000009693122;0000000000000;00000695;
20170207;DCO;*;N19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009382687;0000009379541;0000000000000;00003146;
20170207;DCO;*;N20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009015597;0000009006370;0000000000000;00009227;
20170207;DCO;*;N21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008597159;0000008588008;0000000000000;00009151;
20170207;DCO;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009918038;0000009919955;0000000000000;00001917;
20170207;DCO;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009901976;0000009903980;0000000000000;00002004;
20170207;DCO;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009880316;0000009881640;0000000000000;00001324;
20170207;DCO;*;V18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009624037;0000009620895;0000000000000;00003142;
20170207;DCO;*;V19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009301172;0000009295614;0000000000000;00005558;
20170207;DCO;*;V20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008917743;0000008909634;0000000000000;00008109;
20170207;DCO;*;V21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008494429;0000008484073;0000000000000;00010356;
20170207;DCO;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009858878;0000009859562;0000000000000;00000684;
20170207;DCO;*;Z17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009840074;0000009841413;0000000000000;00001339;
20170207;DDI;*;F18 ;0000000000000;0000000000000;00242130;00000000;00000000;00000000;00000000;0000009818741;0000009820357;0000000002519;00001616;
20170207;DDI;*;F19 ;0000000000000;0000000000000;00101027;00000000;00000000;00000000;00000000;0000009545481;0000009542061;0000000005331;00003420;
20170207;DDI;*;F20 ;0000000000000;0000000000000;00090899;00000000;00000000;00000000;00000000;0000009211475;0000009206078;0000000008413;00005397;
20170207;DDI;*;F21 ;0000000000000;0000000000000;00093792;00000000;00000000;00000000;00000000;0000008818502;0000008811815;0000000010424;00006687;
20170207;DDI;*;F22 ;0000000000000;0000000000000;00037224;00000000;00000000;00000000;00000000;0000008417119;0000008405473;0000000018155;00011646;
20170207;DDI;*;F23 ;0000000000000;0000000000000;00028426;00000000;00000000;00000000;00000000;0000007990944;0000007975589;0000000023937;00015355;
20170207;DDI;*;F24 ;0000000000000;0000000000000;00025325;00000000;00000000;00000000;00000000;0000007572316;0000007558230;0000000021959;00014086;
20170207;DDI;*;F25 ;0000000000000;0000000000000;00016620;00000000;00000000;00000000;00000000;0000007138608;0000007126975;0000000018135;00011633;
20170207;DDI;*;F26 ;0000000000000;0000000000000;00014330;00000000;00000000;00000000;00000000;0000006717933;0000006705367;0000000019589;00012566;
20170207;DDI;*;F27 ;0000000000000;0000000000000;00010100;00000000;00000000;00000000;00000000;0000006301515;0000006288553;0000000020207;00012962;
20170207;DDI;*;F28 ;0000000000000;0000000000000;00000110;00000000;00000000;00000000;00000000;0000005951466;0000005938193;0000000020691;00013273;
20170207;DDI;*;F29 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005617836;0000005604529;0000000000000;00013307;
20170207;DDI;*;F30 ;0000000000000;0000000000000;00000500;00000000;00000000;00000000;00000000;0000005309265;0000005296085;0000000020546;00013180;
20170207;DDI;*;G18 ;0000000000000;0000000000000;00007450;00000000;00000000;00000000;00000000;0000009800623;0000009801235;0000000000954;00000612;
20170207;DDI;*;H17 ;0000000000000;0000000000000;00544152;00000000;00000000;00000000;00000000;0000010002506;0000010003548;0000000001624;00001042;
20170207;DDI;*;J17 ;0000000000000;0000000000000;00344537;00000000;00000000;00000000;00000000;0000009986574;0000009988036;0000000002279;00001462;
20170207;DDI;*;J18 ;0000000000000;0000000000000;00051797;00000000;00000000;00000000;00000000;0000009759197;0000009759409;0000000000330;00000212;
20170207;DDI;*;J19 ;0000000000000;0000000000000;00042299;00000000;00000000;00000000;00000000;0000009470616;0000009467985;0000000004101;00002631;
20170207;DDI;*;J20 ;0000000000000;0000000000000;00020525;00000000;00000000;00000000;00000000;0000009120856;0000009113482;0000000011495;00007374;
20170207;DDI;*;J21 ;0000000000000;0000000000000;00005297;00000000;00000000;00000000;00000000;0000008713724;0000008705778;0000000012387;00007946;
20170207;DDI;*;K17 ;0000000000000;0000000000000;00152900;00000000;00000000;00000000;00000000;0000009971846;0000009972899;0000000001641;00001053;
20170207;DDI;*;M17 ;0000000000000;0000000000000;00071483;00000000;00000000;00000000;00000000;0000009955235;0000009956322;0000000001694;00001087;
20170207;DDI;*;N17 ;0000000000000;0000000000000;00277307;00000000;00000000;00000000;00000000;0000009939935;0000009941887;0000000003043;00001952;
20170207;DDI;*;N18 ;0000000000000;0000000000000;00046733;00000000;00000000;00000000;00000000;0000009693758;0000009694445;0000000001070;00000687;
20170207;DDI;*;N19 ;0000000000000;0000000000000;00054064;00000000;00000000;00000000;00000000;0000009386963;0000009383803;0000000004926;00003160;
20170207;DDI;*;N20 ;0000000000000;0000000000000;00031095;00000000;00000000;00000000;00000000;0000009021200;0000009011945;0000000014428;00009255;
20170207;DDI;*;N21 ;0000000000000;0000000000000;00004357;00000000;00000000;00000000;00000000;0000008603754;0000008594571;0000000014315;00009183;
20170207;DDI;*;Q17 ;0000000000000;0000000000000;00078704;00000000;00000000;00000000;00000000;0000009918995;0000009920908;0000000002982;00001913;
20170207;DDI;*;U17 ;0000061816792;0000019747250;00036795;00000153;00000153;00000153;00000153;0000009903098;0000009905099;0000000003119;00002001;
20170207;DDI;*;V17 ;0000000000000;0000000000000;00100882;00000000;00000000;00000000;00000000;0000009881602;0000009882922;0000000002057;00001320;
20170207;DDI;*;V18 ;0000000000000;0000000000000;00046748;00000000;00000000;00000000;00000000;0000009625584;0000009622432;0000000004913;00003152;
20170207;DDI;*;V19 ;0000000000000;0000000000000;00030984;00000000;00000000;00000000;00000000;0000009305817;0000009300240;0000000008694;00005577;
20170207;DDI;*;V20 ;0000000000000;0000000000000;00021640;00000000;00000000;00000000;00000000;0000008923632;0000008915497;0000000012682;00008135;
20170207;DDI;*;V21 ;0000000000000;0000000000000;00002042;00000000;00000000;00000000;00000000;0000008501237;0000008490846;0000000016199;00010391;
20170207;DDI;*;X17 ;0000000000000;0000000000000;00026929;00000000;00000000;00000000;00000000;0000009860320;0000009861000;0000000001060;00000680;
20170207;DDI;*;Z17 ;0000000000000;0000000000000;00012150;00000000;00000000;00000000;00000000;0000009841672;0000009843006;0000000002079;00001334;
20170207;DDM;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009858248;0000009860744;0000000000000;00002496;
20170207;DDM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008737430;0000008741047;0000000000000;00003617;
20170207;DDM;*;K21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007851634;0000007833077;0000000000000;00018557;
20170207;DDM;*;Q18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009112843;0000009107733;0000000000000;00005110;
20170207;DDM;*;Q20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008179321;0000008171399;0000000000000;00007922;
20170207;DI1;*;F18 ;0012782967208;0004083493230;02288961;00010840;00010765;00010840;00010770;0000009133514;0000009131627;0000000001887;00001887;
20170207;DI1;*;F19 ;0015870817875;0005069900931;01644584;00010250;00010150;00010280;00010150;0000008336308;0000008329997;0000000006311;00006311;
20170207;DI1;*;F20 ;0006188343420;0001976853891;01043082;00010330;00010200;00010360;00010200;0000007551318;0000007538210;0000000013108;00013108;
20170207;DI1;*;F21 ;0008608076871;0002749832887;01477703;00010470;00010340;00010500;00010340;0000006821301;0000006802752;0000000018549;00018549;
20170207;DI1;*;F22 ;0000215589200;0000068869537;00077863;00010620;00010470;00010620;00010470;0000006151517;0000006130361;0000000021156;00021156;
20170207;DI1;*;F23 ;0001142849364;0000365080937;00666742;00010700;00010560;00010730;00010570;0000005536038;0000005515951;0000000020087;00020087;
20170207;DI1;*;F24 ;0000009957641;0000003180948;00047765;00010730;00010650;00010730;00010650;0000005000605;0000004979348;0000000021257;00021257;
20170207;DI1;*;F25 ;0001220405754;0000389856170;00533103;00010780;00010640;00010790;00010640;0000004508270;0000004483058;0000000025212;00025212;
20170207;DI1;*;F26 ;0000022360194;0000007142919;00063983;00010750;00010640;00010780;00010640;0000004070715;0000004041127;0000000029588;00029588;
20170207;DI1;*;F27 ;0000802180022;0000256254799;00292350;00010800;00010680;00010820;00010680;0000003669910;0000003647377;0000000022533;00022533;
20170207;DI1;*;F28 ;0000000000000;0000000000000;00000010;00000000;00000000;00000000;00000000;0000003316523;0000003297317;0000000019206;00019206;
20170207;DI1;*;F29 ;0000000000000;0000000000000;00003310;00000000;00000000;00000000;00000000;0000002994773;0000002974246;0000000020527;00020527;
20170207;DI1;*;F30 ;0000000000000;0000000000000;00000170;00000000;00000000;00000000;00000000;0000002703988;0000002680783;0000000023205;00023205;
20170207;DI1;*;G18 ;0000000000000;0000000000000;00001850;00000000;00000000;00000000;00000000;0000009060320;0000009058070;0000000002250;00002250;
20170207;DI1;*;H17 ;0002065165500;0000659712976;00573765;00012770;00012770;00012771;00012770;0000009933441;0000009933457;0000000000016;00000016;
20170207;DI1;*;J17 ;0047817219441;0015275114823;02451612;00012370;00012350;00012370;00012350;0000009830477;0000009830330;0000000000147;00000147;
20170207;DI1;*;J18 ;0000908596322;0000290249272;00756757;00010590;00010520;00010590;00010530;0000008932114;0000008929201;0000000002913;00002913;
20170207;DI1;*;J19 ;0000261991999;0000083692818;00149947;00010260;00010170;00010270;00010170;0000008141393;0000008134333;0000000007060;00007060;
20170207;DI1;*;J20 ;0000003311918;0000001057986;00073474;00010300;00010300;00010300;00010300;0000007360861;0000007347970;0000000012891;00012891;
20170207;DI1;*;J21 ;0000002656685;0000000848673;00025255;00010520;00010400;00010520;00010400;0000006649882;0000006632366;0000000017516;00017516;
20170207;DI1;*;K17 ;0000024870125;0000007944712;00171811;00012146;00012142;00012146;00012142;0000009752442;0000009752897;0000000000455;00000455;
20170207;DI1;*;M17 ;0000048308770;0000015432140;00107200;00011920;00011920;00011920;00011920;0000009663047;0000009663043;0000000000004;00000004;
20170207;DI1;*;N17 ;0018432086987;0005888093211;01469861;00011725;00011690;00011735;00011700;0000009578501;0000009578054;0000000000447;00000447;
20170207;DI1;*;N18 ;0001309107214;0000418191673;00612581;00010430;00010340;00010440;00010340;0000008730698;0000008727111;0000000003587;00003587;
20170207;DI1;*;N19 ;0000278054936;0000088824091;00435797;00010290;00010150;00010290;00010150;0000007949328;0000007939842;0000000009486;00009486;
