Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170512;AUD;*;M17 ;0000000695040;0000000222128;00002072;02316800;02316800;02316800;02316800;0000023180170;0000023344860;0000000098814;00164690;
20170512;AUD;*;N17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000023322850;0000023493120;0000000102162;00170270;
20170512;AUD;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023454460;0000023624720;0000000000000;00170260;
20170512;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013802;0000000013829;0000000000000;00000027;
20170512;BGI;*;K17 ;0000016353846;0000005235409;00004243;00013610;00013595;00013641;00013595;0000000013601;0000000013621;0000000006600;00000020;
20170512;BGI;*;K18 ;0000000000000;0000000000000;00000050;00000000;00000000;00000000;00000000;0000000014230;0000000014262;0000000010560;00000032;
20170512;BGI;*;M17 ;0000011849913;0000003793550;00001723;00013621;00013590;00013630;00013600;0000000013600;0000000013600;0000000000000;00000000;
20170512;BGI;*;N17 ;0000000135263;0000000043302;00000042;00013663;00013663;00013663;00013663;0000000013641;0000000013663;0000000007260;00000022;
20170512;BGI;*;Q17 ;0000002305624;0000000738107;00000041;00013687;00013687;00013700;00013700;0000000013700;0000000013718;0000000005940;00000018;
20170512;BGI;*;U17 ;0000000045540;0000000014579;00000000;00013800;00013800;00013800;00013800;0000000013809;0000000013826;0000000005610;00000017;
20170512;BGI;*;V17 ;0000007287013;0000002332815;00002797;00013870;00013860;00013920;00013880;0000000013851;0000000013875;0000000007920;00000024;
20170512;BGI;*;V18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014903;0000000014937;0000000000000;00000034;
20170512;BGI;*;X17 ;0000000000000;0000000000000;00000057;00000000;00000000;00000000;00000000;0000000013921;0000000013945;0000000007920;00000024;
20170512;BGI;*;Z17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000013968;0000000013993;0000000008250;00000025;
20170512;BRI;*;M17 ;0000001489280;0000000475960;00000690;00011456;00011456;00011456;00011456;0000000011454;0000000011344;0000000110000;00000110;
20170512;BRI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011626;0000000011514;0000000000000;00000112;
20170512;BSE;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030285;0000000030355;0000000000000;00000070;
20170512;BSE;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000030547;0000000030618;0000000000000;00000071;
20170512;CAD;*;M17 ;0000027476100;0000008781112;00001018;02289600;02289600;02291100;02291100;0000022885760;0000023130060;0000000146580;00244300;
20170512;CAD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023052000;0000023297010;0000000000000;00245010;
20170512;CAD;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000023202980;0000023450090;0000000000000;00247110;
20170512;CCM;*;F18 ;0000000206208;0000000066014;00000480;00002875;00002855;00002875;00002855;0000000002823;0000000002841;0000000008100;00000018;
20170512;CCM;*;H18 ;0000000080271;0000000025697;00000248;00002973;00002973;00002973;00002973;0000000002944;0000000002990;0000000020700;00000046;
20170512;CCM;*;K17 ;0000008592615;0000002750781;00003737;00002793;00002785;00002799;00002795;0000000002795;0000000002788;0000000003150;00000007;
20170512;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002920;0000000002934;0000000000000;00000014;
20170512;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002734;0000000002739;0000000000000;00000005;
20170512;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002901;0000000002889;0000000000000;00000012;
20170512;CCM;*;U17 ;0000021081114;0000006748764;00019582;00002690;00002662;00002695;00002674;0000000002672;0000000002688;0000000007200;00000016;
20170512;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002882;0000000002845;0000000000000;00000037;
20170512;CCM;*;X17 ;0000000442179;0000000141556;00000854;00002728;00002726;00002730;00002730;0000000002686;0000000002703;0000000007650;00000017;
20170512;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002950;0000000002913;0000000000000;00000037;
20170512;CHF;*;M17 ;0000000000000;0000000000000;00000119;00000000;00000000;00000000;00000000;0000031339050;0000031482330;0000000071640;00143280;
20170512;CHF;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031617700;0000031765550;0000000000000;00147850;
20170512;CHF;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031869430;0000032016970;0000000000000;00147540;
20170512;CLP;*;M17 ;0000000000000;0000000000000;00000737;00000000;00000000;00000000;00000000;0000046676000;0000047073000;0000000099250;00397000;
20170512;CLP;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046913000;0000047319000;0000000000000;00406000;
