Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170802;AUD;*;U17 ;0000021474054;0000006867741;00000832;02507500;02498300;02507500;02498300;0000024972280;0000024989250;0000000010182;00016970;
20170802;AUD;*;V17 ;0000000751740;0000000240418;00000801;02505800;02505800;02505800;02505800;0000025075200;0000025092370;0000000010302;00017170;
20170802;AUD;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025183670;0000025200560;0000000000000;00016890;
20170802;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013435;0000000013346;0000000000000;00000089;
20170802;BGI;*;K18 ;0000000586377;0000000188255;00000115;00013690;00013650;00013690;00013670;0000000013732;0000000013651;0000000026730;00000081;
20170802;BGI;*;Q17 ;0000005118880;0000001643406;00001194;00013123;00013106;00013170;00013150;0000000013148;0000000013123;0000000008250;00000025;
20170802;BGI;*;U17 ;0000002349837;0000000754410;00000116;00013360;00013360;00013500;00013500;0000000013459;0000000013360;0000000032670;00000099;
20170802;BGI;*;V17 ;0000068700878;0000022056273;00005458;00013562;00013550;00013689;00013656;0000000013663;0000000013562;0000000033330;00000101;
20170802;BGI;*;V18 ;0000000000000;0000000000000;00000106;00000000;00000000;00000000;00000000;0000000014034;0000000014130;0000000031680;00000096;
20170802;BGI;*;X17 ;0000001171417;0000000376081;00000168;00013600;00013596;00013680;00013680;0000000013662;0000000013562;0000000033000;00000100;
20170802;BGI;*;Z17 ;0000000090024;0000000028902;00000003;00013640;00013640;00013640;00013640;0000000013680;0000000013580;0000000033000;00000100;
20170802;BRI;*;V17 ;0000000113730;0000000036373;00000859;00011373;00011373;00011373;00011373;0000000011377;0000000011284;0000000093000;00000093;
20170802;BRI;*;Z17 ;0000001718420;0000000549578;00000420;00011458;00011456;00011458;00011456;0000000011509;0000000011415;0000000094000;00000094;
20170802;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032709;0000000032817;0000000000000;00000108;
20170802;BSE;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032936;0000000033044;0000000000000;00000108;
20170802;CAD;*;U17 ;0000014676624;0000004693816;00000303;02496900;02495800;02496900;02495900;0000024978950;0000025062660;0000000050226;00083710;
20170802;CAD;*;V17 ;0000004524426;0000001446983;00000850;02519000;02512500;02519000;02512500;0000025099350;0000025182780;0000000050058;00083430;
20170802;CAD;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025226040;0000025308510;0000000000000;00082470;
20170802;CCM;*;F18 ;0000000498379;0000000160004;00002680;00002910;00002910;00002919;00002915;0000000002909;0000000002895;0000000006300;00000014;
20170802;CCM;*;H18 ;0000001285578;0000000412732;00000338;00003030;00003030;00003064;00003064;0000000003057;0000000003035;0000000009900;00000022;
20170802;CCM;*;K18 ;0000000451849;0000000145065;00000052;00002931;00002930;00002960;00002960;0000000002960;0000000002939;0000000009450;00000021;
20170802;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002955;0000000002933;0000000000000;00000022;
20170802;CCM;*;U17 ;0000016983418;0000005452491;00017612;00002598;00002592;00002606;00002604;0000000002601;0000000002588;0000000005850;00000013;
20170802;CCM;*;U18 ;0000000000000;0000000000000;00000091;00000000;00000000;00000000;00000000;0000000002952;0000000002929;0000000010350;00000023;
20170802;CCM;*;X17 ;0000000493110;0000000158312;00002120;00002805;00002805;00002815;00002810;0000000002809;0000000002795;0000000006300;00000014;
20170802;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003018;0000000002996;0000000000000;00000022;
20170802;CHF;*;U17 ;0000035723110;0000011424815;00000730;03239500;03232200;03239500;03232200;0000032394950;0000032545340;0000000075195;00150390;
20170802;CHF;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032604720;0000032749120;0000000000000;00144400;
20170802;CHF;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032830110;0000032975930;0000000000000;00145820;
20170802;CLP;*;U17 ;0000000120230;0000000038451;00000516;04809200;04809200;04809200;04809200;0000048103000;0000047959000;0000000036000;00144000;
20170802;CLP;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048284000;0000048143000;0000000000000;00141000;
20170802;CLP;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048479000;0000048333000;0000000000000;00146000;
20170802;CNY;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046570680;0000046582830;0000000000000;00012150;
20170802;CNY;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046692130;0000046717180;0000000000000;00025050;
20170802;CNY;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000046828460;0000046839740;0000000000000;00011280;
20170802;CR1;*;U7Z7;0000000000000;0000000000000;00000000;00000520;00000520;00000525;00000525;0000000000000;0000000000000;0000000000000;00000000;
20170802;DAP;*;F18 ;0000000596851;0000000190882;00043680;00000286;00000286;00000286;00000286;0000009875455;0000009875585;0000000000157;00000130;
20170802;DAP;*;F19 ;0000000000000;0000000000000;00000200;00000000;00000000;00000000;00000000;0000009515191;0000009508795;0000000007731;00006396;
20170802;DAP;*;K19 ;0000112674701;0000036035148;00058310;00000347;00000347;00000351;00000347;0000009415088;0000009416629;0000000001862;00001541;
20170802;DAP;*;K21 ;0000025094334;0000008025564;00029695;00000452;00000449;00000452;00000449;0000008470909;0000008468911;0000000002415;00001998;
20170802;DAP;*;K23 ;0000000000000;0000000000000;00012950;00000000;00000000;00000000;00000000;0000007591068;0000007591898;0000000001003;00000830;
20170802;DAP;*;Q17 ;0000000000000;0000000000000;00001580;00000000;00000000;00000000;00000000;0000009978607;0000009979370;0000000000922;00000763;
20170802;DAP;*;Q18 ;0000153089877;0000048960559;00087860;00000331;00000331;00000334;00000334;0000009667968;0000009670568;0000000003142;00002600;
20170802;DAP;*;Q20 ;0000017067838;0000005458564;00016590;00000422;00000422;00000422;00000422;0000008825095;0000008823727;0000000001653;00001368;
20170802;DAP;*;Q22 ;0000025361281;0000008110938;00021710;00000476;00000476;00000478;00000476;0000007917250;0000007921949;0000000005679;00004699;
20170802;DAP;*;Q24 ;0000000000000;0000000000000;00009270;00000000;00000000;00000000;00000000;0000007124425;0000007115683;0000000010566;00008742;
20170802;DAP;*;Q26 ;0000000387106;0000000123803;00004036;00000507;00000507;00000507;00000507;0000006421524;0000006405688;0000000019141;00015836;
20170802;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000005115360;0000005096956;0000000022245;00018404;
20170802;DAP;*;U17 ;0000000000000;0000000000000;00001500;00000000;00000000;00000000;00000000;0000009958007;0000009959393;0000000001675;00001386;
20170802;DAP;*;V17 ;0000000000000;0000000000000;00000200;00000000;00000000;00000000;00000000;0000009931591;0000009933228;0000000001978;00001637;
20170802;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009910287;0000009916716;0000000000000;00006429;
20170802;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009660819;0000009665744;0000000000000;00004925;
20170802;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009355210;0000009356486;0000000000000;00001276;
20170802;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008999280;0000009001606;0000000000000;00002326;
20170802;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008616212;0000008625489;0000000000000;00009277;
20170802;DCO;*;F23 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008223408;0000008226860;0000000000000;00003452;
20170802;DCO;*;F24 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007832557;0000007827336;0000000000000;00005221;
