Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170816;AUD;*;U17 ;0000000752070;0000000237471;00000686;02506900;02506900;02506900;02506900;0000025046020;0000025023100;0000000013752;00022920;
20170816;AUD;*;V17 ;0000007571100;0000002390622;00000846;02523700;02523700;02523700;02523700;0000025148180;0000025132010;0000000009702;00016170;
20170816;AUD;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025254010;0000025240410;0000000000000;00013600;
20170816;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013773;0000000013864;0000000000000;00000091;
20170816;BGI;*;K18 ;0000004687089;0000001484854;00000169;00014100;00014050;00014100;00014050;0000000014089;0000000014185;0000000031680;00000096;
20170816;BGI;*;Q17 ;0000006892561;0000002183540;00001040;00013660;00013600;00013680;00013660;0000000013610;0000000013660;0000000016500;00000050;
20170816;BGI;*;U17 ;0000009440095;0000002990590;00000553;00014104;00014000;00014104;00014065;0000000014075;0000000014125;0000000016500;00000050;
20170816;BGI;*;V17 ;0000094338799;0000029886206;00007955;00014199;00014122;00014215;00014144;0000000014132;0000000014199;0000000022110;00000067;
20170816;BGI;*;V18 ;0000000000000;0000000000000;00000163;00000000;00000000;00000000;00000000;0000000014462;0000000014558;0000000031680;00000096;
20170816;BGI;*;X17 ;0000001530295;0000000484792;00000303;00014090;00013977;00014100;00013986;0000000013990;0000000014085;0000000031350;00000095;
20170816;BGI;*;Z17 ;0000000000000;0000000000000;00000005;00000000;00000000;00000000;00000000;0000000014008;0000000014103;0000000031350;00000095;
20170816;BRI;*;V17 ;0000000578980;0000000182817;00000863;00011579;00011579;00011580;00011580;0000000011580;0000000011542;0000000038000;00000038;
20170816;BRI;*;Z17 ;0000001767750;0000000558178;00000415;00011785;00011785;00011785;00011785;0000000011715;0000000011678;0000000037000;00000037;
