Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170703;AUD;*;N17 ;0000000000000;0000000000000;00000230;00000000;00000000;00000000;00000000;0000025375550;0000025375550;0000000000000;00000000;
20170703;AUD;*;Q17 ;0000020005026;0000006059375;00002448;02550000;02535800;02550000;02545000;0000025377280;0000025537010;0000000095838;00159730;
20170703;AUD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025537340;0000025695450;0000000094866;00158110;
20170703;AUD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025649710;0000025850000;0000000000000;00200290;
20170703;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000012397;0000000012325;0000000000000;00000072;
20170703;BGI;*;K18 ;0000000000000;0000000000000;00000070;00000000;00000000;00000000;00000000;0000000012665;0000000012594;0000000023430;00000071;
20170703;BGI;*;N17 ;0000003435451;0000001042467;00000729;00012350;00012350;00012400;00012400;0000000012491;0000000012363;0000000042240;00000128;
20170703;BGI;*;Q17 ;0000000614394;0000000186434;00000364;00012400;00012370;00012430;00012430;0000000012534;0000000012406;0000000042240;00000128;
20170703;BGI;*;U17 ;0000000205104;0000000062238;00000102;00012375;00012375;00012488;00012450;0000000012524;0000000012396;0000000042240;00000128;
20170703;BGI;*;V17 ;0000058377250;0000017714232;00004295;00012436;00012418;00012650;00012560;0000000012587;0000000012458;0000000042570;00000129;
20170703;BGI;*;V18 ;0000000000000;0000000000000;00000040;00000000;00000000;00000000;00000000;0000000013152;0000000013081;0000000023430;00000071;
20170703;BGI;*;X17 ;0000000041679;0000000012647;00000069;00012630;00012630;00012630;00012630;0000000012600;0000000012524;0000000025080;00000076;
20170703;BGI;*;Z17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000012641;0000000012565;0000000025080;00000076;
20170703;BRI;*;Q17 ;0000000426980;0000000129329;00000978;00010679;00010673;00010679;00010673;0000000010673;0000000010613;0000000060000;00000060;
20170703;BRI;*;V17 ;0000000000000;0000000000000;00000016;00000000;00000000;00000000;00000000;0000000010821;0000000010761;0000000060000;00000060;
20170703;BSE;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031407;0000000031128;0000000000000;00000279;
20170703;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000031679;0000000031398;0000000000000;00000281;
20170703;CAD;*;N17 ;0000000000000;0000000000000;00000108;00000000;00000000;00000000;00000000;0000025473170;0000025473170;0000000000000;00000000;
20170703;CAD;*;Q17 ;0000018419046;0000005578993;00000880;02562600;02550800;02562600;02556700;0000025520420;0000025659320;0000000083340;00138900;
20170703;CAD;*;U17 ;0000000000000;0000000000000;00000210;00000000;00000000;00000000;00000000;0000025702490;0000025840490;0000000082800;00138000;
20170703;CAD;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000025835660;0000025950000;0000000000000;00114340;
20170703;CCM;*;F18 ;0000001821145;0000000552616;00001667;00002740;00002740;00002801;00002780;0000000002780;0000000002730;0000000022500;00000050;
20170703;CCM;*;H18 ;0000000000000;0000000000000;00000535;00000000;00000000;00000000;00000000;0000000002961;0000000002898;0000000028350;00000063;
20170703;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002911;0000000002849;0000000000000;00000062;
20170703;CCM;*;N17 ;0000000425137;0000000129005;00001197;00002510;00002510;00002560;00002532;0000000002535;0000000002555;0000000009000;00000020;
20170703;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002963;0000000002901;0000000000000;00000062;
20170703;CCM;*;U17 ;0000037992271;0000011528530;00023716;00002584;00002561;00002638;00002625;0000000002625;0000000002584;0000000018450;00000041;
20170703;CCM;*;U18 ;0000000469269;0000000142397;00000054;00002955;00002952;00002990;00002990;0000000003018;0000000002955;0000000028350;00000063;
20170703;CCM;*;X17 ;0000000783549;0000000237763;00002110;00002678;00002678;00002740;00002711;0000000002703;0000000002680;0000000010350;00000023;
20170703;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003091;0000000003026;0000000000000;00000065;
20170703;CHF;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000034544980;0000034544980;0000000000000;00000000;
20170703;CHF;*;Q17 ;0000011033920;0000003342093;00000073;03448100;03448100;03448100;03448100;0000034471880;0000034764120;0000000146120;00292240;
20170703;CHF;*;U17 ;0000000000000;0000000000000;00000160;00000000;00000000;00000000;00000000;0000034772220;0000035064410;0000000146095;00292190;
20170703;CHF;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000035008190;0000035250000;0000000000000;00241810;
20170703;CLP;*;N17 ;0000000000000;0000000000000;00000047;00000000;00000000;00000000;00000000;0000049767950;0000049767950;0000000000000;00000000;
20170703;CLP;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000050050000;0000050070000;0000000000000;00020000;
