Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170413;AUD;*;K17 ;0000003711078;0000001186823;00001209;02375900;02375900;02385500;02385500;0000023880140;0000023665690;0000000128670;00214450;
20170413;AUD;*;M17 ;0000000721050;0000000230596;00000426;02403500;02403500;02403500;02403500;0000024036530;0000023821460;0000000129042;00215070;
20170413;AUD;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024185570;0000023967250;0000000000000;00218320;
20170413;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014195;0000000014261;0000000000000;00000066;
20170413;BGI;*;J17 ;0000002390876;0000000761644;00000275;00013650;00013650;00013700;00013700;0000000013695;0000000013680;0000000004950;00000015;
20170413;BGI;*;K17 ;0000056192624;0000017900871;00005019;00013650;00013555;00013660;00013604;0000000013614;0000000013657;0000000014190;00000043;
20170413;BGI;*;M17 ;0000000000000;0000000000000;00000004;00000000;00000000;00000000;00000000;0000000013670;0000000013717;0000000015510;00000047;
20170413;BGI;*;N17 ;0000000000000;0000000000000;00000011;00000000;00000000;00000000;00000000;0000000013848;0000000013900;0000000017160;00000052;
20170413;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013969;0000000014027;0000000000000;00000058;
20170413;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014073;0000000014134;0000000000000;00000061;
20170413;BGI;*;V17 ;0000009130605;0000002908670;00001935;00014275;00014151;00014275;00014177;0000000014180;0000000014246;0000000021780;00000066;
20170413;BGI;*;X17 ;0000000094050;0000000029961;00000044;00014300;00014200;00014300;00014200;0000000014225;0000000014291;0000000021780;00000066;
