Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170728;AUD;*;Q17 ;0000009050778;0000002877190;00000169;02508400;02508400;02516200;02516100;0000025102790;0000025161700;0000000035346;00058910;
20170728;AUD;*;U17 ;0000010735296;0000003412689;00000751;02522000;02519000;02522100;02519000;0000025240800;0000025305700;0000000038940;00064900;
20170728;AUD;*;V17 ;0000000759030;0000000241291;00000786;02530100;02530100;02530100;02530100;0000025343830;0000025408430;0000000038760;00064600;
20170728;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000013264;0000000013180;0000000000000;00000084;
20170728;BGI;*;K18 ;0000002012851;0000000641097;00000100;00013549;00013549;00013559;00013559;0000000013561;0000000013494;0000000022110;00000067;
20170728;BGI;*;N17 ;0000006535683;0000002081627;00001554;00012470;00012440;00012470;00012440;0000000012409;0000000012456;0000000015510;00000047;
20170728;BGI;*;Q17 ;0000018882055;0000006013968;00000822;00012851;00012820;00013100;00013100;0000000013076;0000000012850;0000000074580;00000226;
20170728;BGI;*;U17 ;0000004618297;0000001470936;00000132;00013161;00013155;00013220;00013205;0000000013264;0000000013162;0000000033660;00000102;
20170728;BGI;*;V17 ;0000120459972;0000038366714;00005008;00013400;00013291;00013500;00013465;0000000013479;0000000013375;0000000034320;00000104;
20170728;BGI;*;V18 ;0000000461670;0000000147043;00000066;00013990;00013990;00013990;00013990;0000000014065;0000000013997;0000000022440;00000068;
20170728;BGI;*;X17 ;0000000444840;0000000141682;00000154;00013480;00013480;00013480;00013480;0000000013487;0000000013383;0000000034320;00000104;
20170728;BGI;*;Z17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000013504;0000000013400;0000000034320;00000104;
20170728;BRI;*;Q17 ;0000031576320;0000010037931;00000579;00010964;00010964;00010964;00010964;0000000010964;0000000010930;0000000034000;00000034;
20170728;BRI;*;V17 ;0000032316990;0000010273386;00000579;00011100;00011100;00011113;00011113;0000000011113;0000000011078;0000000035000;00000035;
20170728;BRI;*;Z17 ;0000047040000;0000014953746;00000000;00011200;00011200;00011200;00011200;0000000011242;0000000011207;0000000035000;00000035;
20170728;BSE;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032582;0000000032664;0000000000000;00000082;
20170728;BSE;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000032807;0000000032890;0000000000000;00000083;
20170728;CAD;*;Q17 ;0000000000000;0000000000000;00000184;00000000;00000000;00000000;00000000;0000025256620;0000025145640;0000000066588;00110980;
20170728;CAD;*;U17 ;0000000915744;0000000291110;00000310;02543800;02543700;02543800;02543700;0000025413260;0000025319340;0000000056352;00093920;
