Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170118;AUD;*;G17 ;0000000586080;0000000181950;00001515;02442000;02442000;02442000;02442000;0000024385340;0000024333740;0000000030960;00051600;
20170118;AUD;*;H17 ;0000001619820;0000000502878;00000398;02454200;02454200;02454300;02454300;0000024548640;0000024491010;0000000034578;00057630;
20170118;AUD;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024745030;0000024688940;0000000000000;00056090;
20170118;BGI;*;F17 ;0000036823472;0000011427344;00001060;00014850;00014770;00014850;00014805;0000000014803;0000000014868;0000000021450;00000065;
20170118;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014592;0000000014642;0000000000000;00000050;
20170118;BGI;*;G17 ;0000001637869;0000000508276;00000103;00014612;00014575;00014634;00014634;0000000014620;0000000014612;0000000002640;00000008;
20170118;BGI;*;H17 ;0000000957000;0000000296984;00000052;00014500;00014500;00014500;00014500;0000000014475;0000000014535;0000000019800;00000060;
20170118;BGI;*;J17 ;0000000000000;0000000000000;00000002;00000000;00000000;00000000;00000000;0000000014412;0000000014472;0000000019800;00000060;
20170118;BGI;*;K17 ;0000026910529;0000008351083;00002387;00014251;00014170;00014251;00014218;0000000014218;0000000014274;0000000018480;00000056;
20170118;BGI;*;M17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000014323;0000000014378;0000000018150;00000055;
20170118;BGI;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014418;0000000014471;0000000000000;00000053;
20170118;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014518;0000000014570;0000000000000;00000052;
20170118;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014609;0000000014660;0000000000000;00000051;
20170118;BGI;*;V17 ;0000009765171;0000003030403;00000938;00014739;00014690;00014750;00014700;0000000014700;0000000014750;0000000016500;00000050;
20170118;BGI;*;X17 ;0000000048483;0000000015046;00000076;00014692;00014692;00014692;00014692;0000000014642;0000000014692;0000000016500;00000050;
20170118;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014642;0000000014692;0000000016500;00000050;
20170118;BRI;*;G17 ;0000000000000;0000000000000;00001148;00000000;00000000;00000000;00000000;0000000010747;0000000010783;0000000036000;00000036;
20170118;BRI;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000010944;0000000010981;0000000000000;00000037;
20170118;BSE;*;F17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000027304;0000000027289;0000000000000;00000015;
20170118;BSE;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000027500;0000000027485;0000000000000;00000015;
20170118;CAD;*;G17 ;0000007356000;0000002283692;00001000;02457000;02444500;02457000;02444500;0000024460160;0000024711710;0000000150930;00251550;
20170118;CAD;*;H17 ;0000037328178;0000011588643;00000030;02488500;02488500;02488600;02488600;0000024628290;0000024891700;0000000158046;00263410;
20170118;CAD;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024854690;0000025122540;0000000000000;00267850;
20170118;CCM;*;F18 ;0000000000000;0000000000000;00000060;00000000;00000000;00000000;00000000;0000000003189;0000000003191;0000000000900;00000002;
20170118;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002809;0000000002810;0000000000000;00000001;
20170118;CCM;*;H17 ;0000047067484;0000014606344;00007858;00003500;00003496;00003587;00003578;0000000003580;0000000003487;0000000041850;00000093;
20170118;CCM;*;H18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003155;0000000003157;0000000000000;00000002;
20170118;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002690;0000000002691;0000000000000;00000001;
20170118;CCM;*;K17 ;0000010307740;0000003198777;00006101;00003400;00003400;00003535;00003470;0000000003470;0000000003400;0000000031500;00000070;
20170118;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002913;0000000002914;0000000000000;00000001;
20170118;CCM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002576;0000000002577;0000000000000;00000001;
20170118;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003305;0000000003273;0000000000000;00000032;
20170118;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002787;0000000002788;0000000000000;00000001;
20170118;CCM;*;U17 ;0000008828905;0000002739854;00006916;00003158;00003130;00003185;00003148;0000000003148;0000000003150;0000000000900;00000002;
20170118;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002664;0000000002665;0000000000000;00000001;
20170118;CCM;*;X17 ;0000000014175;0000000004399;00000000;00003150;00003150;00003150;00003150;0000000003169;0000000003171;0000000000900;00000002;
20170118;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002734;0000000002736;0000000000000;00000002;
20170118;CHF;*;G17 ;0000000000000;0000000000000;00000170;00000000;00000000;00000000;00000000;0000032263700;0000032202310;0000000030695;00061390;
20170118;CHF;*;H17 ;0000000000000;0000000000000;00000120;00000000;00000000;00000000;00000000;0000032541860;0000032478120;0000000031870;00063740;
20170118;CHF;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000032900310;0000032838380;0000000000000;00061930;
20170118;CLP;*;G17 ;0000003327682;0000001033089;00000101;04929900;04929900;04929900;04929900;0000049027000;0000049114000;0000000021750;00087000;
20170118;CLP;*;H17 ;0000000000000;0000000000000;00000865;00000000;00000000;00000000;00000000;0000049301000;0000049412000;0000000027750;00111000;
20170118;CLP;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049620000;0000049736000;0000000000000;00116000;
20170118;CNY;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047113660;0000047037310;0000000000000;00076350;
20170118;CNY;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047245080;0000047206500;0000000000000;00038580;
20170118;CNY;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000047426470;0000047388130;0000000000000;00038340;
20170118;CR1;*;H7U7;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000000000;0000000000000;0000000000000;00000000;
20170118;DAP;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009465366;0000009464508;0000000000000;00000858;
20170118;DAP;*;G17 ;0000000000000;0000000000000;00001600;00000000;00000000;00000000;00000000;0000009960224;0000009961274;0000000001254;00001050;
20170118;DAP;*;H17 ;0000035573289;0000011043833;00000185;00000500;00000500;00000500;00000500;0000009927411;0000009927744;0000000000397;00000333;
20170118;DAP;*;J17 ;0000000000000;0000000000000;00000085;00000000;00000000;00000000;00000000;0000009879133;0000009878676;0000000000545;00000457;
20170118;DAP;*;K17 ;0000035257338;0000010945745;00017073;00000540;00000540;00000540;00000540;0000009839110;0000009838111;0000000001193;00000999;
20170118;DAP;*;K19 ;0000279329706;0000086718731;00035275;00000542;00000542;00000546;00000546;0000008852068;0000008854124;0000000002455;00002056;
20170118;DAP;*;K21 ;0000147224880;0000045706398;00009879;00000564;00000564;00000566;00000566;0000007894710;0000007914060;0000000023114;00019350;
20170118;DAP;*;K23 ;0000019830590;0000006156465;00011940;00000565;00000565;00000571;00000571;0000007055194;0000007080453;0000000030172;00025259;
20170118;DAP;*;Q18 ;0000001099329;0000000341290;00023205;00000547;00000547;00000547;00000547;0000009205731;0000009205868;0000000000163;00000137;
20170118;DAP;*;Q20 ;0000000000000;0000000000000;00002790;00000000;00000000;00000000;00000000;0000008241530;0000008252732;0000000013381;00011202;
20170118;DAP;*;Q22 ;0000079008453;0000024528407;00005200;00000570;00000570;00000573;00000573;0000007323441;0000007354260;0000000036814;00030819;
20170118;DAP;*;Q24 ;0000000000000;0000000000000;00005840;00000000;00000000;00000000;00000000;0000006613571;0000006646757;0000000039641;00033186;
20170118;DAP;*;Q26 ;0000005677398;0000001762565;00001155;00000561;00000561;00000561;00000561;0000005898264;0000005941078;0000000051142;00042814;
20170118;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004782993;0000004826091;0000000051481;00043098;
20170118;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009812598;0000009788675;0000000000000;00023923;
20170118;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009507827;0000009485188;0000000000000;00022639;
20170118;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009137323;0000009121646;0000000000000;00015677;
20170118;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008711442;0000008699426;0000000000000;00012016;
20170118;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008293595;0000008286477;0000000000000;00007118;
20170118;DCO;*;F23 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007869885;0000007864620;0000000000000;00005265;
20170118;DCO;*;F24 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007438754;0000007437508;0000000000000;00001246;
20170118;DCO;*;F25 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007011574;0000007011753;0000000000000;00000179;
20170118;DCO;*;F26 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006595910;0000006590390;0000000000000;00005520;
20170118;DCO;*;F27 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006201948;0000006202967;0000000000000;00001019;
20170118;DCO;*;F28 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005854350;0000005854336;0000000000000;00000014;
20170118;DCO;*;F29 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005520183;0000005523133;0000000000000;00002950;
20170118;DCO;*;F30 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005215172;0000005217472;0000000000000;00002300;
20170118;DCO;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000010027766;0000010002694;0000000000000;00025072;
20170118;DCO;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000010013318;0000009988833;0000000000000;00024485;
20170118;DCO;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009995835;0000009972055;0000000000000;00023780;
20170118;DCO;*;J18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009745676;0000009724484;0000000000000;00021192;
20170118;DCO;*;J19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009426011;0000009405882;0000000000000;00020129;
20170118;DCO;*;J20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009045397;0000009028402;0000000000000;00016995;
20170118;DCO;*;J21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008600120;0000008592135;0000000000000;00007985;
20170118;DCO;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009979243;0000009955693;0000000000000;00023550;
20170118;DCO;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009962177;0000009938868;0000000000000;00023309;
20170118;DCO;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009944971;0000009920939;0000000000000;00024032;
20170118;DCO;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009676613;0000009648113;0000000000000;00028500;
20170118;DCO;*;N19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009336865;0000009314799;0000000000000;00022066;
20170118;DCO;*;N20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008939347;0000008924346;0000000000000;00015001;
20170118;DCO;*;N21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008490065;0000008480047;0000000000000;00010018;
20170118;DCO;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009922604;0000009898379;0000000000000;00024225;
20170118;DCO;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009904864;0000009879625;0000000000000;00025239;
20170118;DCO;*;V17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009880791;0000009855869;0000000000000;00024922;
20170118;DCO;*;V18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009599278;0000009571934;0000000000000;00027344;
20170118;DCO;*;V19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009247742;0000009229274;0000000000000;00018468;
20170118;DCO;*;V20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008832396;0000008820075;0000000000000;00012321;
20170118;DCO;*;V21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008384440;0000008379121;0000000000000;00005319;
20170118;DCO;*;X17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009859305;0000009836473;0000000000000;00022832;
20170118;DCO;*;Z17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009836299;0000009813397;0000000000000;00022902;
20170118;DDI;*;F18 ;0000316288554;0000098192715;00222947;00000206;00000206;00000206;00000206;0000009814466;0000009790524;0000000038426;00023942;
20170118;DDI;*;F19 ;0000217644312;0000067568319;00096834;00000275;00000275;00000275;00000275;0000009511414;0000009488740;0000000036391;00022674;
20170118;DDI;*;F20 ;0000000000000;0000000000000;00090629;00000000;00000000;00000000;00000000;0000009142330;0000009124124;0000000029220;00018206;
20170118;DDI;*;F21 ;0000034979155;0000010859382;00090752;00000366;00000366;00000366;00000366;0000008717547;0000008705483;0000000019362;00012064;
20170118;DDI;*;F22 ;0000000000000;0000000000000;00037404;00000000;00000000;00000000;00000000;0000008300521;0000008293358;0000000011496;00007163;
20170118;DDI;*;F23 ;0000000000000;0000000000000;00027586;00000000;00000000;00000000;00000000;0000007877376;0000007872064;0000000008525;00005312;
