Data;Código do Contrato;Pregão;Vencimento;Volume(R$);Volume(U$);Número de contas em Aberto;Preço de Abertura;Preço Mínimo;Preço Máximo;Último Preço;Preço de Ajuste Atual; Preço de Ajuste Anterior;Valor de Ajuste por Contrato;Variação
20170214;AUD;*;H17 ;0000015710640;0000005067295;00001163;02386000;02374800;02386000;02374800;0000023752260;0000023868990;0000000070038;00116730;
20170214;AUD;*;J17 ;0000002151360;0000000693898;00000436;02390400;02390400;02390400;02390400;0000023934960;0000024059630;0000000074802;00124670;
20170214;AUD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024070540;0000024197060;0000000000000;00126520;
20170214;BGI;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014447;0000000014427;0000000000000;00000020;
20170214;BGI;*;G17 ;0000000476490;0000000153276;00000391;00014452;00014411;00014452;00014411;0000000014395;0000000014465;0000000023100;00000070;
20170214;BGI;*;H17 ;0000002389992;0000000768808;00000402;00014240;00014200;00014240;00014200;0000000014250;0000000014246;0000000001320;00000004;
20170214;BGI;*;J17 ;0000000046695;0000000015021;00000018;00014150;00014150;00014150;00014150;0000000014154;0000000014198;0000000014520;00000044;
20170214;BGI;*;K17 ;0000046789182;0000015051044;00003875;00014060;00014001;00014110;00014040;0000000014039;0000000014083;0000000014520;00000044;
20170214;BGI;*;M17 ;0000000000000;0000000000000;00000003;00000000;00000000;00000000;00000000;0000000014130;0000000014169;0000000012870;00000039;
20170214;BGI;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014212;0000000014246;0000000000000;00000034;
20170214;BGI;*;Q17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014296;0000000014326;0000000000000;00000030;
20170214;BGI;*;U17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000014373;0000000014398;0000000000000;00000025;
20170214;BGI;*;V17 ;0000002291157;0000000737015;00001661;00014455;00014420;00014500;00014470;0000000014450;0000000014470;0000000006600;00000020;
20170214;BGI;*;X17 ;0000000000000;0000000000000;00000077;00000000;00000000;00000000;00000000;0000000014520;0000000014540;0000000006600;00000020;
20170214;BGI;*;Z17 ;0000000000000;0000000000000;00000087;00000000;00000000;00000000;00000000;0000000014455;0000000014475;0000000006600;00000020;
20170214;BRI;*;J17 ;0000014747980;0000004756799;00001013;00011258;00011258;00011258;00011258;0000000011253;0000000011294;0000000041000;00000041;
20170214;BRI;*;M17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000011437;0000000011479;0000000000000;00000042;
20170214;BSE;*;G17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028402;0000000028421;0000000000000;00000019;
20170214;BSE;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000028648;0000000028668;0000000000000;00000020;
20170214;CAD;*;H17 ;0000004440660;0000001432286;00000870;02388000;02371000;02388000;02371000;0000023770740;0000023893840;0000000073860;00123100;
20170214;CAD;*;J17 ;0000002156580;0000000695581;00000495;02396200;02396200;02396200;02396200;0000023983400;0000024114640;0000000078744;00131240;
20170214;CAD;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000024141350;0000024273950;0000000000000;00132600;
20170214;CCM;*;F18 ;0000000155700;0000000050085;00000086;00003140;00003140;00003150;00003150;0000000003075;0000000003095;0000000009000;00000020;
20170214;CCM;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002696;0000000002713;0000000000000;00000017;
20170214;CCM;*;H17 ;0000022090099;0000007105896;00008156;00003515;00003456;00003525;00003479;0000000003465;0000000003510;0000000020250;00000045;
20170214;CCM;*;H18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003118;0000000003139;0000000000000;00000021;
20170214;CCM;*;H19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002581;0000000002598;0000000000000;00000017;
20170214;CCM;*;K17 ;0000007092504;0000002281502;00006731;00003281;00003230;00003295;00003240;0000000003240;0000000003263;0000000010350;00000023;
20170214;CCM;*;K18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002803;0000000002822;0000000000000;00000019;
20170214;CCM;*;K19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002471;0000000002488;0000000000000;00000017;
20170214;CCM;*;N17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000003139;0000000003160;0000000000000;00000021;
20170214;CCM;*;N18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002680;0000000002697;0000000000000;00000017;
20170214;CCM;*;U17 ;0000009485482;0000003051270;00008728;00003040;00003035;00003050;00003040;0000000003040;0000000003060;0000000009000;00000020;
20170214;CCM;*;U18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002560;0000000002576;0000000000000;00000016;
20170214;CCM;*;X17 ;0000000000000;0000000000000;00000001;00000000;00000000;00000000;00000000;0000000003058;0000000003078;0000000009000;00000020;
20170214;CCM;*;X18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000000002626;0000000002643;0000000000000;00000017;
20170214;CHF;*;H17 ;0000000000000;0000000000000;00000345;00000000;00000000;00000000;00000000;0000030860760;0000031076990;0000000108115;00216230;
20170214;CHF;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031193650;0000031417150;0000000000000;00223500;
20170214;CHF;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000031447500;0000031670790;0000000000000;00223290;
20170214;CLP;*;H17 ;0000000000000;0000000000000;00000837;00000000;00000000;00000000;00000000;0000048438000;0000048575000;0000000034250;00137000;
20170214;CLP;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000048793000;0000048915000;0000000000000;00122000;
20170214;CLP;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000049017000;0000049138000;0000000000000;00121000;
20170214;CNY;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045204050;0000045330500;0000000000000;00126450;
20170214;CNY;*;J17 ;0000000000000;0000000000000;00000175;00000000;00000000;00000000;00000000;0000045427250;0000045550320;0000000043074;00123070;
20170214;CNY;*;K17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000045628820;0000045718840;0000000000000;00090020;
20170214;CR1;*;H7U7;0000000000000;0000000000000;00000000;00001075;00001070;00001150;00001150;0000000000000;0000000000000;0000000000000;00000000;
20170214;DAP;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009475771;0000009476457;0000000000000;00000686;
20170214;DAP;*;G17 ;0000000000000;0000000000000;00001600;00000000;00000000;00000000;00000000;0000009996917;0000009996797;0000000000143;00000120;
20170214;DAP;*;H17 ;0000000000000;0000000000000;00000485;00000000;00000000;00000000;00000000;0000009960425;0000009960830;0000000000485;00000405;
20170214;DAP;*;J17 ;0000000000000;0000000000000;00000085;00000000;00000000;00000000;00000000;0000009901546;0000009902843;0000000001554;00001297;
20170214;DAP;*;K17 ;0000356831775;0000115092174;00026838;00000615;00000615;00000620;00000620;0000009859716;0000009863062;0000000004009;00003346;
20170214;DAP;*;K19 ;0000037841732;0000012205435;00042365;00000545;00000541;00000545;00000542;0000008895102;0000008890370;0000000005670;00004732;
20170214;DAP;*;K21 ;0000000000000;0000000000000;00011265;00000000;00000000;00000000;00000000;0000007987966;0000007991950;0000000004773;00003984;
20170214;DAP;*;K23 ;0000000000000;0000000000000;00011615;00000000;00000000;00000000;00000000;0000007181218;0000007181921;0000000000842;00000703;
20170214;DAP;*;Q18 ;0000046906567;0000015129198;00024195;00000571;00000569;00000571;00000570;0000009210213;0000009208445;0000000002118;00001768;
20170214;DAP;*;Q20 ;0000000000000;0000000000000;00002790;00000000;00000000;00000000;00000000;0000008313698;0000008311774;0000000002305;00001924;
20170214;DAP;*;Q22 ;0000059073550;0000019053525;00006065;00000548;00000548;00000548;00000548;0000007461904;0000007462629;0000000000868;00000725;
20170214;DAP;*;Q24 ;0000000000000;0000000000000;00005853;00000000;00000000;00000000;00000000;0000006773788;0000006779283;0000000006584;00005495;
20170214;DAP;*;Q26 ;0000000000000;0000000000000;00001498;00000000;00000000;00000000;00000000;0000006089897;0000006090516;0000000000741;00000619;
20170214;DAP;*;Q30 ;0000000000000;0000000000000;00000235;00000000;00000000;00000000;00000000;0000004977127;0000004971295;0000000006988;00005832;
20170214;DCO;*;F18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009748869;0000009795380;0000000000000;00046511;
20170214;DCO;*;F19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009470467;0000009511252;0000000000000;00040785;
20170214;DCO;*;F20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009127780;0000009164707;0000000000000;00036927;
20170214;DCO;*;F21 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008723424;0000008760452;0000000000000;00037028;
20170214;DCO;*;F22 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000008314748;0000008357418;0000000000000;00042670;
20170214;DCO;*;F23 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007898187;0000007929794;0000000000000;00031607;
20170214;DCO;*;F24 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007490263;0000007519778;0000000000000;00029515;
20170214;DCO;*;F25 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000007070855;0000007101135;0000000000000;00030280;
20170214;DCO;*;F26 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006666148;0000006692542;0000000000000;00026394;
20170214;DCO;*;F27 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000006246758;0000006276576;0000000000000;00029818;
20170214;DCO;*;F28 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005901373;0000005926857;0000000000000;00025484;
20170214;DCO;*;F29 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005565226;0000005590022;0000000000000;00024796;
20170214;DCO;*;F30 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000005258200;0000005282240;0000000000000;00024040;
20170214;DCO;*;G18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009732592;0000009778816;0000000000000;00046224;
20170214;DCO;*;H17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009929829;0000009978617;0000000000000;00048788;
20170214;DCO;*;J17 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009911982;0000009961247;0000000000000;00049265;
20170214;DCO;*;J18 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009693805;0000009740271;0000000000000;00046466;
20170214;DCO;*;J19 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009402129;0000009442048;0000000000000;00039919;
20170214;DCO;*;J20 ;0000000000000;0000000000000;00000000;00000000;00000000;00000000;00000000;0000009036798;0000009073635;0000000000000;00036837;
